element,frequency_in_document
despairing,0.0006158444723526357
despatch,0.0004269854824935952
desperate,0.005020811493464816
desperately,0.002773840505068155
desperation,0.0006337135614702154
despicable,0.0009249745749934365
despise,0.0008288253357320652
despised,0.00019908421262193908
despite,0.022988785665033273
despoiled,0.0006895746390693497
despoiling,0.00012283503255128362
despondent,0.0006666666666666666
despot,0.0006550820743065769
despotic,0.0014192046652253363
despotism,0.004937073244184774
destination,0.005177393009447695
destined,0.016768393707485667
destiny,0.03185471380868377
destitute,0.007557959997272715
destitution,0.005487661959170227
destroy,0.03351411319672153
destroyed,0.022489107604680907
destroyer,0.00600881798400861
destroying,0.008279426139823352
destroys,0.0009353794966329258
destruction,0.049039870964705294
destructionism,0.0004106776180698152
destructive,0.025222653188208006
desultory,0.0002443195699975568
detach,0.0007612084206398459
detached,0.002799881309559977
detaching,0.00046444112330121636
detachment,0.009397563519255572
detail,0.05248719917855998
detailed,0.027563309349273545
detailing,0.00028368813923377033
detain,0.0020256324535463696
detained,0.003396370153160291
detainee,0.00028901734104046245
detainer,0.00032123353678124
detaining,0.00029508489966973225
detect,0.0049438000619978105
detected,0.0027342592472904136
detecting,0.0005526346804747471
detection,0.002749402774558795
detective,0.0008410394124207477
detente,5.450185306300414e-05
detention,0.007099865756995368
deter,0.01081813225450567
deteriorate,0.0007893118241060098
deteriorated,0.00018785296654480173
deteriorating,0.001693308851351501
deterioration,0.0010514650393915292
determinable,8.377314233056883e-05
determinate,0.000992063492063492
determination,0.0620128003348034
determine,0.04013618544199581
determined,0.050704259883402214
determines,0.001569532289906379
determining,0.011550368933752171
deterred,0.0018658074800709927
deterrence,0.002614500627243211
deterrent,0.009449183937698806
deterring,0.0008741686228482004
deters,0.0005563765150603349
detest,0.0005506607929515419
dethroned,0.0004046944556859571
detract,0.001044779334879438
detracts,0.00036113845466831645
detriment,0.005012568589220875
detrimental,0.0018510335515049036
detroit,0.008093182307409725
devaluation,0.000304228780042592
devalued,0.0003700962250185048
devastate,0.0006707976949986037
devastated,0.002563983169625951
devastating,0.00562969382435503
devastatingly,0.0004306632213608958
devastation,0.0026355092894180593
develop,0.058164579934577965
developed,0.03478679431969941
developer,0.00045578851412944393
developing,0.03687556975854443
development,0.16898418523184794
developmental,0.0005106264238254447
develops,0.0023122653739202663
deviating,0.00010998680158380995
deviation,0.0009429354207233398
device,0.008426150600510093
devise,0.011481373809035824
devised,0.017994348158389017
devising,0.005173828014890063
devoid,0.0006651991857244669
devolution,7.970667941973537e-05
devolve,0.0039005501232750777
devolved,0.007469130416460051
devolves,0.0034726940630831577
devolving,0.0030958720973934912
devote,0.0070610118467467
devoted,0.023142448777792615
devotedly,0.00014436263894903998
devotes,8.377314233056883e-05
devoting,0.002392427004604092
devotion,0.017940000031759298
devout,0.004083179798460485
devoutly,0.0022442005036666236
dew,0.0002390628735357399
dewey,0.0004617933555422797
dexterity,9.231905465288036e-05
dexterous,0.000315357931251971
dey,0.004048321350386291
diabetes,0.0029647541593595013
diagnosed,0.0011073162457089973
diagnosis,0.0017950104159307576
diagnostic,0.0006172540228934413
diagram,0.0004972650422675286
dialed,0.00028901734104046245
dialog,0.0017903547062745157
dialogue,0.0032674278846159775
diametrically,0.00021862702229995628
diamond,0.0006596306068601583
diana,0.00023969319271332693
diaz,0.001589691557749448
dick,0.0007427127058873665
dickinson,8.979885057471264e-05
dictate,0.017766978371829147
dictated,0.011502857449364341
dictating,0.00013335111348179759
dictation,0.0022791600894608915
dictator,0.01539853519364336
dictatorial,0.0006117043727348493
dictatorship,0.014655684390760598
die,0.004670367807186237
died,0.011527200494587274
diego,0.0024943917906789115
diem,0.0004352567621179128
diesel,0.0003629764065335753
diet,0.0016479776320001257
differ,0.006685706164803892
differed,0.001533569826698135
difference,0.12018722184806317
different,0.10989855849435015
differential,0.0010874049805268242
differently,0.0015376118999365523
differing,0.0029035173651960396
differs,0.0005000403881634622
difficult,0.06944232839068462
difficulty,0.11910299002205084
diffidence,0.0005847145264838434
diffidently,7.970667941973537e-05
diffuse,0.0014020796352047407
diffused,0.0028730488294428343
diffusing,0.006107145146871261
diffusion,0.004296110937492322
dig,0.0009940782735930816
digest,0.0010350716032604828
digested,0.0036058719966332435
digging,0.0002860411899313501
digit,0.0007930439702490639
digital,0.0019478045898743725
dignified,0.003084970734337642
dignify,0.0001915341888527102
dignity,0.04042928711691143
digress,0.0004032258064516129
dike,0.0009576250897773521
dikembe,0.001088929219600726
dilapidated,0.0005945850006454111
dilate,0.0003047572178793037
dilatory,0.0004381929638032546
diligence,0.002263020319513273
diligent,0.0019021830992257008
diligently,0.002525030724667983
dill,8.979885057471264e-05
dillon,0.00036589828027808267
diluted,0.00014436263894903998
dilutes,0.0006684491978609625
dim,0.00040192926045016077
dime,0.004630127519261197
dimension,0.0031699905236264826
diminish,0.0163326691124475
diminished,0.021025269586650287
diminishes,0.0007638506440482755
diminishing,0.007716857040607978
diminution,0.014402885362090681
diminutive,0.0003511565742511209
dimly,0.0006202334480027676
dimmed,0.00014938751120406333
dingley,0.0001738374619730552
dingy,0.0004921259842519685
dinner,0.001096938699124895
dinosaur,0.000547645125958379
dioxide,0.0003127663158729215
dip,0.0004506534474988734
diphtheria,0.000304228780042592
diploma,0.004777099367825057
diplomacy,0.017579286516652855
diplomat,0.002077402751653256
diplomatic,0.058460040715647005
diplomatically,0.0017850442355505525
diplomatist,0.0001374570446735395
dire,0.0010527888440111722
direct,0.08570598215563123
directed,0.07572545004912963
directing,0.013392509584262073
direction,0.0891693094831554
directive,0.001496898827082648
directly,0.048334181994823665
directness,0.001308949784059236
director,0.007970821054013817
directory,0.0013070623596790388
directs,0.0012096287137200665
direful,8.69187309865276e-05
direst,8.377314233056883e-05
dirksen,0.0005506607929515419
dirt,0.0005812011404018397
dirtier,0.0008099024376299164
dirty,0.00037979491074819596
disability,0.013740781490660737
disable,0.0005625403169704406
disabled,0.015388858249588019
disables,0.00018406037180195104
disabling,0.0004852943697709505
disadvantage,0.011840892487648948
disadvantaged,0.004059541107939573
disadvantageous,0.0013988992105131229
disaffected,0.0007876731017298503
disagree,0.0033129134287874177
disagreeable,0.0014242510351389517
disagreed,0.0013546484121102912
disagreeing,0.0003363605785401951
disagreement,0.008245800264362281
disallowed,0.0014386342414461684
disallowing,0.0006949270326615705
disappear,0.008132231445927457
disappearance,0.001038724497209908
disappeared,0.004093939596733893
disappearing,0.001842259439311613
disappears,0.0009514610533795186
disappoint,0.0013654635393338626
disappointed,0.01153891770477423
disappointing,0.0008043657423965542
disappointment,0.007948519965848774
disapprobation,0.00016714023065351831
disapproval,0.0009469163962998091
disapprove,0.0009393759410438817
disapproved,0.0007285767861013732
disarm,0.0036844950587522933
disarmament,0.012785857968286787
disarmed,0.0013856175792435073
disarming,0.0016771651811695889
disarrangement,0.0004269854824935952
disarray,0.0012449523977952663
disassociate,0.0005506607929515419
disassociated,0.00016754628466113765
disaster,0.032993117001374694
disastrous,0.012897466350309887
disastrously,0.0007914632912889431
disavow,0.0007387304101218421
disavowal,0.0043444092908918935
disavowed,0.0048463337266071126
disavowing,0.00165536567640445
disband,0.0006267335801163431
disbanded,0.0011260294263518939
disbelieved,0.00011133377866844801
disburse,0.0007707624731490034
disbursed,0.004268218388846049
disbursement,0.01909295321707813
disbursing,0.003002719067564253
discard,0.0008409418682776905
discarded,0.003168908211724342
discarding,0.0006792991384785803
discern,0.00238157311572855
discerned,0.0003756616156114401
discernible,0.00016458196181698485
discernment,0.0013467980702702065
discharge,0.056454936195017576
discharged,0.024162730568822854
discharging,0.007755439833429528
disciplinary,0.0004983756399715717
discipline,0.028770634079860774
disciplined,0.004720629561902265
disciplining,0.002870319042738982
disclaim,0.0005898061963163411
disclaimed,0.0009175351508822397
disclaimer,0.0003685183424317934
disclaiming,0.00046209707443163074
disclaims,0.00021244581797725257
disclose,0.007631163453631408
disclosed,0.00970869967989507
discloses,0.002318200671922771
disclosing,0.00228334218129793
disclosure,0.004941388686211555
discomfiture,0.0010152284263959391
discomfort,0.00048262548262548264
disconnected,0.000664693177744418
disconnection,0.00041476565740356696
discontent,0.010271890495498285
discontented,0.0019071335143226928
discontinuance,0.002284308012217009
discontinue,0.0012538253148614356
discontinued,0.008104233120608624
discontinues,0.000335795836131632
discontinuing,0.00026670222696359517
discord,0.005540513434542179
discordant,0.00043293633476944885
discount,0.004903927450273042
discountenance,0.0011929905629733336
discountenanced,0.0002144542140253056
discountenancing,0.00013768415255404102
discourage,0.006346477889786688
discouraged,0.003300981300454201
discouragement,0.0029450163240006683
discourages,0.0005784806465371048
discouraging,0.003601809940109164
discover,0.008004010707371549
discoverable,0.000992063492063492
discovered,0.010555472551783934
discovering,0.0024905653520933295
discovers,0.0005240194539729978
discovery,0.01972966474483242
discredit,0.00205922069712234
discreditable,0.0017889285477916451
discredited,0.0034365092784192555
discrediting,7.970667941973537e-05
discreet,0.0005722808358386534
discreetly,0.0006215105679816353
discrepancy,0.000980946894459803
discrepant,0.00024744384625734943
discrete,5.450185306300414e-05
discretion,0.016273180845873342
discretionary,0.009697195847801862
discriminate,0.006031450296336271
discriminated,0.000971693700303308
discriminates,0.0009618572223475125
discriminating,0.01237123178768748
discrimination,0.03277765779162172
discriminatory,0.0037106357575470263
discus,0.016114736537198412
discussed,0.015573925056282663
discussing,0.004241240192476707
discussion,0.05917313806457453
discust,9.231905465288036e-05
disdain,0.0004032258064516129
disease,0.04892675609176029
diseased,0.0010695380135703873
disembarkation,0.00016903313049357674
disembarked,0.00011101243339253997
disembarking,0.00019793116437906758
disembogues,0.000249003984063745
disencumbered,0.00016977928692699492
disengagement,0.00043010752688172043
disenthrall,0.0004515206310727526
disenthralled,0.00035310734463276836
disfavor,0.0007786370715275676
disfigured,0.0005936867891327094
disfranchise,0.00018406037180195104
disfranchised,0.0003392694739473844
disfranchisement,0.000435518070631421
disfranchising,0.0001798237727027513
disgrace,0.003624355500151385
disgraced,0.0013211836601259431
disgraceful,0.0015705841494231816
disguise,0.002070103128623504
disguised,0.0032192867724199965
dish,0.00028901734104046245
dishearten,0.0004048582995951417
disheartened,0.00035448557908992237
disheartening,0.0006061929310379562
dishonest,0.006096838062572656
dishonestly,0.00014154281670205238
dishonesty,0.001761338934354595
dishonor,0.0033638147472389943
dishonored,0.00016977928692699492
dishonoring,0.002297279708447221
disillusionment,0.0006371654441791488
disincentive,0.00010900370612600828
disinclination,0.0003865900108737031
disinclined,0.00013335111348179759
disinfection,0.0002979330752987824
disingenuous,8.377314233056883e-05
disintegrated,0.00017959770114942528
disintegration,0.0035864723699824694
disinterested,0.006282213320520697
disinterestedly,0.0004181583322648811
disinterestedness,0.0013618403938788358
disjoined,0.0007716049382716049
dislike,0.001365426325295058
dislocated,0.0005283668337227345
dislocation,0.005410543304711953
dislodge,0.00010245901639344262
dislodgment,0.0001392951664577239
disloyal,0.0024996466251682573
disloyalty,0.002201659664589164
dismal,0.0003093102381688834
dismantle,0.0035446044351649395
dismantled,0.0008867473338134844
dismantling,0.0004993619479556467
dismay,0.0010697302794589433
dismember,0.0007412884158745554
dismembered,0.0002144542140253056
dismemberment,0.0003870718666988003
dismiss,0.0036225159882375905
dismissal,0.0011589334285975145
dismissed,0.0013892640483972071
dismission,0.0004050222762251924
disney,0.0003629764065335753
disobedience,0.0009629648745710674
disobeyed,0.0004085684035301879
disorder,0.02051162803607994
disordered,0.002435458678061461
disorderly,0.0024524481497819684
disorganization,0.00018406037180195104
disorganize,7.970667941973537e-05
disorganized,0.00040173560036094104
disorganizing,0.00016977928692699492
disparage,0.000548335483653833
disparaged,0.00044014084507042255
disparagement,0.00020798668885191348
disparaging,0.0006476106791096742
disparity,0.0013715912495121483
dispassionate,0.001467877721657763
dispatch,0.015917328293663345
dispatched,0.009079400180805284
dispatcher,0.00027533039647577095
dispatching,0.000315357931251971
dispel,0.0011674826329071603
dispelled,0.0014714844410959312
dispensary,0.00010925379656943078
dispensation,0.0058656329112438095
dispense,0.0036252305779336225
dispensed,0.004340000871644015
dispensing,0.0005372902298916144
disperse,0.0011391875328254505
dispersed,0.0028190452721211815
dispersing,0.00016458196181698485
dispersion,0.0006825938566552901
dispirit,0.0002144542140253056
displace,0.0010823974912240889
displaced,0.006711398516897267
displacement,0.0005481110609673435
displacing,0.0001392951664577239
display,0.01002906074480271
displayed,0.007937655959206823
displaying,0.002824614392013257
displeasing,0.0003702843597020118
displeasure,0.0003457190957190957
disposable,0.0024352443065235574
disposal,0.017780389520985568
dispose,0.008622808161819479
disposed,0.03445422653809712
disposer,0.00025303643724696357
disposes,0.000992347025775291
disposing,0.004641209921629525
disposition,0.08506559813351028
dispossess,0.0004040539948239501
dispossessed,0.0005753384371579763
disproportion,0.00010245901639344262
disproportionally,0.00016983695652173913
disproportionate,0.0022992912169322727
disproportionately,0.0005307757644458635
disproportioned,0.00013768415255404102
disprove,0.0006684491978609625
disproved,8.69187309865276e-05
disputant,0.0005745174333873466
dispute,0.04403579829117163
disputed,0.007702254575977653
disqualification,0.0003872383222812982
disqualified,0.0005803712759579957
disqualifying,0.0002144542140253056
disquiet,0.0004946501613348207
disquieting,0.0002983494240887898
disquietude,0.001423720388536799
disregard,0.013182713103709451
disregarded,0.00636301404215005
disregarding,0.00280144238940827
disrepair,0.0017807673674964898
disrepute,0.00035383965872894595
disrespect,0.0016496873305691642
disrupt,0.003975150712749226
disrupted,0.0020366970187727204
disrupting,0.0012040631238190162
disruption,0.006355063921171519
disruptive,0.0003570737138799481
dissatisfaction,0.0036115275151231583
dissatisfied,0.0013046855153664933
disseminated,0.001282980534947608
disseminating,0.0012355550295280128
dissemination,0.00157129548404335
dissension,0.009170533694883362
dissent,0.002884332131055743
dissented,0.0003027550711474417
dissenting,0.000893608066130449
dissentions,0.00013529968881071573
disservice,0.0004269854824935952
dissevered,0.00016173378618793466
dissimilar,0.0004245606123021915
dissimilarity,0.00021043771043771043
dissipate,0.0007957848919414789
dissipated,0.0018231596117963547
dissipating,0.0017009729680113818
dissipation,0.001257649443400678
dissociated,8.377314233056883e-05
dissolution,0.004723933124436371
dissolve,0.0008825240357849721
dissolved,0.001975164367205652
dissolving,0.0004332725812161344
dissuade,0.0008659522502202548
distance,0.021142146333950316
distant,0.048799189047950435
distemper,0.0002894356005788712
distill,0.0007587253414264037
distillation,0.0001915341888527102
distilled,0.0029094580084005786
distiller,0.0007757951900698216
distinct,0.013174912649297186
distinction,0.01289002640563162
distinctive,0.001408660618848887
distinctively,0.0012883647913761492
distinctly,0.008011450890263012
distinctness,0.0003027550711474417
distinguish,0.006835281077338703
distinguished,0.04639247857338278
distinguishes,0.001264693112155539
distinguishing,0.0013254039038669645
distort,0.0007600708337561654
distorted,0.0019705527481744547
distorter,0.00035014005602240897
distortion,0.0017074818186475313
distorts,0.00038022813688212925
distract,0.0010962305859730569
distracted,0.0030444348605147787
distracting,0.000354735721887194
distraction,0.0005328335024912863
distracts,0.0004506534474988734
distraught,8.377314233056883e-05
distress,0.029713009281322488
distressed,0.004341245993785137
distressful,0.00035650623885918
distressing,0.006961049643405734
distributable,0.0004508566275924256
distribute,0.006294788558356427
distributed,0.011352518581532637
distributee,8.979885057471264e-05
distributes,0.0006807205025168561
distributing,0.004583206712381243
distribution,0.0355298030258955
distributive,0.0005730659025787965
distributor,0.000354735721887194
district,0.11212953913313736
distrust,0.009202144531250988
distrustful,0.00010521885521885521
disturb,0.012515635460928686
disturbance,0.024871637656899082
disturbed,0.01847950864988312
disturber,0.0013256668178518174
disturbing,0.008709398637793603
disturbs,0.00018375597206909226
disturnell,0.00022396416573348266
disunion,0.0030459829088182342
disunited,0.0009342609936669342
disunity,0.002293756994633524
disuse,0.00021253985122210415
ditch,0.0006489292667099286
ditty,0.00031377470975839345
dive,0.0006337135614702154
dived,0.0003883495145631068
diver,0.0012127387073251085
divergence,0.003005364740904479
divergent,0.00062784134216309
diverse,0.00470858811714803
diversification,0.0011363607731610316
diversified,0.005825614519498238
diversify,0.0010288207805883088
diversion,0.0018757258740048973
diversity,0.0138692564309093
divert,0.003221580892351714
diverted,0.005875388290603966
diverting,0.0001927153594141453
divest,0.0006791570547024339
divested,0.0005032904326979923
divesting,0.0009671179883945841
divide,0.011826446661709641
divided,0.01885026277936437
dividend,0.005982935256297004
dividing,0.004268822196375094
divine,0.01650207580328994
divinely,0.0002585315408479835
division,0.035484634270867156
divisional,8.377314233056883e-05
divisive,0.0016000816954885144
divorce,0.0009204310540287498
divorced,0.000444497999945938
divorcement,0.00013335111348179759
divulge,8.69187309865276e-05
divulging,8.69187309865276e-05
dixie,0.00010245901639344262
dixon,0.0003992305555797802
dizziness,0.00030553009471432935
dna,0.0007698105113722209
dock,0.006689962479922697
docket,0.002258277116218143
docking,0.0001786033220217896
doctor,0.021048567226162784
doctrinaire,0.00011133377866844801
doctrinal,0.00010900370612600828
doctrine,0.021355445578287433
document,0.029292155262847987
documentary,0.00014436263894903998
documentation,0.00023803856224708403
documented,0.00041733200307730894
dodge,0.0004707121788920867
dodging,0.00027693159789531985
doer,0.000882064044297103
dog,0.000746373346086402
dogger,7.970667941973537e-05
dogma,0.001328380659069361
dogmatism,0.00038022813688212925
dogmatize,0.0006583278472679394
doha,0.0006350571170591554
dole,0.004683410719762964
doling,0.00013335111348179759
dollar,0.14257172846779556
dolphin,0.0011783567312812796
domain,0.020070145805557396
dome,0.0009066294591603572
domestic,0.1302835983337376
domestically,0.0006707206405817072
domesticated,8.69187309865276e-05
domestication,0.00014245014245014244
domicile,0.0010830055493179622
domiciled,0.001177137265528144
domiciliary,0.0002530145786280852
dominance,8.377314233056883e-05
dominant,0.004322236191193464
dominate,0.006847608908167562
dominated,0.006244794719097215
dominates,0.0010841588834732605
dominating,0.0004698737196111632
domination,0.013691275062963516
domineering,0.0002585315408479835
domingo,0.011312213623623424
dominica,5.450185306300414e-05
dominican,0.004012756117413491
dominion,0.023270095311585255
donate,0.00038138825324180017
donated,0.0003262642740619902
donation,0.003508653984899633
done,0.19717382837859024
donelson,0.0005868544600938967
donna,0.00034223134839151266
donor,0.0006791023449135522
doom,0.002280122482590208
doomed,0.0026977368558914667
door,0.02863651477384832
doorkeeper,0.0005506607929515419
doorstep,0.0004526935264825713
doorway,0.0007775985147538411
dorado,0.0003472969704521766
dormant,0.0012087718240830657
dormitory,0.0005992140307800552
dos,0.0006720990096703411
dose,0.0014806086927852025
dot,0.0003700962250185048
double,0.02535010811761361
doubled,0.015560030044340065
doubling,0.006030556165355206
doubly,0.0029211147077842256
doubt,0.09803418418247953
doubted,0.02095634822715747
doubter,0.0003883495145631068
doubtful,0.015408149359413623
doubting,0.0010683441614890374
doubtless,0.022989715050053126
dough,0.00028901734104046245
douglas,0.0020681688288529524
douro,0.000249003984063745
dowager,0.000645748390982571
downfall,0.00228892598541423
downgrading,0.0009492515516611902
download,0.0006086427267194157
downpayment,0.0004506534474988734
downsizing,0.000560926729494567
downtown,0.0006098514580740373
downturn,0.0015305370061045546
downward,0.003391201241223148
dozen,0.0069966010112484205
draft,0.013390747364037758
drafted,0.0010692178151229556
drafting,0.0004722890029049501
draftsman,0.00048262548262548264
drag,0.0011420407263089023
dragged,0.002133673464409542
dragging,0.0005960990879055365
drago,9.231905465288036e-05
dragoon,0.0005883944267599344
drain,0.006806403702539595
drainage,0.0014099961771078086
drained,0.0014778103172530478
draining,0.0005256451257772345
drama,0.0002860411899313501
dramatic,0.00529858599173503
dramatically,0.008814514115131874
dramatized,0.0010699132690317706
dramatizes,0.00046995677620384333
drape,0.00036589828027808267
draping,0.0004526935264825713
drastic,0.008333139294676373
drastically,0.0013314561259088514
draught,8.69187309865276e-05
draw,0.02162795013815847
drawback,0.0009452135579137791
drawdown,0.0010431933298886214
drawer,0.0001798237727027513
drawing,0.009818190283905556
drawn,0.03675523828575543
dread,0.005822816968190291
dreaded,0.0019975815315563896
dreadful,0.0019049591341593155
dreading,0.00031377470975839345
dream,0.05434133903397651
dreamed,0.0021146499920400436
dreamer,0.0013257063960523433
dreaming,0.0013529385690792398
dreary,0.0009302955871913636
dredge,7.970667941973537e-05
dredged,0.0003577783387768353
dredging,0.00021800741225201656
dressed,0.0008522568003542148
dressmaker,0.00041476565740356696
drew,0.002626548944598843
dried,0.0007412234034948483
drift,0.0019680757250007184
drifted,0.0007988900292904045
drifting,0.00048408489515050566
drill,0.0026835068307443878
drilled,0.00036132003324280384
drilling,0.0015357352095037042
drink,0.002029666228802262
drinking,0.0010774611142355082
dripping,0.00036656891495601173
drive,0.01987776522859481
driven,0.01054315008163788
driver,0.0008021864355658363
driveway,0.00030432136335970786
driving,0.005470029667906007
drone,0.0008044044470308599
drop,0.0035004684598411613
dropout,0.001138792850030491
dropped,0.010101461559465008
dropping,0.0016658066168906314
drought,0.007551436654709859
drove,0.0014215142707730939
drowned,0.00023940627244433804
drowning,0.0003009328919650918
drudgery,0.0008164172326837421
drug,0.06928433504674802
drugfree,0.0004106776180698152
drugpushers,0.00040096230954290296
drum,0.0006666666666666666
drumbeat,0.0003698224852071006
drummed,0.00021862702229995628
drunk,0.0002894356005788712
drunkenness,0.00016458196181698485
dry,0.005515552004440024
dryer,0.0001910404580881834
drying,0.000354735721887194
dryness,0.00011133377866844801
dual,0.0011882872541125928
duchy,0.00021767522855898998
duck,0.00025693730729701953
due,0.18512850131440853
dug,0.0005109270177847854
duke,0.0009312073508390202
dukedom,0.0002770850651149903
dull,0.0008946632952485478
dulles,0.000853956743191348
dullest,0.00021621621621621621
duly,0.0331457113962057
dumb,0.0003095862883234236
dumbarton,0.0005857550056233662
dump,0.002091106413994369
dumper,0.0004306632213608958
dumping,0.0006970492818535343
dupe,0.0006489292667099286
duplicate,0.0012789808981943007
duplication,0.003968382503192586
duplicative,0.00010900370612600828
duplicity,0.00023380874444704232
durability,0.0028182784305278803
durable,0.012132679695740976
durably,0.00016903313049357674
durango,0.00013335111348179759
duration,0.00967076950436535
duress,0.0005859207269945115
dust,0.000725378554712351
dusted,0.0003009328919650918
dutch,0.001998740564917086
dutiable,0.003557182302043769
duty,0.4909414662977934
dwarf,9.231905465288036e-05
dwarfing,0.00021862702229995628
dwell,0.004716099248008987
dweller,0.0010520673611755559
dwelling,0.004355992655214632
dwells,0.00032123353678124
dwelt,0.002890511199014206
dwight,0.0033676017545764838
dwindle,0.0007444622084301303
dwindled,0.0003654970760233918
dwindling,0.00048216007714561236
dye,0.00047824007651841227
dyea,0.0001786033220217896
dyestuff,0.0021642099810467007
dyewood,0.0005118274583262322
dying,0.0044743846895529075
dynamic,0.00624128339079095
dynamite,0.0006563263929446472
dynastic,0.0004288277567664963
dynasty,0.0006301967294275297
e,0.0016095847874203054
eads,0.0005134250451643671
eager,0.009059673810855918
eagerly,0.002261555391643505
eagerness,0.0008738552063781175
eagle,0.0008728934324434112
ear,0.0019594187907728744
earhart,0.00032123353678124
earl,0.00010998680158380995
earle,0.0002735229759299781
earlier,0.0211072671673647
earliest,0.021061168330018695
early,0.13813892152224602
earmark,0.005846761209734824
earmarked,7.18803910293272e-05
earn,0.02346406162306836
earned,0.013781775007666792
earner,0.0100695148698705
earnest,0.045918064302550896
earnestly,0.05925023632170408
earnestness,0.006818639340794591
earning,0.00485825534773752
earnings,0.011353771071154624
earns,0.0024069456817178906
earp,0.00032123353678124
earth,0.06470058635116582
earthly,0.00046454331512269274
earthquake,0.0015994268049258564
eas,0.0001392951664577239
ease,0.012060200271911573
eased,0.0006591135660589673
easement,0.00023940627244433804
easier,0.016338640145998423
easiest,0.0008006273352953105
easily,0.01993273892583513
easing,0.0007144853745081798
east,0.07993516559889377
easter,0.0006910560219883406
eastern,0.02894642668656056
eastport,0.00016458196181698485
eastward,0.0035155838228617085
easy,0.03985033607718199
eat,0.0037488407945361103
eaten,0.000390015600624025
eaton,0.0007716049382716049
eats,0.00036589828027808267
ebay,0.0003009328919650918
ebb,0.001215919213450583
ebola,0.0010472967176692995
echelon,0.0004791566842357451
echo,0.0020289932810985765
echoed,0.0013469872214590937
echoing,0.0007904725288180112
eclipsed,0.00015941335883947074
economic,0.3057563473211041
economical,0.019384200876870712
economically,0.015071940967878804
economics,0.004323881784742352
economist,0.004145531079610314
economize,0.00022306830878829272
economizing,0.0002443195699975568
economy,0.30256911170743983
ecuador,0.006598995271076637
ecuadorian,0.0009108962807216838
eddy,0.00025693730729701953
edgartown,0.000326797385620915
edge,0.006739314695665872
edged,0.00044014084507042255
edible,0.00013335111348179759
edict,0.008050685880395566
edifice,0.0030298398044912517
edinboro,0.00026602819898909286
edison,0.0016760724655641938
editor,9.231905465288036e-05
edmund,0.000946026334121665
educate,0.0056323875808625724
educated,0.006531279710743448
educating,0.0023107239599415618
education,0.16646218757369735
educational,0.020764208455680815
educationally,5.450185306300414e-05
educationtwo,0.0003009328919650918
educator,0.0035306329731207217
edward,0.0012741861667875593
eeoc,0.00016350555918901244
efface,0.00024449877750611245
effaced,0.0003027550711474417
effacement,0.00024449877750611245
effect,0.25037965422839953
effected,0.03146750713335702
effecting,0.009287619173163984
effective,0.10894744446870962
effectively,0.02430282356704377
effectiveness,0.012159192419214412
effectual,0.028463902433136984
effectually,0.01871728493480877
effectuate,0.000751612219204759
effectuating,0.0006825938566552901
effeminate,0.00016714023065351831
efficacious,0.0044465734269052
efficaciously,0.0026291668160199153
efficacy,0.006439763903353986
efficiency,0.08235315186659257
efficient,0.05726391972443911
efficiently,0.0075014571030234045
efflux,0.0004982584924573146
effort,0.336477370471264
effusion,0.007128520473228542
egbert,0.0007633587786259542
egg,0.0014712727857819287
egregious,0.0003700962250185048
egypt,0.01211790223517735
egyptian,0.0009382955853035195
ehrman,0.00014154281670205238
eight,0.03082242332247429
eighteen,0.0043250196207025955
eighteenth,0.002560750537102462
eighth,0.008395170045222557
eighty,0.007675233474978751
einstein,0.001088929219600726
eisenhower,0.007059841894418149
eitc,0.0010296010296010295
either,0.13568732434217867
eke,8.69187309865276e-05
el,0.0032429842186824883
elaborate,0.0030101018181663934
elaboration,0.0011319911716806737
elaine,0.0008259911894273128
elapse,0.0017659066362099062
elapsed,0.009533424025719843
elapses,0.00021253985122210415
elastic,0.000447125823240191
elasticity,0.0027341018072976294
elbow,0.0003139717425431711
elder,7.970667941973537e-05
elderly,0.01099128061595765
elect,0.004611266462032453
elected,0.027027005537223165
electing,0.0026393839638279262
election,0.08634816876220996
electioneering,0.0008551881413911061
elective,0.003624905399580769
elector,0.00944562764395308
electoral,0.003055492972315305
electorate,0.001790991295738765
electric,0.009339755380664925
electrical,0.0031442763129508403
electricity,0.004363153826304528
electrification,0.0027242535422867652
electrifying,0.0005356186395286556
electronic,0.002204751473616094
electronically,0.00026602819898909286
electronics,0.00025693730729701953
elegant,0.00025303643724696357
element,0.04649291188217403
elemental,0.000758150113722517
elementary,0.007136517327081911
elevate,0.004216457927970486
elevated,0.0021537490944559296
elevating,0.001665648948484081
elevation,0.0037870386047590306
elevator,8.69187309865276e-05
eleven,0.006832825155224932
eleventh,0.002108901791834752
elia,0.0005718109113021847
elicit,0.0008588054908330324
elicited,0.0015611216472645028
eliciting,0.0004675287363729102
eligibility,0.003048761105686017
eligible,0.01060817955920546
eligibles,0.0005095108695652174
eligibly,0.0001927153594141453
elihu,0.00045630517112446345
eliminate,0.02335763257784343
eliminated,0.008449444520251124
eliminates,0.0017543565374283285
eliminating,0.007775285240684625
elimination,0.013330316858702571
eline,0.00038138825324180017
elite,0.0016598527642210522
elizabeth,0.0007642338555598013
elk,0.000909545162586773
elkhart,0.00029282576866764275
elli,0.00043316842964261114
elliana,0.00032123353678124
ellie,0.0022486347574686796
eloquent,0.0010086837890222397
eloquently,0.00048426150121065375
else,0.027543336655901658
elsewhere,0.016652619079275618
elucidation,0.0010894679460670658
elude,0.0005748015631521873
eluded,0.001519508880470434
