Corpus 1,Corpus 2,value
F8,B3,0.4867328778885526
B4,B4,0.0
B5,B4,0.030266902313923795
B6,B4,0.057485348568356964
B7,B4,0.05133372046902192
B8,B4,0.050830638543058936
C1,B4,0.41753689559395984
C2,B4,0.3806853278987782
C3,B4,0.44337379675317573
C4,B4,0.41496406113194073
C5,B4,0.3941969816296286
C6,B4,0.3023045905224996
C7,B4,0.32340519638544263
C8,B4,0.362397034398889
D1,B4,0.3923428800054438
D2,B4,0.44208388472871485
D3,B4,0.43409610803702836
D4,B4,0.3624359378867392
D5,B4,0.3733425655227233
D6,B4,0.38429754672642114
D7,B4,0.3651981534849374
D8,B4,0.3056678967797268
E1,B4,0.4063125168992216
E2,B4,0.39596176059718385
E3,B4,0.34523236650521155
E4,B4,0.39183303536457476
E7,B4,0.35844444602091896
F1,B4,0.5948713046445046
F2,B4,0.6102306696061619
F3,B4,0.6403973579511222
F4,B4,0.5356462611108598
F5,B4,0.5463707652995051
F6,B4,0.4247469455539733
F7,B4,0.4177037844308411
F8,B4,0.4856489647706357
B5,B5,0.0
B6,B5,0.0585311040343449
B7,B5,0.05211243121835172
B8,B5,0.05099904466031759
C1,B5,0.41732478529746553
C2,B5,0.38186616583465927
C3,B5,0.44354540684638466
C4,B5,0.4149348613699365
C5,B5,0.3942109557647951
C6,B5,0.30732582792041707
C7,B5,0.3282912298812449
C8,B5,0.3672218056738469
D1,B5,0.39267794756829877
D2,B5,0.4450140079593795
D3,B5,0.4344605900731034
D4,B5,0.3646477956944777
D5,B5,0.37384064695210917
D6,B5,0.3891460526401781
D7,B5,0.3695198989884108
D8,B5,0.30856584883217575
E1,B5,0.4061648168404212
E2,B5,0.3980179844972532
E3,B5,0.3459399852560747
E4,B5,0.39344078243168906
E7,B5,0.36089439253512173
F1,B5,0.5913926889844536
F2,B5,0.6085475936503647
F3,B5,0.6382370810804148
F4,B5,0.5354649947955517
F5,B5,0.5450033750454236
F6,B5,0.4253834420684831
F7,B5,0.418168417387706
F8,B5,0.48599356047794245
B6,B6,0.0
B7,B6,0.04286273140848758
B8,B6,0.04190416657197101
C1,B6,0.39612765224879215
C2,B6,0.35743676784894957
C3,B6,0.4237385060283279
C4,B6,0.39628930963751535
C5,B6,0.3721977641809676
C6,B6,0.27191589026569135
C7,B6,0.29355934424612495
C8,B6,0.33302560461894987
D1,B6,0.3695770422342654
D2,B6,0.41511666137813086
D3,B6,0.41315925045887375
D4,B6,0.33816178469414493
D5,B6,0.3481978199931282
D6,B6,0.3533339955243884
D7,B6,0.3344161132619142
D8,B6,0.2755566185786628
E1,B6,0.4083457828851251
E2,B6,0.4007118881214593
E3,B6,0.34986289715266194
E4,B6,0.39440885406279363
E7,B6,0.3595966151087844
F1,B6,0.6110401634155102
F2,B6,0.6247139501947163
F3,B6,0.6537435016668902
F4,B6,0.5463669573131398
F5,B6,0.5574533990859283
F6,B6,0.4303227752963581
F7,B6,0.42794725137948236
F8,B6,0.49091823689053576
B7,B7,0.0
B8,B7,0.03442335934947266
C1,B7,0.4043857227142078
C2,B7,0.3703949060120314
C3,B7,0.43225219916740165
C4,B7,0.4035025214897868
C5,B7,0.383087797616543
C6,B7,0.30080140420433904
C7,B7,0.3231700098196341
C8,B7,0.3608721611929956
D1,B7,0.38079175198755383
D2,B7,0.4341225834033779
D3,B7,0.4243683257314163
D4,B7,0.35508342967597933
D5,B7,0.365019198013786
D6,B7,0.3828084341827242
D7,B7,0.3637097410515062
D8,B7,0.3059450047100767
E1,B7,0.41166901927699207
E2,B7,0.400285481974786
E3,B7,0.34437703218856025
E4,B7,0.39799629695979144
E7,B7,0.36311148481238764
F1,B7,0.5942676504823549
F2,B7,0.6071553022230833
F3,B7,0.6351654686504444
F4,B7,0.5323899363505626
F5,B7,0.5445063104579861
F6,B7,0.4237786821607653
F7,B7,0.4195392480579887
F8,B7,0.47992646119400145
B8,B8,0.0
C1,B8,0.3944245509076187
C2,B8,0.3603447471402315
C3,B8,0.42182011177568446
C4,B8,0.3934933596335546
C5,B8,0.37228131118424374
C6,B8,0.2930482398872768
C7,B8,0.3153864781978074
C8,B8,0.3523275207952595
D1,B8,0.36999220473732697
D2,B8,0.4237977603731443
D3,B8,0.4127338597678901
D4,B8,0.3444320902385358
D5,B8,0.353650041668335
D6,B8,0.37546675193033496
D7,B8,0.35673503396779255
D8,B8,0.2967392691707436
E1,B8,0.42222863221711093
E2,B8,0.41251334604471823
E3,B8,0.3588773732491878
E4,B8,0.4078861284032036
E7,B8,0.37355820844329823
F1,B8,0.6080453818666235
F2,B8,0.623076252319354
F3,B8,0.6517308107414882
F4,B8,0.5487238085401348
F5,B8,0.560543370950244
F6,B8,0.43811046181455165
F7,B8,0.43266184620297454
F8,B8,0.4962390252221471
C1,C1,0.0
C2,C1,0.12359065881026808
C3,C1,0.07628342007307394
C4,C1,0.09454692246787712
C5,C1,0.07586765475747739
C6,C1,0.3533513731918537
C7,C1,0.35908888511360254
C8,C1,0.3523416243476701
D1,C1,0.07023425717558142
D2,C1,0.18647619154859463
D3,C1,0.0988946582248248
D4,C1,0.16667770509768068
D5,C1,0.14562434644858052
D6,C1,0.3954604353472994
D7,C1,0.3858638854867448
D8,C1,0.36969115753696064
E1,C1,0.76109941265658
E2,C1,0.7540566843815926
E3,C1,0.6896306604415424
E4,C1,0.7480549447493682
E7,C1,0.7143590991773162
F1,C1,0.9422297366834809
F2,C1,0.9440142936124438
F3,C1,0.9524741124846526
F4,C1,0.8697772429622254
F5,C1,0.8876087844901013
F6,C1,0.7796362344959599
F7,C1,0.7866538103674171
F8,C1,0.8121480525547098
C2,C2,0.0
C3,C2,0.11364599094302746
C4,C2,0.09550312785476515
C5,C2,0.07686751303795974
C6,C2,0.29047618389080604
C7,C2,0.29450317123386766
C8,C2,0.292066877493575
D1,C2,0.1294768426847992
D2,C2,0.13468711675492293
D3,C2,0.1325617310360081
D4,C2,0.07752917778179523
D5,C2,0.10248539922836421
D6,C2,0.3305316403557093
D7,C2,0.3210445361943781
D8,C2,0.3111885463254064
E1,C2,0.7097082241006288
E2,C2,0.7001683230788082
E3,C2,0.6448099939966334
E4,C2,0.6906361504039182
E7,C2,0.6563504853723071
F1,C2,0.9176145578150633
F2,C2,0.9138361494081876
F3,C2,0.9275278810972896
F4,C2,0.8330509604213885
F5,C2,0.8496354166558024
F6,C2,0.7323450808463126
F7,C2,0.73850786428854
F8,C2,0.7737759885015518
C3,C3,0.0
C4,C3,0.07154721071884186
C5,C3,0.07060717410936883
C6,C3,0.3692260620257648
C7,C3,0.3720557631896134
C8,C3,0.3636999963341563
D1,C3,0.10619686004939627
D2,C3,0.17492406053088722
D3,C3,0.07578656261742472
D4,C3,0.15542887174520573
D5,C3,0.14091834270809447
D6,C3,0.4060854852555487
D7,C3,0.3966065565482865
D8,C3,0.384282895002066
E1,C3,0.7844205242257855
E2,C3,0.7752897094770418
E3,C3,0.711563864973033
E4,C3,0.7692098297144982
E7,C3,0.7349773188114865
F1,C3,0.9719921218129195
F2,C3,0.9680726495345493
F3,C3,0.9753779962147814
F4,C3,0.8927257801152068
F5,C3,0.9104811267490515
F6,C3,0.803812322897413
F7,C3,0.8099270004572969
F8,C3,0.835977039715426
C4,C4,0.0
C5,C4,0.0717063222051013
C6,C4,0.36479970995329786
C7,C4,0.37015505191910253
C8,C4,0.36729995559606676
D1,C4,0.13038628060714388
D2,C4,0.1963092006185412
D3,C4,0.12132161462733568
D4,C4,0.14766304381801257
D5,C4,0.15374246115892595
D6,C4,0.4088707630452433
D7,C4,0.39809422217816604
D8,C4,0.382040266859108
E1,C4,0.7587366869982872
E2,C4,0.7463589366600041
E3,C4,0.6827803416539481
E4,C4,0.7410907007177314
E7,C4,0.7067162842604066
F1,C4,0.9360573832406102
F2,C4,0.9324181815136392
F3,C4,0.940769883169702
F4,C4,0.8584940684444241
F5,C4,0.8768219273583805
F6,C4,0.7710950077818198
F7,C4,0.7755340028017644
F8,C4,0.8041833242275584
C5,C5,0.0
C6,C5,0.31988645494293916
C7,C5,0.3241563810957373
C8,C5,0.3198245943554592
D1,C5,0.08384028424189488
D2,C5,0.15511287910851848
D3,C5,0.08760720757619507
D4,C5,0.11248253134599365
D5,C5,0.1000432228273991
D6,C5,0.36137136145335813
D7,C5,0.3510087312132029
D8,C5,0.33474309815001796
E1,C5,0.7340707143419962
E2,C5,0.725843495269393
E3,C5,0.665342036915679
E4,C5,0.7186370067373252
E7,C5,0.6841452749629545
F1,C5,0.9294212398217362
F2,C5,0.9277035255908639
F3,C5,0.9381347069875697
F4,C5,0.8504016046738914
F5,C5,0.8674197840302832
F6,C5,0.755524960340551
F7,C5,0.7619428966621331
F8,C5,0.7924966138041718
C6,C6,0.0
C7,C6,0.048573216193808465
C8,C6,0.075736669854176
D1,C6,0.3141433454716313
D2,C6,0.26641653262624027
D3,C6,0.34291959653579396
D4,C6,0.24603147967410893
D5,C6,0.24945165018937843
D6,C6,0.09764033300575631
D7,C6,0.0890596759531621
D8,C6,0.07971011866323877
E1,C6,0.5494190354196571
E2,C6,0.5570258786531616
E3,C6,0.523148312292536
E4,C6,0.5331228959124229
E7,C6,0.5016280758430793
F1,C6,0.8368993226255345
F2,C6,0.8398689436601446
F3,C6,0.865395732537144
F4,C6,0.7454794828138218
F5,C6,0.7513898082523097
F6,C6,0.6067361103089743
F7,C6,0.6195006073556811
F8,C6,0.6717698439833433
C7,C7,0.0
C8,C7,0.06415289239872174
D1,C7,0.31788348012709006
D2,C7,0.26081574266590635
D3,C7,0.34322789363803213
D4,C7,0.24691430647085225
D5,C7,0.24959884498860474
D6,C7,0.08922064136083926
D7,C7,0.07036440479031479
D8,C7,0.07386550125940426
E1,C7,0.5611080225227496
E2,C7,0.569635305741736
E3,C7,0.5381271658503815
E4,C7,0.5460549679098643
E7,C7,0.5140273825165959
F1,C7,0.8549322367365066
F2,C7,0.8565686147201034
F3,C7,0.8816409272690101
F4,C7,0.7609640494366154
F5,C7,0.7667537776924741
F6,C7,0.6229521318934239
F7,C7,0.6360939043186467
F8,C7,0.6872320505079497
C8,C8,0.0
D1,C8,0.31173691675320353
D2,C8,0.24230910127004474
D3,C8,0.33356745067232524
D4,C8,0.2456874515173379
D5,C8,0.24370447192424316
D6,C8,0.0723635165996595
D7,C8,0.06919491953090802
D8,C8,0.09958997363282793
E1,C8,0.6015422274186059
E2,C8,0.6108560761553147
E3,C8,0.5771508589149774
E4,C8,0.5855207065804631
E7,C8,0.5550458042221253
F1,C8,0.8952992644066144
F2,C8,0.8955052505537614
F3,C8,0.9188494675121737
F4,C8,0.7995628160802863
F5,C8,0.805056351206989
F6,C8,0.6619617564975586
F7,C8,0.6773159139121075
F8,C8,0.723780158182044
D1,D1,0.0
D2,D1,0.16051292661541583
D3,D1,0.08291626078668488
D4,D1,0.14508084124368426
D5,D1,0.1103709311429746
D6,D1,0.35419915371961386
D7,D1,0.34435060233010195
D8,D1,0.3257197647121232
E1,D1,0.7300140317830336
E2,D1,0.7256752341184286
E3,D1,0.664209565188646
E4,D1,0.7182213396766671
E7,D1,0.6846887362824905
F1,D1,0.9284262627467982
F2,D1,0.9294207596535066
F3,D1,0.9395847271570718
F4,D1,0.8519839723403173
F5,D1,0.8687201748108032
F6,D1,0.7566618315492541
F7,D1,0.7651391630451697
F8,D1,0.7921520459496747
D2,D2,0.0
D3,D2,0.1546497037255622
D4,D2,0.10983247417770878
D5,D2,0.10781669255551539
D6,D2,0.27347307347469885
D7,D2,0.2715093478221001
D8,D2,0.28646507582521663
E1,D2,0.7454080973068556
E2,D2,0.7422043650961141
E3,D2,0.6939271314120374
E4,D2,0.7266359817494186
E7,D2,0.6946375277191307
F1,D2,0.9925215830714789
F2,D2,0.9850238152143712
F3,D2,1.0
F4,D2,0.8965111992143489
F5,D2,0.9107948291433033
F6,D2,0.7840858976461637
F7,D2,0.7969750831930544
F8,D2,0.8305675492579082
D3,D3,0.0
D4,D3,0.14669238799257883
D5,D3,0.11119203775560305
D6,D3,0.3757435834846139
D7,D3,0.3663696566527257
D8,D3,0.3516468591405182
E1,D3,0.7685806629363766
E2,D3,0.7635900208002507
E3,D3,0.7020945789662412
E4,D3,0.7559249878872596
E7,D3,0.722121525382985
F1,D3,0.971216797155445
F2,D3,0.9681446037883975
F3,D3,0.9763837431984523
F4,D3,0.8905588294203749
F5,D3,0.9070010258579332
F6,D3,0.7976721518899832
F7,D3,0.80440826632383
F8,D3,0.831336114971096
D4,D4,0.0
D5,D4,0.0797689322706098
D6,D4,0.28129469346002006
D7,D4,0.27211539581348204
D8,D4,0.26465260599648127
E1,D4,0.6824749254838582
E2,D4,0.675046026551534
E3,D4,0.6246591786581988
E4,D4,0.6629567615347219
E7,D4,0.6293252283642293
F1,D4,0.9136806736267231
F2,D4,0.9074987826226631
F3,D4,0.9233496526284464
F4,D4,0.8222556735144896
F5,D4,0.837560036493308
F6,D4,0.7148860795617925
F7,D4,0.7226270677039426
F8,D4,0.7612698306779041
D5,D5,0.0
D6,D5,0.2829988921804476
D7,D5,0.27296418544150136
D8,D5,0.25996429127313725
E1,D5,0.6952639531601151
E2,D5,0.6927710497289296
E3,D5,0.6381373178957883
E4,D5,0.6810617512409253
E7,D5,0.646665236411569
F1,D5,0.9234496594815428
F2,D5,0.9207274697846477
F3,D5,0.9340576875997236
F4,D5,0.8376330896611398
F5,D5,0.8509397547799625
F6,D5,0.7310037570254238
F7,D5,0.7392168131655882
F8,D5,0.7739635055105969
D6,D6,0.0
D7,D6,0.05296613363887559
D8,D6,0.11443884267259627
E1,D6,0.5969162813498582
E2,D6,0.6087209569284279
E3,D6,0.5823335313365194
E4,D6,0.5794926942244132
E7,D6,0.5507697433689459
F1,D6,0.9067603150546577
F2,D6,0.9058686769851498
F3,D6,0.9317215901999092
F4,D6,0.807190968431068
F5,D6,0.8114068155531093
F6,D6,0.6628126845678769
F7,D6,0.6802855664877097
F8,D6,0.7305772178356378
D7,D7,0.0
D8,D7,0.09214724059452413
E1,D7,0.5828473539554301
E2,D7,0.5932929669930997
E3,D7,0.566105333116365
E4,D7,0.5660897393645017
E7,D7,0.5355368118643578
F1,D7,0.887986419824696
F2,D7,0.8874684911754451
F3,D7,0.9135817451464147
F4,D7,0.7900501816247653
F5,D7,0.7947809596888779
F6,D7,0.647528282365772
F7,D7,0.6628648862891937
F8,D7,0.7142627656816032
D8,D8,0.0
E1,D8,0.5352388956978009
E2,D8,0.5483064979336505
E3,D8,0.515836529740728
E4,D8,0.5239891941366246
E7,D8,0.4922017589463968
F1,D8,0.8293528277789218
F2,D8,0.8339445307796759
F3,D8,0.8589562342645446
F4,D8,0.7400615247799801
F5,D8,0.7440570490042175
F6,D8,0.6020042744751298
F7,D8,0.6136725058258111
F8,D8,0.6661487896656474
