key,element_observed,LvS,element_expected,expected,document,element,frequency_in_document,doc_total,observed,gap_val
Pharmaceuticals,Brazil,-0.00296907444797192,Brazil,0.00593814889594384,Pharmaceuticals,Brazil,0.0,5393512270000.0,0.0,-0.00593814889594384
Real Estate,Brazil,-0.0006020737690523276,Brazil,0.00593814889594384,Real Estate,Brazil,4090000000.0,1782132340000.0,0.0022950035237001534,-0.0036431453722436864
Retail,Brazil,-0.00021183140136373185,Brazil,0.00593814889594384,Retail,Brazil,19430000000.0,5419264170000.0,0.0035853576040010614,-0.0023527912919427785
Technology,Brazil,-0.00296907444797192,Brazil,0.00593814889594384,Technology,Brazil,0.0,23817025780000.0,0.0,-0.00593814889594384
Electricity,Taiwan,-0.0010027904495646183,Taiwan,0.0020055808991292366,Electricity,Taiwan,0.0,2226610000000.0,0.0,-0.0020055808991292366
Food,Taiwan,-0.0010027904495646183,Taiwan,0.0020055808991292366,Food,Taiwan,0.0,2211748080000.0,0.0,-0.0020055808991292366
Insurance,Taiwan,0.0024226349572270597,Taiwan,0.0020055808991292366,Insurance,Taiwan,38180000000.0,3510225350000.0,0.01087679456249155,0.008871213663362314
Oil&Gas,Taiwan,-0.0006483427345397971,Taiwan,0.0020055808991292366,Oil&Gas,Taiwan,1170000000.0,6614459610000.0,0.00017688519833595294,-0.0018286957007932836
Pharmaceuticals,Taiwan,-0.0010027904495646183,Taiwan,0.0020055808991292366,Pharmaceuticals,Taiwan,0.0,5393512270000.0,0.0,-0.0020055808991292366
Real Estate,Taiwan,-0.0010027904495646183,Taiwan,0.0020055808991292366,Real Estate,Taiwan,0.0,1782132340000.0,0.0,-0.0020055808991292366
Retail,Taiwan,-0.0010027904495646183,Taiwan,0.0020055808991292366,Retail,Taiwan,0.0,5419264170000.0,0.0,-0.0020055808991292366
Technology,Taiwan,0.000474512054782473,Taiwan,0.0020055808991292366,Technology,Taiwan,118870000000.0,23817025780000.0,0.00499096743220639,0.0029853865330771536
Electricity,Chile,0.0008652156555005535,Chile,0.0010204742492977373,Electricity,Chile,10090000000.0,2226610000000.0,0.004531552449688091,0.0035110782003903536
Food,Chile,-0.0005102371246488687,Chile,0.0010204742492977373,Food,Chile,0.0,2211748080000.0,0.0,-0.0010204742492977373
Insurance,Chile,-0.0005102371246488687,Chile,0.0010204742492977373,Insurance,Chile,0.0,3510225350000.0,0.0,-0.0010204742492977373
Oil&Gas,Chile,-0.0005102371246488687,Chile,0.0010204742492977373,Oil&Gas,Chile,0.0,6614459610000.0,0.0,-0.0010204742492977373
Pharmaceuticals,Chile,-0.0005102371246488687,Chile,0.0010204742492977373,Pharmaceuticals,Chile,0.0,5393512270000.0,0.0,-0.0010204742492977373
Real Estate,Chile,4.174877791436661e-05,Chile,0.0010204742492977373,Real Estate,Chile,2790000000.0,1782132340000.0,0.001565540301008173,0.0005450660517104357
Retail,Chile,0.00013044846872505722,Chile,0.0010204742492977373,Retail,Chile,11200000000.0,5419264170000.0,0.002066701243685635,0.0010462269943878975
Technology,Chile,-0.0005102371246488687,Chile,0.0010204742492977373,Technology,Chile,0.0,23817025780000.0,0.0,-0.0010204742492977373
Electricity,South Africa,-0.0008143202655509809,South Africa,0.0016286405311019619,Electricity,South Africa,0.0,2226610000000.0,0.0,-0.0016286405311019619
Food,South Africa,0.0006112280341605362,South Africa,0.0016286405311019619,Food,South Africa,10780000000.0,2211748080000.0,0.004873972807970065,0.003245332276868103
Insurance,South Africa,0.0001661381632977766,South Africa,0.0016286405311019619,Insurance,South Africa,10850000000.0,3510225350000.0,0.0030909696438720094,0.0014623291127700475
Oil&Gas,South Africa,-8.982736487790912e-05,South Africa,0.0016286405311019619,Oil&Gas,South Africa,5620000000.0,6614459610000.0,0.0008496536877333808,-0.0007789868433685811
Pharmaceuticals,South Africa,3.4822272884607726e-08,South Africa,0.0016286405311019619,Pharmaceuticals,South Africa,8880000000.0,5393512270000.0,0.001646422508277709,1.7781977175747136e-05
Real Estate,South Africa,-0.00010845513346325361,South Africa,0.0016286405311019619,Real Estate,South Africa,1400000000.0,1782132340000.0,0.0007855757782836711,-0.0008430647528182908
Retail,South Africa,2.5048132302072843e-06,South Africa,0.0016286405311019619,Retail,South Africa,9660000000.0,5419264170000.0,0.00178252982267886,0.0001538892915768982
Technology,South Africa,-0.0008143202655509809,South Africa,0.0016286405311019619,Technology,South Africa,0.0,23817025780000.0,0.0,-0.0016286405311019619
Electricity,Russia,-0.0005105292342997617,Russia,0.0010210584685995234,Electricity,Russia,0.0,2226610000000.0,0.0,-0.0010210584685995234
Food,Russia,-0.0005105292342997617,Russia,0.0010210584685995234,Food,Russia,0.0,2211748080000.0,0.0,-0.0010210584685995234
Insurance,Russia,-0.0005105292342997617,Russia,0.0010210584685995234,Insurance,Russia,0.0,3510225350000.0,0.0,-0.0010210584685995234
Oil&Gas,Russia,0.002282410277926003,Russia,0.0010210584685995234,Oil&Gas,Russia,54030000000.0,6614459610000.0,0.008168467748796187,0.007147409280196663
Pharmaceuticals,Russia,-0.0005105292342997617,Russia,0.0010210584685995234,Pharmaceuticals,Russia,0.0,5393512270000.0,0.0,-0.0010210584685995234
Real Estate,Russia,-0.0005105292342997617,Russia,0.0010210584685995234,Real Estate,Russia,0.0,1782132340000.0,0.0,-0.0010210584685995234
Retail,Russia,-0.0005105292342997617,Russia,0.0010210584685995234,Retail,Russia,0.0,5419264170000.0,0.0,-0.0010210584685995234
Technology,Russia,-0.0005105292342997617,Russia,0.0010210584685995234,Technology,Russia,0.0,23817025780000.0,0.0,-0.0010210584685995234
Electricity,Finland,0.00044955943927229625,Finland,0.0022499975352037707,Electricity,Finland,11730000000.0,2226610000000.0,0.005268098140222131,0.0030181006050183606
Food,Finland,-0.0011249987676018854,Finland,0.0022499975352037707,Food,Finland,0.0,2211748080000.0,0.0,-0.0022499975352037707
Insurance,Finland,0.000636284977300523,Finland,0.0022499975352037707,Insurance,Finland,21040000000.0,3510225350000.0,0.0059939171711582565,0.0037439196359544858
Oil&Gas,Finland,8.182514052053412e-05,Finland,0.0022499975352037707,Oil&Gas,Finland,22330000000.0,6614459610000.0,0.003375937161403273,0.0011259396261995023
Pharmaceuticals,Finland,-0.00020632018093047917,Finland,0.0022499975352037707,Pharmaceuticals,Finland,4980000000.0,5393512270000.0,0.0009233315418043908,-0.00132666599339938
Real Estate,Finland,-0.0011249987676018854,Finland,0.0022499975352037707,Real Estate,Finland,0.0,1782132340000.0,0.0,-0.0022499975352037707
Retail,Finland,-5.503032582262262e-05,Finland,0.0022499975352037707,Retail,Finland,8110000000.0,5419264170000.0,0.001496513132704509,-0.0007534844024992618
Technology,Finland,-0.00019905548613089548,Finland,0.0022499975352037707,Technology,Finland,22440000000.0,23817025780000.0,0.0009421831343376074,-0.0013078144008661632
Electricity,UK,-0.00042128248337079286,UK,0.04114412805349199,Electricity,UK,71070000000.0,2226610000000.0,0.03191847696722821,-0.009225651086263782
Food,UK,0.008047808508069406,UK,0.04114412805349199,Food,UK,211490000000.0,2211748080000.0,0.09562119750998044,0.05447706945648845
Insurance,UK,2.3456564794996403e-05,UK,0.04114412805349199,Insurance,UK,152660000000.0,3510225350000.0,0.04349008533027659,0.002345957276784598
Oil&Gas,UK,0.0009858055971762895,UK,0.04114412805349199,Oil&Gas,UK,380520000000.0,6614459610000.0,0.05752850912033916,0.01638438106684717
Pharmaceuticals,UK,0.0010694973604096127,UK,0.04114412805349199,Pharmaceuticals,UK,314284520000.0,5393512270000.0,0.05827084546523151,0.017126717411739517
Real Estate,UK,-0.002064018130161642,UK,0.04114412805349199,Real Estate,UK,39640000000.0,1782132340000.0,0.02224301703654623,-0.01890111101694576
Retail,UK,-0.0029651129302595315,UK,0.04114412805349199,Retail,UK,103720000000.0,5419264170000.0,0.01913912973170304,-0.02200499832178895
Technology,UK,-0.01778997292422367,UK,0.04114412805349199,Technology,UK,22430000000.0,23817025780000.0,0.0009417632666306834,-0.04020236478686131
Electricity,Greece,0.00041831696158990255,Greece,0.00045885605530840705,Electricity,Greece,4720000000.0,2226610000000.0,0.0021198144264150437,0.0016609583711066367
Food,Greece,-0.00022942802765420353,Greece,0.00045885605530840705,Food,Greece,0.0,2211748080000.0,0.0,-0.00045885605530840705
Insurance,Greece,-0.00022942802765420353,Greece,0.00045885605530840705,Insurance,Greece,0.0,3510225350000.0,0.0,-0.00045885605530840705
Oil&Gas,Greece,4.417878003098301e-05,Greece,0.00045885605530840705,Oil&Gas,Greece,5670000000.0,6614459610000.0,0.0008572128842434642,0.0003983568289350572
Pharmaceuticals,Greece,-0.00022942802765420353,Greece,0.00045885605530840705,Pharmaceuticals,Greece,0.0,5393512270000.0,0.0,-0.00045885605530840705
Real Estate,Greece,-0.00022942802765420353,Greece,0.00045885605530840705,Real Estate,Greece,0.0,1782132340000.0,0.0,-0.00045885605530840705
Retail,Greece,1.739648562386276e-05,Greece,0.00045885605530840705,Retail,Greece,3760000000.0,5419264170000.0,0.0006938211318087489,0.00023496507650034183
Technology,Greece,-0.00022942802765420353,Greece,0.00045885605530840705,Technology,Greece,0.0,23817025780000.0,0.0,-0.00045885605530840705
Electricity,Luxembourg,-0.0003084927638440422,Luxembourg,0.0006169855276880844,Electricity,Luxembourg,0.0,2226610000000.0,0.0,-0.0006169855276880844
Food,Luxembourg,-0.0003084927638440422,Luxembourg,0.0006169855276880844,Food,Luxembourg,0.0,2211748080000.0,0.0,-0.0006169855276880844
Insurance,Luxembourg,-0.0003084927638440422,Luxembourg,0.0006169855276880844,Insurance,Luxembourg,0.0,3510225350000.0,0.0,-0.0006169855276880844
Oil&Gas,Luxembourg,-0.0003084927638440422,Luxembourg,0.0006169855276880844,Oil&Gas,Luxembourg,0.0,6614459610000.0,0.0,-0.0006169855276880844
Pharmaceuticals,Luxembourg,-0.00019787779976630847,Luxembourg,0.0006169855276880844,Pharmaceuticals,Luxembourg,300000000.0,5393512270000.0,5.562238203640909e-05,-0.0005613631456516753
Real Estate,Luxembourg,0.0003863320412216018,Luxembourg,0.0006169855276880844,Real Estate,Luxembourg,4171800000.0,1782132340000.0,0.0023409035941741566,0.0017239180664860721
Retail,Luxembourg,0.0003328100667791433,Luxembourg,0.0006169855276880844,Retail,Luxembourg,11795530000.0,5419264170000.0,0.002176592546511716,0.0015596070188236314
Technology,Luxembourg,-2.4065692025524322e-05,Luxembourg,0.0006169855276880844,Technology,Luxembourg,8640000000.0,23817025780000.0,0.00036276569878239433,-0.0002542198289056901
Electricity,Turkey,-0.00028946675727865346,Turkey,0.0005789335145573069,Electricity,Turkey,0.0,2226610000000.0,0.0,-0.0005789335145573069
Food,Turkey,6.350191044049628e-05,Turkey,0.0005789335145573069,Food,Turkey,2480000000.0,2211748080000.0,0.001121285024468067,0.00054235150991076
Insurance,Turkey,-0.00028946675727865346,Turkey,0.0005789335145573069,Insurance,Turkey,0.0,3510225350000.0,0.0,-0.0005789335145573069
Oil&Gas,Turkey,0.00020675082405315878,Turkey,0.0005789335145573069,Oil&Gas,Turkey,11220000000.0,6614459610000.0,0.0016962836968627284,0.0011173501823054214
Pharmaceuticals,Turkey,-0.00028946675727865346,Turkey,0.0005789335145573069,Pharmaceuticals,Turkey,0.0,5393512270000.0,0.0,-0.0005789335145573069
Real Estate,Turkey,-0.00028946675727865346,Turkey,0.0005789335145573069,Real Estate,Turkey,0.0,1782132340000.0,0.0,-0.0005789335145573069
Retail,Turkey,0.000241365645016621,Turkey,0.0005789335145573069,Retail,Turkey,9830000000.0,5419264170000.0,0.0018138993951276599,0.001234965880570353
Technology,Turkey,-0.00028946675727865346,Turkey,0.0005789335145573069,Technology,Turkey,0.0,23817025780000.0,0.0,-0.0005789335145573069
Electricity,Philippines,0.0002786285211888395,Philippines,0.0007616426348457221,Electricity,Philippines,5020000000.0,2226610000000.0,0.002254548394195661,0.0014929057593499387
Food,Philippines,0.0008108823591730618,Philippines,0.0007616426348457221,Food,Philippines,8490000000.0,2211748080000.0,0.0038385926845701164,0.003076950049724394
Insurance,Philippines,-0.00038082131742286105,Philippines,0.0007616426348457221,Insurance,Philippines,0.0,3510225350000.0,0.0,-0.0007616426348457221
Oil&Gas,Philippines,-0.00038082131742286105,Philippines,0.0007616426348457221,Oil&Gas,Philippines,0.0,6614459610000.0,0.0,-0.0007616426348457221
Pharmaceuticals,Philippines,-0.00038082131742286105,Philippines,0.0007616426348457221,Pharmaceuticals,Philippines,0.0,5393512270000.0,0.0,-0.0007616426348457221
Real Estate,Philippines,-0.00038082131742286105,Philippines,0.0007616426348457221,Real Estate,Philippines,0.0,1782132340000.0,0.0,-0.0007616426348457221
Retail,Philippines,-0.00038082131742286105,Philippines,0.0007616426348457221,Retail,Philippines,0.0,5419264170000.0,0.0,-0.0007616426348457221
Technology,Philippines,-0.00038082131742286105,Philippines,0.0007616426348457221,Technology,Philippines,0.0,23817025780000.0,0.0,-0.0007616426348457221
Electricity,Canada,-0.00023652363122754006,Canada,0.026716411138796806,Electricity,Canada,47030000000.0,2226610000000.0,0.021121795015741417,-0.005594616123055389
Food,Canada,9.350014768507082e-05,Canada,0.026716411138796806,Food,Canada,67610000000.0,2211748080000.0,0.03056858084850242,0.0038521697097056128
Insurance,Canada,0.0018204561316334609,Canada,0.026716411138796806,Insurance,Canada,160510000000.0,3510225350000.0,0.04572640898966786,0.01900999785087105
Oil&Gas,Canada,0.003638836911300748,Canada,0.026716411138796806,Oil&Gas,Canada,364840000000.0,6614459610000.0,0.055157945094776985,0.02844153395598018
Pharmaceuticals,Canada,-0.010537938699674737,Canada,0.026716411138796806,Pharmaceuticals,Canada,6020000000.0,5393512270000.0,0.001116155799530609,-0.025600255339266197
Real Estate,Canada,-2.883186934020095e-05,Canada,0.026716411138796806,Real Estate,Canada,44000000000.0,1782132340000.0,0.024689524460343948,-0.0020268866784528584
Retail,Canada,2.48566881632798e-05,Canada,0.026716411138796806,Retail,Canada,155370000000.0,5419264170000.0,0.028669943949235454,0.0019535328104386476
Technology,Canada,-0.004641966237366215,Canada,0.026716411138796806,Technology,Canada,159120000000.0,23817025780000.0,0.006680934952575762,-0.020035476186221046
Electricity,Colombia,-0.000227248345084384,Colombia,0.000454496690168768,Electricity,Colombia,0.0,2226610000000.0,0.0,-0.000454496690168768
Food,Colombia,-0.000227248345084384,Colombia,0.000454496690168768,Food,Colombia,0.0,2211748080000.0,0.0,-0.000454496690168768
Insurance,Colombia,-0.000227248345084384,Colombia,0.000454496690168768,Insurance,Colombia,0.0,3510225350000.0,0.0,-0.000454496690168768
Oil&Gas,Colombia,0.0010159534922102608,Colombia,0.000454496690168768,Oil&Gas,Colombia,24050000000.0,6614459610000.0,0.003635973521350144,0.003181476831181376
Pharmaceuticals,Colombia,-0.000227248345084384,Colombia,0.000454496690168768,Pharmaceuticals,Colombia,0.0,5393512270000.0,0.0,-0.000454496690168768
Real Estate,Colombia,-0.000227248345084384,Colombia,0.000454496690168768,Real Estate,Colombia,0.0,1782132340000.0,0.0,-0.000454496690168768
Retail,Colombia,-0.000227248345084384,Colombia,0.000454496690168768,Retail,Colombia,0.0,5419264170000.0,0.0,-0.000454496690168768
Technology,Colombia,-0.000227248345084384,Colombia,0.000454496690168768,Technology,Colombia,0.0,23817025780000.0,0.0,-0.000454496690168768
Electricity,Denmark,0.00020905892980269515,Denmark,0.01762862648928805,Electricity,Denmark,49970000000.0,2226610000000.0,0.022442187899991466,0.004813561410703417
Food,Denmark,-0.005615849650053188,Denmark,0.01762862648928805,Food,Denmark,3580000000.0,2211748080000.0,0.001618629188546645,-0.016009997300741406
Insurance,Denmark,-0.002559350826114987,Denmark,0.01762862648928805,Insurance,Denmark,18370000000.0,3510225350000.0,0.005233282244970398,-0.012395344244317652
Oil&Gas,Denmark,-0.008814313244644024,Denmark,0.01762862648928805,Oil&Gas,Denmark,0.0,6614459610000.0,0.0,-0.01762862648928805
Pharmaceuticals,Denmark,0.02716439615662195,Denmark,0.01762862648928805,Pharmaceuticals,Denmark,597650000000.0,5393512270000.0,0.11080905541353298,0.09318042892424493
Real Estate,Denmark,-0.006624234899015939,Denmark,0.01762862648928805,Real Estate,Denmark,1650000000.0,1782132340000.0,0.0009258571672628981,-0.016702769322025152
Retail,Denmark,-0.008814313244644024,Denmark,0.01762862648928805,Retail,Denmark,0.0,5419264170000.0,0.0,-0.01762862648928805
Technology,Denmark,-0.008814313244644024,Denmark,0.01762862648928805,Technology,Denmark,0.0,23817025780000.0,0.0,-0.01762862648928805
Electricity,Iceland,-0.000166583567559516,Iceland,0.000333167135119032,Electricity,Iceland,0.0,2226610000000.0,0.0,-0.000333167135119032
Food,Iceland,0.00037421161781375404,Iceland,0.000333167135119032,Food,Iceland,3830000000.0,2211748080000.0,0.0017316619531099582,0.0013984948179909262
Insurance,Iceland,-1.545418248728527e-05,Iceland,0.000333167135119032,Insurance,Iceland,650000000.0,3510225350000.0,0.00018517329663749366,-0.00014799383848153834
Oil&Gas,Iceland,-0.000166583567559516,Iceland,0.000333167135119032,Oil&Gas,Iceland,0.0,6614459610000.0,0.0,-0.000333167135119032
Pharmaceuticals,Iceland,3.4334222438884044e-05,Iceland,0.000333167135119032,Pharmaceuticals,Iceland,3420000000.0,5393512270000.0,0.0006340951552150636,0.00030092802009603156
Real Estate,Iceland,-0.000166583567559516,Iceland,0.000333167135119032,Real Estate,Iceland,0.0,1782132340000.0,0.0,-0.000333167135119032
Retail,Iceland,-4.026881482678954e-05,Iceland,0.000333167135119032,Retail,Iceland,620000000.0,5419264170000.0,0.0001144066759897405,-0.0002187604591292915
Technology,Iceland,-0.000166583567559516,Iceland,0.000333167135119032,Technology,Iceland,0.0,23817025780000.0,0.0,-0.000333167135119032
Electricity,Hungary,-0.00011801960332542044,Hungary,0.00023603920665084087,Electricity,Hungary,0.0,2226610000000.0,0.0,-0.00023603920665084087
Food,Hungary,-0.00011801960332542044,Hungary,0.00023603920665084087,Food,Hungary,0.0,2211748080000.0,0.0,-0.00023603920665084087
Insurance,Hungary,-0.00011801960332542044,Hungary,0.00023603920665084087,Insurance,Hungary,0.0,3510225350000.0,0.0,-0.00023603920665084087
Oil&Gas,Hungary,0.0001788313848459916,Hungary,0.00023603920665084087,Oil&Gas,Hungary,6530000000.0,6614459610000.0,0.0009872310642169,0.000751191857566059
Pharmaceuticals,Hungary,0.0001496317229538348,Hungary,0.00023603920665084087,Pharmaceuticals,Hungary,4860000000.0,5393512270000.0,0.0009010825889898272,0.0006650433823389864
Real Estate,Hungary,-0.00011801960332542044,Hungary,0.00023603920665084087,Real Estate,Hungary,0.0,1782132340000.0,0.0,-0.00023603920665084087
Retail,Hungary,-0.00011801960332542044,Hungary,0.00023603920665084087,Retail,Hungary,0.0,5419264170000.0,0.0,-0.00023603920665084087
Technology,Hungary,-0.00011801960332542044,Hungary,0.00023603920665084087,Technology,Hungary,0.0,23817025780000.0,0.0,-0.00023603920665084087
Electricity,Kazakhstan,-0.00011241957852891908,Kazakhstan,0.00022483915705783815,Electricity,Kazakhstan,0.0,2226610000000.0,0.0,-0.00022483915705783815
Food,Kazakhstan,-0.00011241957852891908,Kazakhstan,0.00022483915705783815,Food,Kazakhstan,0.0,2211748080000.0,0.0,-0.00022483915705783815
Insurance,Kazakhstan,-0.00011241957852891908,Kazakhstan,0.00022483915705783815,Insurance,Kazakhstan,0.0,3510225350000.0,0.0,-0.00022483915705783815
Oil&Gas,Kazakhstan,-0.00011241957852891908,Kazakhstan,0.00022483915705783815,Oil&Gas,Kazakhstan,0.0,6614459610000.0,0.0,-0.00022483915705783815
Pharmaceuticals,Kazakhstan,-0.00011241957852891908,Kazakhstan,0.00022483915705783815,Pharmaceuticals,Kazakhstan,0.0,5393512270000.0,0.0,-0.00022483915705783815
Real Estate,Kazakhstan,-0.00011241957852891908,Kazakhstan,0.00022483915705783815,Real Estate,Kazakhstan,0.0,1782132340000.0,0.0,-0.00022483915705783815
Retail,Kazakhstan,-0.00011241957852891908,Kazakhstan,0.00022483915705783815,Retail,Kazakhstan,0.0,5419264170000.0,0.0,-0.00022483915705783815
Technology,Kazakhstan,0.0005025913977804779,Kazakhstan,0.00022483915705783815,Technology,Kazakhstan,42840000000.0,23817025780000.0,0.0017987132564627052,0.001573874099404867
Electricity,Austria,0.00010820597031569308,Austria,0.0011684892304854432,Electricity,Austria,4810000000.0,2226610000000.0,0.0021602346167492285,0.0009917453862637853
Food,Austria,-0.00013850916418962022,Austria,0.0011684892304854432,Food,Austria,900000000.0,2211748080000.0,0.0004069179524279275,-0.0007615712780575158
Insurance,Austria,6.265550953816668e-05,Austria,0.0011684892304854432,Insurance,Austria,6650000000.0,3510225350000.0,0.0018944652655989735,0.0007259760351135303
Oil&Gas,Austria,0.00014737211395549467,Austria,0.0011684892304854432,Oil&Gas,Austria,15590000000.0,6614459610000.0,0.002356957471844023,0.0011884682413585796
Pharmaceuticals,Austria,-0.0005842446152427216,Austria,0.0011684892304854432,Pharmaceuticals,Austria,0.0,5393512270000.0,0.0,-0.0011684892304854432
Real Estate,Austria,0.0001776843692319091,Austria,0.0011684892304854432,Real Estate,Austria,4450000000.0,1782132340000.0,0.0024970087238302403,0.001328519493344797
Retail,Austria,-0.0005842446152427216,Austria,0.0011684892304854432,Retail,Austria,0.0,5419264170000.0,0.0,-0.0011684892304854432
Technology,Austria,-0.0004931051383250585,Austria,0.0011684892304854432,Technology,Austria,770000000.0,23817025780000.0,3.23298134331532e-05,-0.00113615941705229
Electricity,Poland,9.490435763830166e-05,Poland,0.0012228954736070378,Electricity,Poland,4810000000.0,2226610000000.0,0.0021602346167492285,0.0009373391431421907
Food,Poland,-0.0006114477368035189,Poland,0.0012228954736070378,Food,Poland,0.0,2211748080000.0,0.0,-0.0012228954736070378
Insurance,Poland,0.0002696471749224887,Poland,0.0012228954736070378,Insurance,Poland,10410000000.0,3510225350000.0,0.0029656215661481677,0.00174272609254113
Oil&Gas,Poland,0.0002682830192001046,Poland,0.0012228954736070378,Oil&Gas,Poland,19580000000.0,6614459610000.0,0.002960181353348683,0.001737285879741645
Pharmaceuticals,Poland,-0.0006114477368035189,Poland,0.0012228954736070378,Pharmaceuticals,Poland,0.0,5393512270000.0,0.0,-0.0012228954736070378
Real Estate,Poland,-0.0006114477368035189,Poland,0.0012228954736070378,Real Estate,Poland,0.0,1782132340000.0,0.0,-0.0012228954736070378
Retail,Poland,2.2039692588703385e-05,Poland,0.0012228954736070378,Retail,Poland,8890000000.0,5419264170000.0,0.0016404441121754727,0.0004175486385684349
Technology,Poland,-0.00047238127472863146,Poland,0.0012228954736070378,Technology,Poland,1350000000.0,23817025780000.0,5.668214043474911e-05,-0.0011662133331722887
Electricity,New Zealand,-9.11302633158355e-05,New Zealand,0.000182260526631671,Electricity,New Zealand,0.0,2226610000000.0,0.0,-0.000182260526631671
Food,New Zealand,0.00031425718772831935,New Zealand,0.000182260526631671,Food,New Zealand,2720000000.0,2211748080000.0,0.0012297964784488476,0.0010475359518171766
Insurance,New Zealand,-9.11302633158355e-05,New Zealand,0.000182260526631671,Insurance,New Zealand,0.0,3510225350000.0,0.0,-0.000182260526631671
Oil&Gas,New Zealand,1.865060874594028e-06,New Zealand,0.000182260526631671,Oil&Gas,New Zealand,1510000000.0,6614459610000.0,0.00022828773460452047,4.602720797284947e-05
Pharmaceuticals,New Zealand,-9.11302633158355e-05,New Zealand,0.000182260526631671,Pharmaceuticals,New Zealand,0.0,5393512270000.0,0.0,-0.000182260526631671
Real Estate,New Zealand,-9.11302633158355e-05,New Zealand,0.000182260526631671,Real Estate,New Zealand,0.0,1782132340000.0,0.0,-0.000182260526631671
Retail,New Zealand,-9.11302633158355e-05,New Zealand,0.000182260526631671,Retail,New Zealand,0.0,5419264170000.0,0.0,-0.000182260526631671
Technology,New Zealand,-9.11302633158355e-05,New Zealand,0.000182260526631671,Technology,New Zealand,0.0,23817025780000.0,0.0,-0.000182260526631671
Electricity,Hong Kong,-6.321246048436168e-05,Hong Kong,0.01909952867681602,Electricity,Hong Kong,36960000000.0,2226610000000.0,0.016599224830572034,-0.002500303846243987
Food,Hong Kong,-0.0018980165844861615,Hong Kong,0.01909952867681602,Food,Hong Kong,16530000000.0,2211748080000.0,0.007473726392926269,-0.011625802283889753
Insurance,Hong Kong,2.690068588288429e-05,Hong Kong,0.01909952867681602,Insurance,Hong Kong,73100000000.0,3510225350000.0,0.020824873821847365,0.0017253451450313442
Oil&Gas,Hong Kong,-0.0035454037415474163,Hong Kong,0.01909952867681602,Oil&Gas,Hong Kong,29390000000.0,6614459610000.0,0.004443295708627057,-0.014656232968188965
Pharmaceuticals,Hong Kong,-0.006738854568494581,Hong Kong,0.01909952867681602,Pharmaceuticals,Hong Kong,6910000000.0,5393512270000.0,0.0012811688662386226,-0.0178183598105774
Real Estate,Hong Kong,0.02103152494443994,Hong Kong,0.01909952867681602,Real Estate,Hong Kong,174900000000.0,1782132340000.0,0.0981408597298672,0.07904133105305118
Retail,Hong Kong,-0.004493164850706426,Hong Kong,0.01909952867681602,Retail,Hong Kong,17590000000.0,5419264170000.0,0.0032458281139669926,-0.01585370056284903
Technology,Hong Kong,-0.007553059053440164,Hong Kong,0.01909952867681602,Technology,Hong Kong,18750000000.0,23817025780000.0,0.0007872519504826265,-0.018312276726333395
Electricity,Romania,5.5461734496430206e-05,Romania,0.00013611094557107852,Electricity,Romania,940000000.0,2226610000000.0,0.0004221664323792671,0.0002860554868081886
Food,Romania,-6.805547278553926e-05,Romania,0.00013611094557107852,Food,Romania,0.0,2211748080000.0,0.0,-0.00013611094557107852
Insurance,Romania,-6.805547278553926e-05,Romania,0.00013611094557107852,Insurance,Romania,0.0,3510225350000.0,0.0,-0.00013611094557107852
Oil&Gas,Romania,0.00013782701154652332,Romania,0.00013611094557107852,Oil&Gas,Romania,4410000000.0,6614459610000.0,0.0006667211321893611,0.0005306101866182826
Pharmaceuticals,Romania,-6.805547278553926e-05,Romania,0.00013611094557107852,Pharmaceuticals,Romania,0.0,5393512270000.0,0.0,-0.00013611094557107852
Real Estate,Romania,-6.805547278553926e-05,Romania,0.00013611094557107852,Real Estate,Romania,0.0,1782132340000.0,0.0,-0.00013611094557107852
Retail,Romania,-6.805547278553926e-05,Romania,0.00013611094557107852,Retail,Romania,0.0,5419264170000.0,0.0,-0.00013611094557107852
Technology,Romania,-6.805547278553926e-05,Romania,0.00013611094557107852,Technology,Romania,0.0,23817025780000.0,0.0,-0.00013611094557107852
Electricity,Cayman Islands,-4.922223659094055e-05,Cayman Islands,9.84444731818811e-05,Electricity,Cayman Islands,0.0,2226610000000.0,0.0,-9.84444731818811e-05
Food,Cayman Islands,0.00012219896730654165,Cayman Islands,9.84444731818811e-05,Food,Cayman Islands,1200000000.0,2211748080000.0,0.0005425572699039033,0.0004441127967220222
Insurance,Cayman Islands,2.3295536476809963e-05,Cayman Islands,9.84444731818811e-05,Insurance,Cayman Islands,860000000.0,3510225350000.0,0.00024499851555114546,0.00014655404236926437
Oil&Gas,Cayman Islands,-4.922223659094055e-05,Cayman Islands,9.84444731818811e-05,Oil&Gas,Cayman Islands,0.0,6614459610000.0,0.0,-9.84444731818811e-05
Pharmaceuticals,Cayman Islands,-4.922223659094055e-05,Cayman Islands,9.84444731818811e-05,Pharmaceuticals,Cayman Islands,0.0,5393512270000.0,0.0,-9.84444731818811e-05
Real Estate,Cayman Islands,-4.922223659094055e-05,Cayman Islands,9.84444731818811e-05,Real Estate,Cayman Islands,0.0,1782132340000.0,0.0,-9.84444731818811e-05
Retail,Cayman Islands,-4.922223659094055e-05,Cayman Islands,9.84444731818811e-05,Retail,Cayman Islands,0.0,5419264170000.0,0.0,-9.84444731818811e-05
Technology,Cayman Islands,-4.922223659094055e-05,Cayman Islands,9.84444731818811e-05,Technology,Cayman Islands,0.0,23817025780000.0,0.0,-9.84444731818811e-05
