,row_1816_data
port,0.0021288204473654745
treasury,0.001453796369187808
british,0.0014092082867152413
navigation,0.0012875398462630964
regulation,0.0011341328689493551
public,0.0011052686421567798
sum,0.0009218488290775192
constitution,0.0008880383816995405
annual,0.0008140346623250557
tribute,0.000781626059025898
militia,0.000762403904408477
enjoyed,0.0007480154493379939
penalty,0.0007269023660316331
effectual,0.0007165000992355735
currency,0.0007072964686789909
favorable,0.0006884939890884792
peculiar,0.0006813875063052882
estimated,0.000676556303118261
justice,0.0006694016689742499
establishment,0.0006671850522638305
aggregate,0.0006502602400730457
slave,0.0006386761142165135
station,0.0006378871821948232
distinguished,0.0006103175910685283
tribe,0.0006020741105227042
view,0.0005983511731638102
annexed,0.0005911385725419974
recollection,0.0005846453948391316
vicissitude,0.0005680716532755987
extent,0.0005673043710943465
may,0.0005580911073262999
intercourse,0.0005514752783834331
department,0.0005507203468919007
drawing,0.0005468614749930137
source,0.0005391236760404516
gratification,0.000538543497623302
exclusion,0.0005227624169679938
variety,0.000517505784523596
branch,0.0005045526226124877
add,0.0005039256541611869
interposition,0.0004952798800778516
well,0.0004929970547618819
regulating,0.00048779555830092206
devotion,0.00048467872897611157
augmented,0.00048029791850052073
proceeds,0.0004768312534843566
calamity,0.0004755792633098512
prescribed,0.0004749989103784226
remarkable,0.00047465655293818206
judiciary,0.0004694407630191154
code,0.0004594303855924429
whose,0.00045126809805612724
ambition,0.0004467384791315217
enlarged,0.000439653830579141
occurrence,0.00043964191781468824
promoting,0.0004222442439203634
injustice,0.00042185618510761345
tranquillity,0.0004157387402599508
gulf,0.0004149862727475076
expediency,0.00041122204405424814
debt,0.00040817194257899796
whilst,0.000403153523882527
slavery,0.00039912061894658803
london,0.00039338820870141254
usual,0.00039224439493537274
served,0.00039085905736943
subject,0.0003877099600283428
posse,0.0003855631731330716
present,0.00038329414522270437
title,0.0003787772911417424
trial,0.00037840846261898804
due,0.00037756626233497175
contemplated,0.00037258948934117684
ample,0.00037075618143683406
excess,0.0003696856982779992
among,0.000369324977805579
commander,0.00036852065538039313
organization,0.00036330990017596846
mode,0.00036190210642972993
obvious,0.0003602441371001123
occasion,0.00035785524394442566
renew,0.00035660870809183084
provision,0.00035392472581759324
colony,0.00035306221570794826
prosperity,0.0003518195753823412
million,0.00034618082447793793
soil,0.00034144436877049623
violation,0.0003301592730512638
answer,0.0003253099806664803
flag,0.00032484080404455637
proof,0.0003232256064843222
animation,0.0003190628197316653
juridical,0.0003190628197316653
repels,0.0003190628197316653
remodification,0.0003190628197316653
refines,0.0003190628197316653
clashing,0.0003190628197316653
federate,0.0003190628197316653
sweetening,0.0003190628197316653
decimal,0.0003190628197316653
true,0.00031875504143898884
bring,-0.00032034729254293385
protect,-0.00032196242898510353
building,-0.00032243027541896277
term,-0.0003248256730649682
capital,-0.00032624215876866767
bill,-0.00032932673030541
growth,-0.0003399089654595986
minister,-0.00034046730752226336
put,-0.0003423828950592155
three,-0.00034294755679325936
see,-0.00034750583375252174
aid,-0.00034874172875649516
city,-0.0003499331167717025
message,-0.00035048595633423553
keep,-0.00035052877242792134
strong,-0.0003509389519373066
point,-0.0003535742927305192
education,-0.0003587547145984855
production,-0.0003614324176966813
small,-0.000361836976455127
navy,-0.00036200924017494297
special,-0.0003635099951135794
development,-0.0003641900543789827
hand,-0.0003660611497237502
month,-0.0003662231767984134
reform,-0.00036682968007066064
people,-0.00036859319497132745
secure,-0.00036878125763521984
billion,-0.00037028091398556633
army,-0.0003799807823890952
political,-0.0003802722046490897
making,-0.000381967895507917
year,-0.00038357796962681413
go,-0.00038408732439077425
responsibility,-0.00038878923202709465
republic,-0.0003927502367750743
become,-0.00039378086987320855
history,-0.0003950721447948265
line,-0.00039518636073073777
control,-0.0003958395013890268
say,-0.00039791671430461264
international,-0.00040180216687482373
increased,-0.0004024744039246873
school,-0.00040309006856370245
therefore,-0.0004134283287650651
private,-0.00041519206656594204
others,-0.0004152403129536503
done,-0.00042494359564351325
possible,-0.00042678320907431425
fact,-0.00042822820877834396
high,-0.00043544389935781753
make,-0.0004380425003193575
commission,-0.00043990757889865526
provide,-0.00044112306941478536
ever,-0.000442199545915007
matter,-0.00044408245029118606
today,-0.0004597157897720045
care,-0.00046045014169693543
price,-0.00046257950521917576
like,-0.00046530975890112343
administration,-0.00046829893200340313
money,-0.0004711386103881173
end,-0.0004731652253284653
budget,-0.00047502189639533123
rate,-0.00047625674778421025
believe,-0.000477898971067012
tonight,-0.00048278265369232977
might,-0.0004904225900520203
labor,-0.0004941786675022969
right,-0.0004976619618902779
problem,-0.0005078789980849252
whole,-0.0005260828088139796
past,-0.0005472495438381224
continue,-0.0005552009686982417
opportunity,-0.0005586002616216971
family,-0.0005591489080654708
expenditure,-0.0005673849290432017
come,-0.0005675688152082684
take,-0.0006074345542572942
president,-0.0006159723904708367
know,-0.0006197198828708693
job,-0.0006253873502413487
let,-0.000629469039588674
child,-0.0006312195625115548
legislation,-0.0006341081526858223
help,-0.0006562420386960604
economic,-0.0006589576450885866
hope,-0.0006617119124068062
still,-0.0006947548832595069
action,-0.0007212593517654528
men,-0.000732166427402531
way,-0.0007524311347984915
program,-0.0008118162833562361
tax,-0.0008633608964333507
world,-0.0008641381412801612
need,-0.0010290669756435147
act,-0.001231904072823695
america,-0.0015075652048568346
new,-0.001969398043715778
