,row_1985_data
freedom,0.002440879195017554
growth,0.0018982121407840609
tax,0.001635878503274749
economy,0.0014692638449491117
stronger,0.0011277123386145321
dream,0.0010863712364904746
rate,0.001080637084702316
defense,0.0010487966872366103
revolution,0.0010275469788241772
year,0.0010247536644593888
human,0.0010036313508216248
help,0.0009746955356376034
space,0.0009321868846323335
heart,0.0008541389675786488
victim,0.0008448614053849085
reduce,0.0008345669042637738
spending,0.0008299642928756858
spreading,0.0008026379817785359
family,0.0007956854044741535
life,0.0007806106660011945
job,0.0007115453359994337
ask,0.0006767565838238796
barrier,0.0006521505664395685
new,0.0006404866447248423
abortion,0.0006172028013228627
tonight,0.0005907555390398085
giant,0.0005906930478675673
stand,0.0005894343718028403
begin,0.0005881623595865588
need,0.000568440159032827
child,0.0005622972594446304
giving,0.0005616189789780174
love,0.0005510480055221513
create,0.0005459655061559314
dependency,0.0005455168362942704
fairness,0.0005145233029262719
free,0.0005104817923041106
faith,0.0005080281266574872
hero,0.0004986130469078517
crime,0.0004751910494616051
technology,0.00047373455961784096
research,0.00046781985266640305
mother,0.0004605861273609763
arm,0.00045994338278180895
second,0.00045477426224146256
born,0.00045455817240256735
key,0.00045445708361640234
earth,0.00045257062637251875
move,0.00044221067883566613
vision,0.0004377252636141784
reform,0.0004371823018220213
apiece,0.0004364906479081451
jean,0.0004364906479081451
hale,0.0004364906479081451
amtrak,0.000435689353756025
let,0.00043035564640939584
forever,0.0004287025574761205
break,0.00042552949493526997
unleashing,0.00042544370037042855
poised,0.0004243149008573809
assistance,0.00042204458763753987
rediscovered,0.00042050899856402405
personal,0.0004152566787618723
enterprise,0.00041522651581853403
verifiable,0.0004145343291719216
cleaning,0.00040812170033210465
seen,0.00040802733346652006
deregulation,0.0004055866852971171
hundred,0.0004041144038772533
incentive,0.00040179280985797386
hard,0.00040161641699650583
keeping,0.00040060214673880146
say,0.0004002885658751853
greater,0.0003997981621948364
simplification,0.0003982774078642463
pushing,0.00039517969100454797
role,0.0003926131703904629
support,0.00038971259463801435
proudly,0.0003801756760030311
cry,0.0003778736119162098
american,0.00037644922407934194
promise,0.00037378641921353056
worship,0.0003724875674759175
together,0.0003723495316030113
federal,0.0003718491445932851
nuclear,0.00037116051578078607
radio,0.0003708778251712963
opportunity,0.0003691584339829096
inner,0.00036498942865880433
run,0.000363523964231654
taxpayer,0.0003590446309607399
english,0.00035898422520574735
exemption,0.00035687089267726654
totally,0.00035431288949965326
ago,0.00035287626077751727
knowing,0.00035282319377980486
entrepreneur,0.0003519326215669938
propose,0.0003512636090956766
pas,0.0003505371516416432
heaven,0.0003496201654744454
well,0.0003491102682548743
industry,0.00034504008860126084
freer,0.0003445131539942181
elderly,0.00034050430936063015
living,0.00033786454677227384
poverty,0.00033659029643329913
form,-0.00033615982196699446
mexico,-0.00033993820862458703
institution,-0.0003404207002293055
minister,-0.00034046730752226336
affair,-0.0003420501546396244
found,-0.0003434474821626047
sum,-0.0003443581536025283
establishment,-0.0003487237552953816
aid,-0.00034874172875649516
recommendation,-0.0003489429574776905
message,-0.00035048595633423553
court,-0.000356931280865226
character,-0.0003570268190924562
importance,-0.000359374396053178
small,-0.000361836976455127
navy,-0.00036200924017494297
special,-0.0003635099951135794
british,-0.00036419784583932585
respect,-0.00036590040146231137
hand,-0.0003660611497237502
necessary,-0.00036715232475765164
common,-0.0003674669589925403
office,-0.00036768735834252726
regard,-0.00037117792213303127
expense,-0.0003716989267983125
received,-0.0003778666803707705
reason,-0.00037808075784832976
army,-0.0003799807823890952
political,-0.0003802722046490897
republic,-0.0003927502367750743
bank,-0.00039547269919654117
improvement,-0.00039710199484534577
due,-0.0003989838390396736
demand,-0.0003994288371795222
international,-0.00040180216687482373
therefore,-0.0004134283287650651
party,-0.00041973909785963844
recommend,-0.00042263681924211875
several,-0.00042436420466661015
fact,-0.00042822820877834396
operation,-0.0004292965819172154
provide,-0.00044112306941478536
whether,-0.00044503502684332887
executive,-0.0004506474095313166
taken,-0.0004516931491176142
proper,-0.0004533684607940133
given,-0.0004620659196596075
object,-0.0004650886511932149
congress,-0.00046793690166340796
money,-0.0004711386103881173
vessel,-0.0004752276516438357
last,-0.0004756081279848949
period,-0.00047996955874042417
labor,-0.0004941786675022969
indian,-0.0004949497495729807
course,-0.0005006088423065201
problem,-0.0005078789980849252
nation,-0.0005110112248300213
territory,-0.0005114901252375094
constitution,-0.0005191975714822031
amount,-0.0005204484746260708
however,-0.0005218059224701638
whole,-0.0005260828088139796
large,-0.0005324178918503027
part,-0.0005376596228620085
effect,-0.0005396113237681028
case,-0.000544589411523187
present,-0.000547770474113334
act,-0.0005501313574162909
order,-0.0005585329710624936
debt,-0.0005597339841751465
view,-0.0005703245690193766
session,-0.0005810623917701523
revenue,-0.0005912300861534947
far,-0.0006007982231438463
provision,-0.0006180533782713104
public,-0.0006257828880877656
attention,-0.0006309701005914452
result,-0.0006484985775988144
law,-0.0006492879601319888
relation,-0.000649291104150079
commerce,-0.0006810655907178349
still,-0.0006947548832595069
consideration,-0.0006951940654103063
important,-0.000716167238333657
united,-0.0007662015023599657
condition,-0.0007815835405020295
general,-0.0008021919328332331
may,-0.0008309917157487409
treaty,-0.0009201241231850748
made,-0.0009962340875933357
subject,-0.0009996823461238388
duty,-0.001058063504952141
state,-0.0015301727829882719
