,row_1836_data
bank,0.004063108246766446
surplus,0.001567543703244766
deposit,0.0015631073809759277
currency,0.0009826773060743962
distribution,0.0009374986101559062
ration,0.0008191152745712177
paper,0.000812245062764669
general,0.0007611107303770199
various,0.0007508867289295637
revenue,0.0006554653833512436
note,0.0005331270439010705
necessary,0.0005325670312718632
collect,0.0005205271410010666
charter,0.0005145913177053769
suggestion,0.000507559884530346
transferred,0.0004900670303498216
state,0.00048774005775179116
accompanying,0.00047017569525042784
speculation,0.00046008316035991715
constitution,0.0004492502166051728
property,0.00044339212573154564
taxation,0.00043906340181198923
post,0.000435791457392869
although,0.0004263301112359136
circulation,0.00039694881164455907
money,0.00038918409705274637
made,0.0003650905712648851
principle,0.00036273288237381686
consequence,0.0003598051940593941
stock,0.00035713741294631765
issue,0.00035683123284695184
country,0.00035306986566989874
treasury,0.00034981465394042183
perceive,0.00033801021564365606
duty,0.00033794065656788253
respect,0.0003342488670972516
operation,0.000323136246492008
public,0.0003230997739835992
soon,0.00031985247829427926
speculator,0.00031302916795901333
perceived,0.00029797361308393674
distribute,0.00029657771801077027
price,0.00029125027447320215
metal,0.0002908844459761252
amount,0.0002898922657710297
session,0.0002873661896025921
paid,0.0002786393185945536
transfer,0.0002765000218700189
mischief,0.0002756688425245204
gradually,0.0002739995500083439
effect,0.0002736395055889033
nacogdoches,0.0002657684237125393
government,0.00026530758519289826
apprehended,0.00026294898149101546
spurious,0.00026237305650492866
payment,0.0002610919167135035
ever,0.00025901083486151315
advocate,0.0002582140754525527
satisfy,0.0002502346793727647
portion,0.00024925056532052765
occurred,0.00024510031251509816
document,0.0002446922939503818
evil,0.0002443942168624753
expiration,0.00024376336918283955
lent,0.00024045701249020951
rendezvous,0.00023851782826861038
stipulation,0.00023772142348319476
forbidding,0.000234658757526815
illustrated,0.00023415713189879118
mean,0.0002326558842241788
deemed,0.00023168425239309052
accumulate,0.0002268255669921784
tended,0.00022489570870942312
governor,0.00022476277350047468
equally,0.00022360925539249214
incorporation,0.00021966110490063696
agent,0.00021781103169167236
employed,0.00021730338553095855
department,0.00021577792202877592
book,0.00021539991422219034
secretary,0.00021371218772834065
observation,0.00021149228178522983
receive,0.00021025106257639687
depreciation,0.0002090018129527337
experience,0.00020858918043874285
collected,0.0002084939885539131
produce,0.00020786178089534984
purpose,0.0002049109548802139
accumulating,0.00020429786997566625
measure,0.00020156633472403552
proper,0.00020148230874075264
checked,0.00020094243805402796
exchange,0.00020094192394563718
carry,-0.0002009375471724711
practice,-0.0002017722822185392
free,-0.0002018397231183278
south,-0.00020230362866971685
end,-0.000203132098089924
hold,-0.0002042589707275236
level,-0.00020438244817863835
industrial,-0.0002058375166256296
ready,-0.00020591297209789024
farmer,-0.00020718062172383732
attack,-0.00020766662298192347
living,-0.0002093973505761371
investment,-0.0002104394091144319
generation,-0.00021103413778600377
live,-0.00021331584094284558
cost,-0.00021331641759759145
trade,-0.0002160095532104467
four,-0.000217340071193547
soviet,-0.0002176142376226336
decision,-0.00021781763057109624
farm,-0.000224329415340507
spending,-0.00022461963148957543
pacific,-0.00022493801564720558
washington,-0.0002257558535104388
crime,-0.00022641409289594927
face,-0.00022674866673977594
almost,-0.00022733166211638797
forward,-0.00022816827983422033
cent,-0.00022832723512003082
deficit,-0.0002290426326864057
task,-0.0002290870393914457
build,-0.0002316329834804858
territory,-0.0002319921601179696
organization,-0.00023470080816533022
effective,-0.00023480052687221905
sense,-0.00023483098245575903
area,-0.00023487691228607694
alone,-0.00023859241905392804
second,-0.00023958270996172064
democracy,-0.00024102661792287753
agriculture,-0.0002445570794680405
remain,-0.00024867172848364196
material,-0.0002509280823881129
method,-0.00025190805069774853
water,-0.00025589503475237336
challenge,-0.00025608458593736054
woman,-0.0002579061500531372
especially,-0.0002617140391640409
century,-0.00026317347024696475
cooperation,-0.0002657556110164094
way,-0.00026734887401869514
percent,-0.0002700825678358612
per,-0.0002703914475422612
friendly,-0.0002713078423104426
worker,-0.00027397404575290756
goal,-0.00027827059001983725
income,-0.00028644004139051363
civil,-0.0002883855917737091
negotiation,-0.00029858487574303285
agreement,-0.0002994268791189387
get,-0.00030033924097988486
working,-0.000303114618578888
britain,-0.0003091182491866079
ask,-0.00030979165405558217
life,-0.00030984372833755034
ago,-0.0003151006507952522
know,-0.0003166566615623934
local,-0.00032018775765458213
bring,-0.00032034729254293385
human,-0.0003214937678464387
million,-0.00032735441748038676
form,-0.00033615982196699446
growth,-0.0003399089654595986
three,-0.00034294755679325936
court,-0.000356931280865226
education,-0.0003587547145984855
development,-0.0003641900543789827
reform,-0.00036682968007066064
billion,-0.00037028091398556633
work,-0.00038165847761846886
go,-0.00038408732439077425
energy,-0.00038833992003160057
republic,-0.0003927502367750743
demand,-0.0003994288371795222
international,-0.00040180216687482373
school,-0.00040309006856370245
thing,-0.00040381348250783424
done,-0.00042494359564351325
today,-0.0004597157897720045
budget,-0.00047502189639533123
tonight,-0.00048278265369232977
problem,-0.0005078789980849252
family,-0.0005591489080654708
come,-0.0005675688152082684
peace,-0.0005892644153289496
freedom,-0.0006077403072744588
job,-0.0006253873502413487
child,-0.0006312195625115548
help,-0.0006562420386960604
economic,-0.0006589576450885866
need,-0.0006624060673711711
world,-0.00066737057819082
year,-0.000723531989108404
program,-0.0008118162833562361
american,-0.0012336265880769812
nation,-0.0015011847768326616
america,-0.0015075652048568346
