,row_1797_data
commissioner,0.003112402882189867
treaty,0.0029085512277523705
united,0.0027908124718767223
state,0.0021015954090699324
article,0.0020224427827759996
gentleman,0.0019673399085289125
met,0.0018842945564069658
damage,0.0018558291118550463
capture,0.0018223597222380935
commerce,0.0016800010282037171
vessel,0.0016376300040960453
sustained,0.001636386308168841
sea,0.0015908912490797352
sum,0.0014700582294315011
measure,0.0014471622176111083
defense,0.0014066109128189714
loss,0.0013998702415641585
philadelphia,0.0013567972123242759
consul,0.0013347658267520717
religious,0.0012859956392034183
river,0.0012456553008354718
exertion,0.0012412371994052073
citizen,0.0012286019100023712
claim,0.001191174916925875
determination,0.0010565953960335068
considerable,0.0010098911914050736
british,0.0010034320584783193
adjourned,0.0009642081420128477
holland,0.00095992063211976
sickness,0.0009481390614805178
awarded,0.0009428351773844684
appointed,0.0009325327040974358
affection,0.0009167782725923414
catholic,0.0009009948359031427
consequence,0.0008945852391240398
subject,0.0008776532783029542
resumed,0.0008682215754285543
taken,0.000859611684057248
contracted,0.0008545062402180351
ascertain,0.0008505418338239914
fishery,0.0008451815240334592
examine,0.0008325063465752214
occasion,0.0008167702609843595
honor,0.0008130480847475369
house,0.0008006698709057794
indian,0.0007962976840806079
nothing,0.0007833835213821724
tranquillity,0.0007802808357885535
acting,0.0007684587673385375
providence,0.0007619934829839228
limit,0.0007561824167497679
consular,0.0007450303173585399
award,0.0007356242864618402
spain,0.0007153204624572842
debt,0.0007096353434789451
opening,0.0007081569935565143
depend,0.0006974523860826534
foreign,0.000694219928219532
preservation,0.0006815129293966113
intelligence,0.000681224857337059
inhabitant,0.0006784896366326489
august,0.0006728438716975195
suffering,0.0006680812706391481
property,0.0006669165080947894
connected,0.000662707725440379
extraordinary,0.0006413347778221656
europe,0.000633889291422722
communicated,0.0006336520516605231
survey,0.0006303079790267702
city,0.00062797172038466
spanish,0.000620771558054676
hostility,0.00061360644135443
violence,0.0006120630570579059
majesty,0.0006013562583074162
raise,0.0006008852299211236
expense,0.000596537197398599
expectation,0.0005962270829583715
moral,0.0005938118845988938
reason,0.0005876082355968583
necessary,0.0005857992044679529
expect,0.0005727075307188307
french,0.0005706074519568271
line,0.0005642888325311979
amendment,0.0005468258902793916
may,0.0005460683170202074
agent,0.000532830357608573
placed,0.0005229460385911718
navigation,0.0005170252577576273
actual,0.0005162976655694155
diver,0.0005129615770520336
insinuated,0.0005127117941749789
apprehensive,0.0005071866868124714
forbore,0.0005071312745269198
avarice,0.0005071027355682157
indulging,0.0005046924057129257
ashore,0.0005024247381832667
feudal,0.0004989728330342529
importunity,0.0004989563790428914
irregular,0.0004959036767030617
counteract,0.0004956977712877334
portentous,0.000494893071015838
faring,0.0004928147889792454
alienate,0.0004910948009738557
propitious,0.0004910553324417231
obligated,0.0004879140492998671
benevolence,0.00048744549518122635
ineffectual,0.0004850540448491951
whatever,0.0004847233656338709
society,0.00048462810809936233
plundered,0.0004845461656602202
deception,0.0004825790615179053
rhode,0.00048192914209235717
grievous,0.00048145629261548095
embarked,0.00048134069910525787
execution,0.00047883464812378053
unrestrained,0.00047864243995061494
agreeably,0.00047671489430347035
conformably,0.0004763993615452163
disbursed,0.00047609967411756956
loaned,0.00047406694347056403
singular,0.00047392384500006526
memorable,0.000473405451544791
unpleasant,0.0004722147719377851
late,0.00047177807630320194
reestablishment,0.000470591807017116
although,0.000469328904366693
detect,0.00046914330647498373
postpone,0.000469085939677591
end,-0.0004731652253284653
one,-0.0004745785945470891
budget,-0.00047502189639533123
rate,-0.00047625674778421025
never,-0.0004768112725275202
believe,-0.000477898971067012
full,-0.00047993597413223144
tonight,-0.00048278265369232977
want,-0.0004832131109698085
labor,-0.0004941786675022969
community,-0.0004958334879343873
secretary,-0.0004970495189508885
problem,-0.0005078789980849252
use,-0.0005199712056230062
amount,-0.0005204484746260708
toward,-0.0005221464761351048
whole,-0.0005260828088139796
large,-0.0005324178918503027
change,-0.0005507490797047215
already,-0.0005521039561176359
plan,-0.0005559643122808048
best,-0.0005571619410892556
opportunity,-0.0005586002616216971
family,-0.0005591489080654708
expenditure,-0.0005673849290432017
come,-0.0005675688152082684
even,-0.0005794186235568229
revenue,-0.0005912300861534947
far,-0.0006007982231438463
take,-0.0006074345542572942
freedom,-0.0006077403072744588
president,-0.0006159723904708367
home,-0.0006174484883113226
know,-0.0006197198828708693
treasury,-0.0006223011927139787
job,-0.0006253873502413487
let,-0.000629469039588674
attention,-0.0006309701005914452
child,-0.0006312195625115548
legislation,-0.0006341081526858223
progress,-0.0006359448765774756
report,-0.0006427524556259105
relation,-0.000649291104150079
economy,-0.0006520886028177577
help,-0.0006562420386960604
economic,-0.0006589576450885866
trade,-0.0006757342828069752
action,-0.0007212593517654528
effort,-0.0007251667467053107
union,-0.0007364049412160819
land,-0.000737318558193233
future,-0.0007456002482038493
way,-0.0007524311347984915
increase,-0.0007571249328367085
condition,-0.0007815835405020295
department,-0.0008050002320331357
program,-0.0008118162833562361
free,-0.0008162036542704157
million,-0.0008381692726569729
federal,-0.0008382184281964598
policy,-0.0008811471328125342
american,-0.0009523330496192909
first,-0.0009652336593229557
good,-0.0009996871539518666
need,-0.0010290669756435147
year,-0.0011165102655758367
present,-0.0012287827260734296
work,-0.0012732356785155924
government,-0.0014933736773104342
america,-0.0015075652048568346
world,-0.0018796148950251958
new,-0.001969398043715778
