,row_1796_data
commissioner,0.0023518266041418984
establishment,0.0014614644923168054
majesty,0.0013360992459568485
appointed,0.001194351291716337
institution,0.0011683975207494597
state,0.0011000349607392262
art,0.0010986283782415838
proportion,0.0009975365019652279
catholic,0.000974723826477252
indie,0.0009679707069179472
success,0.0009531919039776201
academy,0.0009527731939084185
knowledge,0.0009523016333044445
post,0.0009375960328148841
west,0.0009263725015731581
ought,0.0009259198378803404
britain,0.0009254548726519115
agent,0.0009111913200475323
treaty,0.0008713070684209011
united,0.0008705998311583885
war,0.0008590170203597695
besides,0.0008460513647936376
particular,0.0008294736923573015
insure,0.000800952854747467
indispensable,0.0007530981231669936
address,0.0007236766785316943
natchez,0.000722192445171376
appointment,0.0007162960414002486
obtain,0.0007112707026972558
public,0.0007075248096632945
equipping,0.000699873843107713
may,0.0006809709360121902
regency,0.0006800141398783652
object,0.0006793928622592843
algiers,0.0006733831185508359
thence,0.0006650318588025439
contributes,0.0006634367243489316
supply,0.000662986455731515
secured,0.0006616609233906882
period,0.0006595550501962073
universe,0.0006522515083277049
reside,0.000644907908725215
omit,0.000634702233177669
exclude,0.0006323832616657141
choice,0.0006176343103377886
creek,0.000606257813594264
none,0.0006061653201621061
render,0.0006035620719316399
friendship,0.0006027899268638815
directed,0.0005980499433694698
often,0.0005943677481544049
running,0.0005897479956345435
boundary,0.0005894195359410819
recall,0.0005839445870024177
external,0.0005827982605841919
withdrawn,0.000571591097673089
easily,0.0005642936644142921
character,0.000564203947560512
pecuniary,0.0005615996117035965
manufacture,0.0005558477781694058
respect,0.0005519130618585067
mentioned,0.0005420896863097134
youth,0.000541717379879794
virtue,0.0005399117721559024
ruler,0.000532284476830986
ordered,0.000529588830912928
inconvenience,0.0005285563531638154
republic,0.0005162199014538258
propriety,0.0005109686698035956
greater,0.0005090517362511377
primary,0.000508333688832881
account,0.0005039022387281824
experiment,0.0005011875570161959
arrangement,0.0004924238838100905
serious,0.0004855003584479483
attention,0.00048539329028384696
commenced,0.0004818791216268007
proceed,0.00048094467610601565
london,0.0004807571574329488
situation,0.00047922720297797003
rule,0.00047633533871730717
arising,0.000472081276443816
occasion,0.0004658238344232941
specie,0.00046567087186535753
engagement,0.00046456216672338625
sincere,0.0004607015625768456
regret,0.0004574553034951878
ample,0.0004562638341028629
individual,0.0004465308450200521
october,0.00044069786872533796
communication,0.0004392774854691539
extent,0.0004376214226235408
care,0.0004352227404439428
neutral,0.0004341678493856032
continuance,0.00043134835539686484
appear,0.0004282413538694925
guard,0.0004224098545970894
earnest,0.00041898948260389113
naval,0.0004162793722462024
august,0.0004143252198492164
military,0.00041401036179330726
encouragement,0.0004053879821408926
house,0.0004015275049550854
representative,0.0004006107124548834
compensation,0.00039103518275359413
information,0.0003875118198401882
improved,0.00037980814981846106
survey,0.00037937528006385356
prospect,0.0003778546985057171
article,0.00037771598733813165
however,0.000371441663740131
billion,-0.00037028091398556633
expense,-0.0003716989267983125
army,-0.0003799807823890952
political,-0.0003802722046490897
strength,-0.0003831579983059666
fiscal,-0.00038587790295883636
responsibility,-0.00038878923202709465
become,-0.00039378086987320855
history,-0.0003950721447948265
bank,-0.00039547269919654117
control,-0.0003958395013890268
say,-0.00039791671430461264
international,-0.00040180216687482373
pay,-0.0004023017422935721
school,-0.00040309006856370245
another,-0.00040775151863680666
recommend,-0.00042263681924211875
several,-0.00042436420466661015
done,-0.00042494359564351325
value,-0.0004266813266733692
possible,-0.00042678320907431425
fact,-0.00042822820877834396
high,-0.00043544389935781753
commission,-0.00043990757889865526
ever,-0.000442199545915007
matter,-0.00044408245029118606
thus,-0.0004450963435903963
executive,-0.0004506474095313166
today,-0.0004597157897720045
price,-0.00046257950521917576
like,-0.00046530975890112343
money,-0.0004711386103881173
budget,-0.00047502189639533123
rate,-0.00047625674778421025
health,-0.0004806565716769536
tonight,-0.00048278265369232977
want,-0.0004832131109698085
labor,-0.0004941786675022969
community,-0.0004958334879343873
secretary,-0.0004970495189508885
problem,-0.0005078789980849252
le,-0.000509832014219511
constitution,-0.0005191975714822031
use,-0.0005199712056230062
amount,-0.0005204484746260708
better,-0.0005335032155290547
support,-0.0005372014556577958
past,-0.0005472495438381224
change,-0.0005507490797047215
together,-0.0005552162817949963
family,-0.0005591489080654708
come,-0.0005675688152082684
defense,-0.0006036718938248419
take,-0.0006074345542572942
freedom,-0.0006077403072744588
place,-0.000609956089428054
president,-0.0006159723904708367
home,-0.0006174484883113226
know,-0.0006197198828708693
treasury,-0.0006223011927139787
long,-0.0006231840771767569
job,-0.0006253873502413487
let,-0.000629469039588674
child,-0.0006312195625115548
congress,-0.0006327342285983519
legislation,-0.0006341081526858223
report,-0.0006427524556259105
economy,-0.0006520886028177577
help,-0.0006562420386960604
economic,-0.0006589576450885866
action,-0.0007212593517654528
condition,-0.0007815835405020295
program,-0.0008118162833562361
life,-0.0008135111393772188
free,-0.0008162036542704157
million,-0.0008381692726569729
federal,-0.0008382184281964598
two,-0.0008587677633290779
people,-0.0008610766798138465
tax,-0.0008633608964333507
system,-0.0010087163922128562
need,-0.0010290669756435147
american,-0.0012065899516260038
make,-0.0012909534016429171
interest,-0.0013869783385276012
america,-0.0015075652048568346
year,-0.0015263698847612763
law,-0.0018399949387421885
world,-0.0018796148950251958
