,row_1917_data
war,0.0040765983821870735
wrong,0.0028503206133686653
people,0.00285025269641379
german,0.002658574105234654
germany,0.0025567697290248387
peace,0.0021179984291030177
purpose,0.002097091130713466
empire,0.0019262792149582415
world,0.001535074839194111
master,0.0015042257660810598
thing,0.0014241318162066135
men,0.0013320428440345125
thought,0.0013069503220969373
thinking,0.0012921451991987484
alien,0.0012213648242231875
partnership,0.0011469050592418889
everywhere,0.001073941976620404
know,0.0010594843348829472
plainly,0.001058299059827113
impossible,0.0010492900699887032
plain,0.0009572458300406081
settlement,0.0009312758534177935
enemy,0.0009161918731400541
permit,0.0009110403616407244
done,0.000910901386671758
prussian,0.000882412954878003
balkan,0.0008766286592457999
impatient,0.0008695742657344565
sinister,0.0008650302077138955
spokesman,0.0008606786826087324
henceforth,0.0008604177889372367
intrigue,0.0008583776524535392
run,0.0008377283657423766
autocracy,0.0008136589840727415
free,0.0008075311253541884
justice,0.0007813078557214049
regard,0.0007697528487197227
real,0.000764670772086755
honor,0.0007598878538995467
heart,0.000742355979622884
desire,0.0007312698678147937
turkey,0.0007261072218780766
conquest,0.0007009844761850798
similar,0.0006926712826095803
ruler,0.0006762610332509386
nation,0.0006751372931785465
away,0.00065440424723508
price,0.0006380258831369435
legislation,0.0006288925422592368
believe,0.0006181357927942684
full,0.0006155338991142423
might,0.0006022946997628779
righted,0.0005922652587402287
affair,0.0005918547865267867
grossly,0.0005810455742637673
logic,0.0005732715486635627
righteous,0.0005621542426333382
moment,0.0005615871719867928
assuredly,0.0005506646415118407
willing,0.0005456479883634991
formula,0.0005412884180172109
enthusiasm,0.0005340000837473455
go,0.000533529434619453
heed,0.0005307263292402174
intolerable,0.0005285932070650502
entrance,0.0005279585095517016
straight,0.0005205839990424002
selfishness,0.0005195591700397077
covenant,0.0005184612080375892
say,0.0005155387453419819
outcome,0.0005148883087170428
conclusion,0.0005087410521721238
distrust,0.0005067868486155645
rival,0.0005054905704640304
speak,0.0004940962235159538
existence,0.0004911072353731682
fighting,0.0004861898336624622
attain,0.00047995912211471305
austria,0.00047912508519435174
fact,0.0004780023924963661
towards,0.0004771628847484314
set,0.0004761441690538975
necessary,0.0004719359420317547
sort,0.0004715475833455629
belgium,0.0004700757319246358
triumph,0.00046880409159753643
brought,0.0004631844379492534
forgotten,0.0004586017104293771
hear,0.0004550698971744723
reparation,0.0004546874769600428
discus,0.00045354416983270704
menace,0.00044546075510917425
avoided,0.0004398761011899097
selfish,0.00043498893269511534
tide,0.00043431836015880724
consider,0.00043185396891946994
deliver,0.0004307663829610705
russian,0.00042992327541416795
conscience,0.00042976782951941665
end,0.00042675447315373765
compromise,0.0004122982473288298
wish,0.00041181164601683583
devoted,0.0004086542056846062
base,0.0004066476325840097
absolutely,0.00040202504168265996
grave,0.00039735674808854605
attitude,0.00039617909308564095
tool,0.0003918016116870887
eye,0.00039159427333336223
fiscal,-0.00038587790295883636
republic,-0.0003927502367750743
benefit,-0.000393144128822365
line,-0.00039518636073073777
bank,-0.00039547269919654117
improvement,-0.00039710199484534577
due,-0.0003989838390396736
international,-0.00040180216687482373
increased,-0.0004024744039246873
school,-0.00040309006856370245
private,-0.00041519206656594204
prosperity,-0.000422872029687061
value,-0.0004266813266733692
ever,-0.000442199545915007
thus,-0.0004450963435903963
individual,-0.0004503701746794269
taken,-0.0004516931491176142
protection,-0.00045217869066976814
proper,-0.0004533684607940133
work,-0.00045757776725089354
today,-0.0004597157897720045
care,-0.00046045014169693543
given,-0.0004620659196596075
next,-0.00046415509713216717
administration,-0.00046829893200340313
budget,-0.00047502189639533123
vessel,-0.0004752276516438357
rate,-0.00047625674778421025
never,-0.0004768112725275202
period,-0.00047996955874042417
health,-0.0004806565716769536
tonight,-0.00048278265369232977
want,-0.0004832131109698085
cost,-0.00048679333002597114
labor,-0.0004941786675022969
indian,-0.0004949497495729807
community,-0.0004958334879343873
secretary,-0.0004970495189508885
problem,-0.0005078789980849252
american,-0.0005119926725336325
constitution,-0.0005191975714822031
amount,-0.0005204484746260708
officer,-0.0005311120605254035
large,-0.0005324178918503027
number,-0.0005330538663702475
better,-0.0005335032155290547
case,-0.000544589411523187
past,-0.0005472495438381224
change,-0.0005507490797047215
already,-0.0005521039561176359
plan,-0.0005559643122808048
best,-0.0005571619410892556
family,-0.0005591489080654708
debt,-0.0005597339841751465
revenue,-0.0005912300861534947
far,-0.0006007982231438463
defense,-0.0006036718938248419
president,-0.0006159723904708367
home,-0.0006174484883113226
provision,-0.0006180533782713104
treasury,-0.0006223011927139787
america,-0.0006243039380991811
job,-0.0006253873502413487
child,-0.0006312195625115548
result,-0.0006484985775988144
relation,-0.000649291104150079
economy,-0.0006520886028177577
day,-0.0006984964057075361
important,-0.000716167238333657
effort,-0.0007251667467053107
give,-0.0007257259599489373
future,-0.0007456002482038493
united,-0.0007494955441247167
increase,-0.0007571249328367085
condition,-0.0007815835405020295
general,-0.0008021919328332331
security,-0.0008065524110817461
program,-0.0008118162833562361
million,-0.0008381692726569729
public,-0.0008489076909936849
tax,-0.0008633608964333507
treaty,-0.0009201241231850748
subject,-0.0009996823461238388
good,-0.0009996871539518666
service,-0.001019784932790698
citizen,-0.0012795725121794166
national,-0.0013176277157117848
state,-0.0013291569781586226
interest,-0.0013869783385276012
new,-0.001969398043715778
year,-0.003712406472679046
