,row_1850_data
duty,0.0025981248139309897
may,0.0013727473179462142
article,0.001357855829903459
california,0.0007529303022901266
recommend,0.0006292918426370946
ocean,0.0005866753113603826
respectfully,0.0005838136782976062
mexico,0.0005570900302985279
therefore,0.0005499146102931296
claim,0.0005413333957637853
government,0.0005203409642602118
object,0.00048649928976490797
postage,0.0004819861138605099
power,0.0004760895043686873
deem,0.0004510450935311104
beg,0.00044021758517655475
appointment,0.0004321206872650623
constitution,0.0004269757831867634
stipulation,0.00041727511688168927
protection,0.0004167713859915135
justify,0.00041501886599111315
provision,0.0004075957367786026
performance,0.0003977637961778032
necessary,0.0003885747300551896
resist,0.0003882398853302991
mineral,0.00038295814479957237
prepaid,0.0003766126569907557
penetrated,0.0003700420018675893
thereby,0.00036972121876713315
expected,0.0003691234126215706
unfortunate,0.00036133574569185875
faithfully,0.0003609499877274383
hoped,0.0003576392080701639
regard,0.00033966593860628716
country,0.00033464225172640254
mile,0.00031748314773979926
report,0.0003130528133308948
thereon,0.00029734570350175763
fraudulent,0.0002962927634571928
collecting,0.0002955650039309115
form,0.00029518568165445093
annual,0.000295138258408081
duly,0.0002925052582287348
properly,0.0002922111782324956
revenue,0.0002853084763862467
two,0.0002843133058361291
commerce,0.0002830265892104976
leading,0.000281145926190628
law,0.0002797184094899377
carrying,0.000274647482988272
doubt,0.000269096942526322
navy,0.0002685192225618819
impost,0.00026691817714557056
letter,0.0002659055283809891
utility,0.00026530694835617797
fluctuate,0.00025982426333308876
port,0.00025639731917157204
lake,0.0002535933357200563
breakwater,0.0002535792983635502
received,0.00025315931245084014
specific,0.0002525778540501904
pacific,0.0002522319203726796
proposition,0.00025205912421198733
ruined,0.00025199427222799705
appear,0.00024815413681048096
appropriation,0.0002476494803570842
invoice,0.00024431665430215874
conscience,0.00024430575341823096
best,0.00024379351425218604
granted,0.0002416441999881029
impart,0.000237340884888916
leasing,0.00023645755048828777
peruvian,0.00023526402397580612
acknowledged,0.00023433933093258518
examine,0.0002325659125721461
retaining,0.00023102934197984546
compromise,0.00023021476510676794
leave,0.00022876884702707426
texas,0.00022806217741932542
cleared,0.00022612189499172017
believed,0.00022593744014583824
compelled,0.00022584732166238883
evade,0.00022517044194393293
internal,0.00022499422964424287
sympathize,0.00022434013749816719
nature,0.00022216485423723014
misled,0.00022185690407255197
unavoidably,0.00022151802200878098
expressed,0.0002207969836252749
foreign,0.0002189640814304366
importer,0.00021756022724469956
northern,0.00021753076846508937
four,-0.000217340071193547
soviet,-0.0002176142376226336
proposal,-0.00021761480612173963
receive,-0.00022103404231836076
thought,-0.00022260670434763347
spending,-0.00022461963148957543
independence,-0.00022554583424225181
serious,-0.00022610978308471803
face,-0.00022674866673977594
increasing,-0.00022724419499623133
forward,-0.00022816827983422033
deficit,-0.0002290426326864057
task,-0.0002290870393914457
situation,-0.0002300555426127559
advance,-0.00023006059442277178
show,-0.00023066888623571194
build,-0.0002316329834804858
defense,-0.0002322704945451843
effective,-0.00023480052687221905
area,-0.00023487691228607694
side,-0.00023501912658993804
freedom,-0.00023516001562045956
field,-0.000235650173684004
arm,-0.00023619408491726886
tax,-0.00023621270025097891
regulation,-0.0002369944122948256
alone,-0.00023859241905392804
seek,-0.0002405680394889714
democracy,-0.00024102661792287753
president,-0.00024102843261141903
wage,-0.00024103632710040097
fully,-0.00024192266686256465
agriculture,-0.0002445570794680405
fair,-0.00024926790104357234
let,-0.00025071113639138173
product,-0.0002524220161820475
progress,-0.0002553833142251922
challenge,-0.00025608458593736054
woman,-0.0002579061500531372
stand,-0.0002597788719977716
think,-0.0002615872241326136
adequate,-0.00026174219191153053
cooperation,-0.0002657556110164094
additional,-0.00026623190594917946
new,-0.0002665309305700857
man,-0.0002679021733278678
true,-0.00026880276713301727
continued,-0.0002688162336596671
percent,-0.0002700825678358612
limit,-0.0002711260461259612
set,-0.00027181872911143936
worker,-0.00027397404575290756
goal,-0.00027827059001983725
trade,-0.00028444442859053726
enemy,-0.00028640382160671427
income,-0.00028644004139051363
cut,-0.0002875258597032223
danger,-0.0002875472288908568
issue,-0.0002962583473151367
get,-0.00030033924097988486
welfare,-0.00030071527249889894
step,-0.0003016871387391834
working,-0.000303114618578888
back,-0.000304512998999077
war,-0.0003049985333038258
faith,-0.00031322527570601193
ago,-0.0003151006507952522
bill,-0.00032932673030541
institution,-0.0003404207002293055
three,-0.00034294755679325936
europe,-0.00034595340103577373
see,-0.00034750583375252174
keep,-0.00035052877242792134
court,-0.000356931280865226
education,-0.0003587547145984855
development,-0.0003641900543789827
reform,-0.00036682968007066064
billion,-0.00037028091398556633
history,-0.0003950721447948265
bank,-0.00039547269919654117
international,-0.00040180216687482373
school,-0.00040309006856370245
million,-0.00040836398702076874
fact,-0.00042822820877834396
today,-0.0004597157897720045
budget,-0.00047502189639533123
tonight,-0.00048278265369232977
community,-0.0004958334879343873
problem,-0.0005078789980849252
people,-0.0005457706923366487
order,-0.0005585329710624936
family,-0.0005591489080654708
know,-0.0006197198828708693
long,-0.0006231840771767569
job,-0.0006253873502413487
child,-0.0006312195625115548
economy,-0.0006520886028177577
help,-0.0006562420386960604
economic,-0.0006589576450885866
future,-0.0007456002482038493
way,-0.0007524311347984915
program,-0.0008118162833562361
year,-0.0008293643923061591
federal,-0.0008382184281964598
need,-0.0010290669756435147
american,-0.0011649453148774268
america,-0.0015075652048568346
world,-0.0018796148950251958
