,row_1892_data
per,0.002108587364183816
cent,0.0019313905121285456
ton,0.0015063114234980283
increase,0.0014692791393373465
value,0.00140665184732014
product,0.0010917269344156242
wage,0.000980339249158429
mill,0.0009105186412417393
pound,0.0008998678944109718
increased,0.0008783525409770237
canadian,0.0008718695235606901
secretary,0.0008532175574627143
estimated,0.0008043769663890027
export,0.0007259947046941828
cattle,0.0007082946013934704
canada,0.0006848882520206234
year,0.0006751391899959822
revenue,0.0006725030937334106
import,0.0006673046231258986
line,0.0006512529859328599
protective,0.0006236942240541089
contract,0.0006225176546857554
fiscal,0.0006068222896976991
steamship,0.0006038755876955304
freight,0.0005820362941595908
total,0.0005761095364112479
aggregate,0.0005735029211707773
june,0.0005579953839983855
fact,0.0005502854348078019
number,0.0005306384217730896
trade,0.0005277739229567664
traffic,0.000502617321497329
annual,0.0004954146521291851
amounted,0.0004907560480585313
indian,0.00047075422061333336
month,0.00046490596247741477
work,0.00046039764561536963
port,0.0004461255043812455
vessel,0.00044165403569704795
cotton,0.0004359592005783958
quarantine,0.00043246238780305334
pacific,0.00043220698284360124
message,0.0004302470550596311
legislation,0.0004257332353273872
canal,0.00041086196461126147
ending,0.0004107047493371005
tonnage,0.00040250366602073923
seal,0.00040117999672182686
great,0.00039719812441905587
degree,0.00039384060314270127
tariff,0.0003891595311151863
commissioner,0.000388462236940028
maintained,0.00037651986681059744
claim,0.0003747808343159202
show,0.00036529320282761705
given,0.0003562864581409462
conference,0.0003347133163904019
agreement,0.00033167627660935547
inspection,0.0003282924412145565
added,0.00032652314468406237
statistic,0.0003230384099103257
perhaps,0.00032076361509613554
english,0.00032022889071920855
workman,0.00030821103636446837
march,0.00029867180233856394
construction,0.0002950209389991626
report,0.0002858653733341115
subsidy,0.000284166741165428
bering,0.0002821473392666008
result,0.00028141368632419506
trip,0.0002792385639060384
cession,0.00027130875795014617
paid,0.0002700146876342644
liquor,0.0002684589927407628
allotment,0.00026547618011831035
mail,0.00026530506223416646
corn,0.0002635738341863069
disease,0.0002579063816052945
felt,0.0002538968611588685
comparison,0.0002526347603518942
september,0.00025248714933263276
surplus,0.0002521407490643613
attract,0.0002514009439652335
census,0.0002505914764227561
uncertainty,0.0002504410733851005
brought,0.0002495335333659375
detroit,0.0002468644043648367
toll,0.0002460111712260806
favored,0.00024216593899782377
stated,0.0002416450594841556
railway,0.0002386481465401573
pension,0.0002373849451521376
evidence,0.0002364887080604435
three,0.00023500503079797327
excess,0.00023429409103754538
deed,0.0002313640209195871
city,0.0002284034725556428
parade,0.0002282410270551144
accepted,0.00022738421679480147
plate,0.00022703846790041618
face,-0.00022674866673977594
want,-0.00022704463234323136
forward,-0.00022816827983422033
standard,-0.00022825174721935834
task,-0.0002290870393914457
situation,-0.0002300555426127559
advance,-0.00023006059442277178
build,-0.0002316329834804858
rule,-0.00023189200167559234
might,-0.00023262962808903934
one,-0.00023409443494617273
employment,-0.00023471720428572983
safety,-0.00023489318828327842
side,-0.00023501912658993804
look,-0.00023715000270427546
real,-0.00023804871319902036
alone,-0.00023859241905392804
throughout,-0.0002391367036907466
seek,-0.0002405680394889714
democracy,-0.00024102661792287753
france,-0.00024429129701797396
prevent,-0.000244784755767796
problem,-0.0002462425130297266
loan,-0.00024709938678365136
material,-0.0002509280823881129
trust,-0.0002515652410834309
peace,-0.00025173392078448286
still,-0.00025380973236605725
nothing,-0.0002562092690406612
extent,-0.0002575957747129353
woman,-0.0002579061500531372
two,-0.0002585866449906165
meet,-0.00025920839767284954
event,-0.00026294317867035273
century,-0.00026317347024696475
require,-0.0002661877055906209
percent,-0.0002700825678358612
limit,-0.0002711260461259612
permanent,-0.0002714615925928087
liberty,-0.00027339135590798884
worker,-0.00027397404575290756
goal,-0.00027827059001983725
men,-0.00028001602269843185
union,-0.0002830178742606348
together,-0.0002837440653902292
enemy,-0.00028640382160671427
income,-0.00028644004139051363
cut,-0.0002875258597032223
portion,-0.00028875574319278154
come,-0.0002936588435662029
way,-0.00029442569616794834
get,-0.00030033924097988486
welfare,-0.00030071527249889894
step,-0.0003016871387391834
back,-0.000304512998999077
dollar,-0.00030726665618059396
faith,-0.00031322527570601193
social,-0.00031377497292920043
among,-0.0003205823571793613
freedom,-0.0003262322880737237
president,-0.0003329657094085246
security,-0.00033358471087693105
necessary,-0.000339145792340456
institution,-0.0003404207002293055
child,-0.00034548617727768287
strong,-0.0003509389519373066
character,-0.0003570268190924562
education,-0.0003587547145984855
hand,-0.0003660611497237502
reform,-0.00036682968007066064
billion,-0.00037028091398556633
expense,-0.0003716989267983125
strength,-0.0003831579983059666
go,-0.00038408732439077425
improvement,-0.00039710199484534577
right,-0.0003978082445389482
military,-0.0004080183541878403
provide,-0.00044112306941478536
world,-0.00044203103427881986
individual,-0.0004503701746794269
today,-0.0004597157897720045
object,-0.0004650886511932149
budget,-0.00047502189639533123
health,-0.0004806565716769536
tonight,-0.00048278265369232977
need,-0.0005029280704483262
force,-0.0005186000705775618
plan,-0.0005559643122808048
place,-0.000609956089428054
know,-0.0006197198828708693
job,-0.0006253873502413487
economy,-0.0006520886028177577
help,-0.0006562420386960604
economic,-0.0006589576450885866
program,-0.0008118162833562361
measure,-0.0008288161475833903
million,-0.0008381692726569729
tax,-0.0008633608964333507
america,-0.000896296529064588
nation,-0.0011276147319283112
