,row_1910_data
estimate,0.002198026748829572
department,0.0020956844564559143
government,0.002047232134600808
international,0.002003621962878043
china,0.0019762052358970016
commercial,0.0013715590593347622
united,0.0013390081582820555
diplomatic,0.0013347557534874686
tariff,0.001238252886846482
arbitration,0.0010374093937573995
convention,0.0010106759237646188
republic,0.0010045611998516777
american,0.0009539015637405298
court,0.0009463014684876476
loan,0.0009034884918978423
hague,0.000828922726012414
state,0.0008206890063491134
negotiation,0.0008067536444622388
foreign,0.0007920529266544048
canada,0.0007883281300863679
nicaragua,0.0007757824693253225
relation,0.000745706591545237
auditor,0.0007319568110836578
office,0.0006938390284058887
agreement,0.0006857226140459025
railway,0.0006620233868344463
argentine,0.000654064787092812
prize,0.0006328116990869707
sent,0.0006242046365178308
montenegro,0.0006057618044133435
zelaya,0.0005971317509551261
merchant,0.0005878238732297325
prince,0.0005654223270390372
dominion,0.0005632541884718083
boundary,0.0005547490527232956
service,0.0005546504982424088
bureau,0.0005511659957439425
conference,0.0005470953790842532
april,0.0005363424665714405
embassy,0.0005297037960663484
liberia,0.0005276751878360499
protocol,0.0005219132130752305
friendly,0.0004987445993321861
signed,0.0004943584217022983
minimum,0.0004911181315036561
ordinary,0.00047821093839044626
ancient,0.00046400272860456105
marine,0.000463659768044566
latin,0.00045230444243068264
britain,0.00044515276578253025
fishery,0.0004390168194633986
maximum,0.0004277568086724775
commerce,0.0004258877147758942
signatory,0.0004249681081213916
cordial,0.00041509189727479616
original,0.0004078869972904955
decrease,0.0004032030021373781
resulted,0.00039310275557063155
commission,0.0003898770736648074
premise,0.0003887065816210543
faction,0.00038498619421297055
canal,0.00038246856739980125
settlement,0.00037885635310099956
banker,0.0003756352472305132
apply,0.0003637799032148853
appropriation,0.00036201415374034806
consular,0.00036068103716360136
two,0.0003604690346935769
interested,0.0003603520833356554
honduras,0.0003600190624881524
ratified,0.00035790470455649
chinese,0.0003574224404494084
appeal,0.0003538052625496155
trade,0.00034547881881932124
november,0.0003424761177660828
root,0.00033751197074104156
tribunal,0.00033537521013340184
pursuant,0.0003350375341040575
marked,0.00033281925222425877
proclaimed,0.0003319048726790548
mutually,0.00033101235903106545
october,0.00033015982683602695
request,0.0003292344026078363
building,0.0003251208341958805
dispute,0.0003186104407073906
proclamation,0.000318066984748216
hemisphere,0.000317492090750742
resumed,0.00031541717613543053
ownership,0.00031228013917207215
preliminary,0.00031011289369653694
product,0.0003072467812598894
august,0.000306751947211278
internationalization,0.0003034963302578194
identic,0.0003034963302578194
hukuang,0.0002997508390705465
auditing,0.0002985015809364773
note,0.00029730834910255284
highness,0.0002969150927488972
visit,0.00029580598747573194
ottawa,0.00029555138357016523
jealously,0.00029148801707778695
circular,0.0002906693721863122
mediator,0.0002902992406728285
appointment,0.0002902538790713864
case,0.0002896271745696332
section,0.00028598499997125763
principle,0.0002834530260584893
merit,0.0002827900754362292
ninety,0.00028152481471179294
manchuria,0.0002794942385671523
aire,0.00027780255546162733
pan,0.00027630153830547133
disbursing,0.0002755362858052284
japan,0.0002721201367215781
true,-0.00026880276713301727
percent,-0.0002700825678358612
ship,-0.0002701736286869039
per,-0.0002703914475422612
limit,-0.0002711260461259612
military,-0.0002721635191471143
worker,-0.00027397404575290756
experience,-0.0002751179308761512
goal,-0.00027827059001983725
domestic,-0.00028078361709857244
island,-0.0002819530735208651
essential,-0.0002861331351638332
enemy,-0.00028640382160671427
income,-0.00028644004139051363
union,-0.0002936674774829259
spain,-0.0002946503058339993
port,-0.0002959074917928488
confidence,-0.00029606673612498274
get,-0.00030033924097988486
working,-0.000303114618578888
back,-0.000304512998999077
ask,-0.00030979165405558217
circumstance,-0.00031052546694324397
faith,-0.00031322527570601193
social,-0.00031377497292920043
local,-0.00032018775765458213
bring,-0.00032034729254293385
nation,-0.00032071144818192246
human,-0.0003214937678464387
call,-0.000326005097765017
payment,-0.00033017789339714003
always,-0.00033142169818254746
growth,-0.0003399089654595986
institution,-0.0003404207002293055
minister,-0.00034046730752226336
see,-0.00034750583375252174
life,-0.00035019241707545705
keep,-0.00035052877242792134
point,-0.0003535742927305192
education,-0.0003587547145984855
production,-0.0003614324176966813
british,-0.00036419784583932585
hand,-0.0003660611497237502
federal,-0.00036868180514311824
billion,-0.00037028091398556633
army,-0.0003799807823890952
strength,-0.0003831579983059666
energy,-0.00038833992003160057
greater,-0.00039834645946761277
pay,-0.0004023017422935721
school,-0.00040309006856370245
thing,-0.00040381348250783424
private,-0.00041519206656594204
others,-0.0004152403129536503
recommend,-0.00042263681924211875
done,-0.00042494359564351325
individual,-0.0004503701746794269
today,-0.0004597157897720045
administration,-0.00046829893200340313
money,-0.0004711386103881173
budget,-0.00047502189639533123
rate,-0.00047625674778421025
period,-0.00047996955874042417
health,-0.0004806565716769536
tonight,-0.00048278265369232977
want,-0.0004832131109698085
indian,-0.0004949497495729807
community,-0.0004958334879343873
problem,-0.0005078789980849252
territory,-0.0005114901252375094
constitution,-0.0005191975714822031
whole,-0.0005260828088139796
better,-0.0005335032155290547
family,-0.0005591489080654708
defense,-0.0006036718938248419
home,-0.0006174484883113226
know,-0.0006197198828708693
job,-0.0006253873502413487
let,-0.000629469039588674
child,-0.0006312195625115548
help,-0.0006562420386960604
land,-0.000737318558193233
security,-0.0008065524110817461
free,-0.0008162036542704157
tax,-0.0008633608964333507
people,-0.0010363621615366021
