,row_2021_data
applause,0.00990981345172444
american,0.004149500099721816
job,0.003919387598601949
america,0.002941398173377747
going,0.00228370159768764
plan,0.0021202754257042813
know,0.002097645017480401
percent,0.0018990561205538482
get,0.001712207346809593
president,0.001698498396054484
said,0.0016011152908641689
pandemic,0.001322867054909818
democracy,0.001301939305754835
let,0.0012863889346909566
look,0.001201575087311939
gun,0.0011919336061731753
think,0.001147433612328779
family,0.0011125650692774378
investment,0.0009368260404007502
democrat,0.0008750190347575589
back,0.0008554567440952047
affordable,0.0008168341918362637
republican,0.0008101970596430638
shot,0.0007515696486624995
million,0.0007507879820103922
rescue,0.0007496614490561091
crisis,0.0007471341398852943
pas,0.0007456644106580213
buy,0.0007421885414408318
vaccinated,0.0007383537843887535
one,0.0007376301316006195
check,0.0007258921975196618
care,0.0007054204911435253
vaccine,0.000692879443112037
consensus,0.0006884898942389918
desk,0.0006724007365646637
car,0.000661914303339059
ever,0.0006414199032779177
george,0.0006390345237905855
floyd,0.000622551550380354
vice,0.0006177376764942192
pay,0.0006069005058393312
act,0.0006001928824693737
day,0.0005864747028667837
child,0.0005800710194737813
create,0.0005698552332014156
told,0.0005440464698863504
climate,0.0005378702159043584
loophole,0.0005373708639986349
century,0.0005345957143610329
thank,0.0005149203564566731
want,0.0005047575636638838
tax,0.0005015454292228377
center,0.0004924965655550713
vaccination,0.0004921232036023495
tell,0.000487461870905841
trillion,0.0004825520203495391
afghanistan,0.00047992766183429456
help,0.0004769138303859149
violence,0.00047635533534432444
raise,0.0004662543348552224
middle,0.0004640430855144649
college,0.0004632534362562108
worst,0.000462933659787726
deliver,0.0004592444933505537
clean,0.0004504815893035989
people,0.0004436816897055102
history,0.0004433976186036001
instead,0.00043736186689463365
image,0.0004294413614195503
age,0.0004289711165070978
put,0.000423671128470834
see,0.00041728802384710716
folk,0.0004108316407890971
background,0.0004073581938484539
loved,0.00040470435967893896
creates,0.0004044093187382604
world,0.00040249415823002434
threat,0.00038488830482914457
prescription,0.00038396481769143413
root,0.0003780935554161533
waiting,0.0003769334993202823
cancer,0.00037675590321257786
kit,0.0003735309302282125
win,0.0003721515420932632
discussion,0.00037200865956687676
infrastructure,0.0003696716872640546
terrorist,0.0003674562053885502
autocrat,0.0003655458164751775
billionaire,0.0003653642895559393
research,0.0003646900765117196
dose,0.0003638719452400156
parent,0.00036308646463237054
cried,0.0003607117096176391
lined,0.00036013737819260816
xi,0.0003600936977718109
say,0.000358831556113939
grid,0.0003567794357985496
access,0.00035521391633440533
virus,0.0003509268929106555
idea,0.00035037208437419253
everyone,0.00034983022066462555
son,0.0003469360979096062
mass,0.00034547672871564994
corporate,0.00034298442790891735
childcare,0.0003410529514972813
competition,0.00034017377883006287
overwhelming,0.00033852445669782744
compete,0.00033846105746070034
immigration,0.0003373736087298048
ceo,0.00033494323200499517
drug,0.00033445509640542243
commercial,-0.0003314436398029725
existing,-0.00033370698729240275
form,-0.00033615982196699446
men,-0.00033620062296661844
reduction,-0.00033784579402830055
mexico,-0.00033993820862458703
minister,-0.00034046730752226336
affair,-0.0003420501546396244
found,-0.0003434474821626047
sum,-0.0003443581536025283
establishment,-0.0003487237552953816
recommendation,-0.0003489429574776905
city,-0.0003499331167717025
message,-0.00035048595633423553
character,-0.0003570268190924562
importance,-0.000359374396053178
navy,-0.00036200924017494297
british,-0.00036419784583932585
common,-0.0003674669589925403
expense,-0.0003716989267983125
condition,-0.00037438360960678643
received,-0.0003778666803707705
army,-0.0003799807823890952
fiscal,-0.00038587790295883636
national,-0.00038684626903536895
responsibility,-0.00038878923202709465
bank,-0.00039547269919654117
improvement,-0.00039710199484534577
due,-0.0003989838390396736
demand,-0.0003994288371795222
purpose,-0.0004069671528580188
public,-0.00041212375612912256
therefore,-0.0004134283287650651
recommend,-0.00042263681924211875
prosperity,-0.000422872029687061
law,-0.0004315691306216599
commission,-0.00043990757889865526
thus,-0.0004450963435903963
individual,-0.0004503701746794269
executive,-0.0004506474095313166
policy,-0.0004531865991290765
proper,-0.0004533684607940133
spirit,-0.00045828198641379136
given,-0.0004620659196596075
object,-0.0004650886511932149
appropriation,-0.00046658026861405436
budget,-0.00047502189639533123
vessel,-0.0004752276516438357
treaty,-0.00048462816153784915
claim,-0.0004916922783437571
representative,-0.0004927432546485027
labor,-0.0004941786675022969
indian,-0.0004949497495729807
present,-0.0004966063936937578
territory,-0.0005114901252375094
amount,-0.0005204484746260708
however,-0.0005218059224701638
toward,-0.0005221464761351048
whole,-0.0005260828088139796
officer,-0.0005311120605254035
united,-0.0005312228543355122
effect,-0.0005396113237681028
case,-0.000544589411523187
continue,-0.0005552009686982417
system,-0.0005571496635731104
best,-0.0005571619410892556
debt,-0.0005597339841751465
service,-0.0005663044989509966
expenditure,-0.0005673849290432017
session,-0.0005810623917701523
interest,-0.0006136310197538501
authority,-0.0006144842005826657
treasury,-0.0006223011927139787
attention,-0.0006309701005914452
commerce,-0.0006810655907178349
great,-0.0006822507707607772
consideration,-0.0006951940654103063
land,-0.000737318558193233
general,-0.0008021919328332331
measure,-0.0008288161475833903
peace,-0.0008838018169797468
necessary,-0.0009814426767091608
subject,-0.0009996823461238388
duty,-0.001058063504952141
citizen,-0.0012795725121794166
may,-0.001516872826853202
state,-0.0019697640975733376
government,-0.0021695020192372245
