,row_1990_data
america,0.0027232547036244647
kid,0.00240658948575427
idea,0.002360729336876086
world,0.0020412317006017746
today,0.0019934208665044854
tonight,0.001944700164093797
something,0.0017102134150468685
ago,0.00161878962476136
change,0.0015908932057234974
child,0.0014517097646506653
tell,0.0013958840688623715
one,0.001358932014524214
democracy,0.0013206884726195555
american,0.0013148696267834088
freedom,0.0012836047375086185
future,0.0012749410961365802
let,0.0012495398603955868
school,0.001211422557872346
ready,0.0011673972966923197
governor,0.001164479519979604
capital,0.0011378369461175538
europe,0.001099879682322143
markwell,0.0010689665645555347
challenge,0.001055248493865818
panama,0.0010447821007141473
worker,0.0010184511085875253
poland,0.001006032980788075
hope,0.0010054464361792946
start,0.0008826074929859399
budget,0.0008824924942798588
initiative,0.0008660145209107848
new,0.0008364620704048565
tomorrow,0.0008249818545222622
eastern,0.0008195566455845856
event,0.0008183673991179456
free,0.000812229214439656
anchor,0.0007898143710210422
strategic,0.0007614964099126337
need,0.0007544421410271066
everyone,0.0007490615494951047
symbol,0.0007435154961548917
depends,0.0007431401648231467
grandchild,0.0007256934844436173
announcing,0.0007188167580208374
environmental,0.0007026995830494707
investment,0.0006984453138201652
live,0.000692937831427222
home,0.0006912326256715293
soviet,0.0006847978789914727
see,0.0006751638550667876
dream,0.0006683947613949252
around,0.0006441973442488038
quality,0.0006407771580146983
story,0.0006338054609239103
encourage,0.0006090132559487405
god,0.0005999155155111539
percent,0.0005933328304417714
sustain,0.0005897709436307817
bless,0.0005804945532102526
come,0.0005728617544732199
environment,0.0005516001899760765
global,0.0005471059952664993
going,0.0005430127273318643
learn,0.0005397254466502284
prague,0.0005344832822777673
sullivan,0.0005344832822777673
vaclav,0.0005304855940979179
havel,0.0005304855940979179
take,0.0005287947635513595
began,0.000520454062863046
stewardship,0.0005181826340316846
time,0.0005118258430006984
call,0.0005094364252272582
letter,0.0005084973742143186
solidarity,0.0005079149250789639
clean,0.0004985768853284295
homeless,0.0004955651680488163
modernization,0.0004844603803263257
remember,0.0004839467513699125
predicted,0.00048255146687478184
james,0.0004810690968221368
help,0.0004787385649160727
keep,0.00047633207815272886
hostage,0.0004727821080828164
little,0.00047010319330550787
education,0.0004656790061158642
talking,0.00046557699866000277
ingenuity,0.00046390318147256006
beautiful,0.0004621559602310421
spending,0.0004610438652243347
gate,0.00045846938804889676
expand,0.00045261437427453573
intellectual,0.0004420437425904122
lived,0.0004407551422058823
chamber,0.00043415187498065696
cross,0.0004258955767106095
speaking,0.0004253797033715508
speak,0.00042150940825072254
alive,0.00042150142153343025
history,0.0004211526223937782
freely,0.00041848557223503487
conventional,0.0004155234039499422
heart,0.0004137198322630063
offer,0.00041185489058748626
monument,0.0004107215360574372
parent,0.00040728586097611474
gift,0.0004064864840446629
union,0.0004048674470763482
sent,0.00040484996650704615
communism,0.00039671597315806445
revolution,0.0003961745344670708
excellence,0.00039449941172128996
brings,0.0003890841066259863
knew,0.0003890487557338
nato,0.0003842841307613801
goal,0.0003838915330536493
competition,0.0003832137720742189
add,0.00037794219533336275
remarkable,0.00037751903616294643
wo,0.00037740764255045936
enduring,0.00037340144597757354
regard,-0.00037117792213303127
expense,-0.0003716989267983125
received,-0.0003778666803707705
reason,-0.00037808075784832976
political,-0.0003802722046490897
strength,-0.0003831579983059666
fiscal,-0.00038587790295883636
responsibility,-0.00038878923202709465
republic,-0.0003927502367750743
become,-0.00039378086987320855
bank,-0.00039547269919654117
greater,-0.00039834645946761277
due,-0.0003989838390396736
demand,-0.0003994288371795222
international,-0.00040180216687482373
increased,-0.0004024744039246873
senate,-0.0004170928840358083
party,-0.00041973909785963844
recommend,-0.00042263681924211875
prosperity,-0.000422872029687061
several,-0.00042436420466661015
state,-0.00042880868526000296
commission,-0.00043990757889865526
industry,-0.0004493991331846456
executive,-0.0004506474095313166
taken,-0.0004516931491176142
proper,-0.0004533684607940133
given,-0.0004620659196596075
price,-0.00046257950521917576
object,-0.0004650886511932149
appropriation,-0.00046658026861405436
vessel,-0.0004752276516438357
believe,-0.000477898971067012
representative,-0.0004927432546485027
labor,-0.0004941786675022969
indian,-0.0004949497495729807
resource,-0.000500210890169253
territory,-0.0005114901252375094
justice,-0.0005122513011617673
constitution,-0.0005191975714822031
use,-0.0005199712056230062
amount,-0.0005204484746260708
however,-0.0005218059224701638
officer,-0.0005311120605254035
large,-0.0005324178918503027
effect,-0.0005396113237681028
case,-0.000544589411523187
expenditure,-0.0005673849290432017
session,-0.0005810623917701523
question,-0.0005902102146504164
revenue,-0.0005912300861534947
authority,-0.0006144842005826657
provision,-0.0006180533782713104
treasury,-0.0006223011927139787
attention,-0.0006309701005914452
legislation,-0.0006341081526858223
report,-0.0006427524556259105
result,-0.0006484985775988144
relation,-0.000649291104150079
congress,-0.0006647843545817525
trade,-0.0006757342828069752
commerce,-0.0006810655907178349
condition,-0.0007815835405020295
general,-0.0008021919328332331
department,-0.0008050002320331357
purpose,-0.0008231091725372575
measure,-0.0008288161475833903
united,-0.0008475472929796715
foreign,-0.0008684727778219936
public,-0.0009041779608920104
treaty,-0.0009201241231850748
necessary,-0.0009814426767091608
duty,-0.001058063504952141
government,-0.0011215779624476879
may,-0.0011415439540483508
present,-0.0012287827260734296
power,-0.0016744535038067834
law,-0.0018399949387421885
war,-0.001855390824664036
