,row_1912_data
department,0.0009552409383067316
foreign,0.0009063643186871973
canal,0.0006997424288133146
republic,0.0005888458240408576
panama,0.0005841921854093896
filipino,0.000545619207966726
procedure,0.00047577679454550374
diplomacy,0.0004181778569336854
garrison,0.0003828571232409252
postmaster,0.00036433637117840565
army,0.00035711382644922746
reserve,0.00034949258029410993
per,0.0003250233389135274
system,0.0003168797235103359
relation,0.00031639970631424286
thus,0.0003146538777502742
american,0.00029630711688098535
administration,0.00029278651597297416
bank,0.0002665643293371135
government,0.00026368181285039397
city,0.00026261991315183416
international,0.0002606146566667786
question,0.00025669315258472334
consular,0.00025655849432856657
liberia,0.0002495538191903773
currency,0.00024387306980346707
arbitration,0.00024135615473316462
dam,0.00024049671452992555
condition,0.00024004853439740825
method,0.00023964341522839864
order,0.00023925736205390898
regiment,0.00023462300853074202
treatment,0.0002342835744054039
organization,0.00023284335968672061
court,0.00023186826743139792
battleship,0.00022848773219880228
porto,0.00022737802528702936
navy,0.00022717267140741994
ecuador,0.00022433107858760203
association,0.0002232861122425701
plan,0.00022059250960013106
division,0.0002200668948491582
tinder,0.00021633141559712548
railway,0.00021577943330480936
export,0.00021530926728301924
banker,0.00020934026826069585
banking,0.00020531172349383766
dominican,0.00020524002218854593
tariff,0.0002036763214035643
reorganization,0.00019898874110404316
ecuadorian,0.00019532452982198232
proper,0.00019473329959182812
post,0.00019403242104970025
financial,0.00019397820551541654
central,0.00019385330730708295
compensation,0.0001926915473299511
caribbean,0.00019015128161080602
dispute,0.0001891870489252647
cent,0.0001883968763406082
commercial,0.00018566044507731857
guard,0.0001854224425900197
unit,0.00018323410972819067
scattered,0.00018288019726927192
national,0.00018182142025860632
policy,0.00018099967209719435
development,0.0001801782428846226
panic,0.00017794955244033943
postal,0.00017654027844377424
three,0.0001758646852991061
sanitation,0.00017510456053244995
toll,0.0001748529607311002
diplomatic,0.0001742741301890473
philippine,0.00017360824644142554
tribunal,0.00017167434330308593
outpost,0.00017060000896298733
passage,0.00016476574862225678
adopted,0.000161828960397775
island,0.00016100788600156022
nicaragua,0.00015984380902228618
interested,0.00015925695489604918
goethals,0.00015886658757642935
ownership,0.00015882984185894506
revolution,0.0001584148835214731
agricultural,0.00015682114423849544
customhouse,0.00015639397208440378
rico,0.0001539534657183611
cooperate,0.00015299595093941674
united,0.00015281375437300071
lack,0.00015128180171238866
zone,0.0001506637057710268
glad,0.00014946326171520443
peru,0.00014900026560228427
antitrust,0.00014670960080035887
china,0.00014532073742590178
secretary,0.0001445186791439157
trade,0.0001441508543019121
promotion,0.00014400647921343035
bill,0.0001438294609813039
municipal,0.00014317628650725928
chief,0.0001420971535560298
presence,0.00014057966636057127
equity,0.0001398414341073837
director,0.0001388615315818728
opium,0.0001387702422570725
appointment,0.00013831894702739448
executive,0.00013722257759889595
production,-0.00013462042087386246
small,-0.0001349033717485541
limit,-0.00013527918496708405
science,-0.0001355291997155745
democratic,-0.0001356664959869123
turn,-0.00013660217199713647
month,-0.00013797893066366042
earth,-0.0001394409188602712
move,-0.0001449479731629973
income,-0.00014749991932906916
unemployment,-0.00014769894348043354
god,-0.00014780669123073818
price,-0.0001480329516775804
drug,-0.00014931968760075002
portion,-0.00014936137708822413
free,-0.00014957358859818908
gentleman,-0.0001525088737227509
achieve,-0.00015345757297432073
choice,-0.00015360530640640146
ahead,-0.00015735545125964264
consider,-0.00015751033049923085
basic,-0.00015799304337507473
continue,-0.00015816011631648982
fail,-0.0001599866951217339
begin,-0.00016277661109361747
commitment,-0.00016358580988043106
aggression,-0.00016473506593172818
fight,-0.00016532136229386433
ask,-0.00016642039331423098
across,-0.0001668550129019341
another,-0.0001677575914202155
wrong,-0.00016995721076651423
community,-0.00017011105405640995
leave,-0.00017254152369868464
committed,-0.00017491373248731043
threat,-0.00017748697833068738
inflation,-0.00018091906515412833
ally,-0.00018505684075755045
promise,-0.00018518302962295207
peace,-0.00018632020864737083
agency,-0.00018653655679898065
nuclear,-0.00018687431442910332
process,-0.00018998863824786557
society,-0.00019187885568168708
friend,-0.00019282673533891828
propose,-0.00020008579231344065
satisfaction,-0.0002022988426594969
level,-0.00020438244817863835
right,-0.0002073333514648605
generation,-0.00021103413778600377
family,-0.0002138891669598802
soviet,-0.0002176142376226336
economy,-0.00022075048079774634
help,-0.00022353752868468365
spending,-0.00022461963148957543
energy,-0.00023207767997949135
surplus,-0.00023285157657981556
area,-0.00023487691228607694
safety,-0.00023489318828327842
seek,-0.0002405680394889714
honor,-0.00024057828274017123
constitution,-0.0002523792585130711
challenge,-0.00025608458593736054
know,-0.0002575604987120235
stand,-0.0002597788719977716
people,-0.0002656939198130622
world,-0.00026747556301477834
america,-0.0002690288089226052
percent,-0.0002700825678358612
security,-0.00027021660435332063
worker,-0.00027397404575290756
source,-0.00027546490434632884
goal,-0.00027827059001983725
union,-0.0002787428595885673
enemy,-0.00028640382160671427
spain,-0.0002946503058339993
confidence,-0.00029606673612498274
get,-0.00030033924097988486
working,-0.000303114618578888
faith,-0.00031322527570601193
want,-0.0003143435649594307
territory,-0.00033932106081170546
child,-0.0003423666560028047
see,-0.00034750583375252174
billion,-0.00037028091398556633
tax,-0.0003708052403462562
thing,-0.00040381348250783424
freedom,-0.000425525239377603
let,-0.00044519993692186243
today,-0.0004597157897720045
tonight,-0.00048278265369232977
million,-0.0005168837441294155
program,-0.000612608640614024
job,-0.0006253873502413487
