,row_1961_data
program,0.0031402530579747825
eight,0.0018455880573430966
federal,0.001715079712554868
administration,0.001448143268804429
communist,0.001427749162557862
development,0.001296024049489068
new,0.0012293738588692311
project,0.0011685580695854157
billion,0.00116668624986938
percent,0.0011283102440602512
veteran,0.0010827431103589066
continuing,0.0010196415861779993
million,0.0009951637909847645
strengthened,0.000989940310724013
improved,0.0008545160718593711
agency,0.0008195453871567644
strengthening,0.000636994960546656
advance,0.0006166355522457933
higher,0.0005908529010700916
approximately,0.000588128916097645
benefit,0.0005806320561363003
history,0.0005780191883055509
significant,0.0005685260374632415
urban,0.0005571513211924851
system,0.0005531364547300352
operational,0.0005524891468254077
major,0.0005428214441395553
problem,0.0005340195239531306
space,0.0005181940644534865
farm,0.000514375278747837
greatly,0.000501207792578381
dollar,0.0004949950692370714
initiated,0.0004943493276279736
wheat,0.0004922215849197647
past,0.0004898084425695035
supported,0.00046276430069896226
missile,0.0004585305416452698
storage,0.0004488593369475237
science,0.00044381826011982115
needy,0.0004406208828738826
export,0.0004388592201447964
education,0.00042706632000853956
construction,0.0004223299594551893
unemployment,0.00042120406556925033
free,0.0004036341027262901
collective,0.00040218013007243397
expanded,0.0003927145165581529
range,0.00039086953938128753
area,0.0003908364809191602
management,0.0003864840296512566
explosive,0.0003788594236879
international,0.00037680112179327215
renewal,0.0003764330712580769
vigorous,0.00037147337710966694
constant,0.0003711974144917815
governmental,0.0003696199759338136
bomber,0.0003657188469707615
water,0.00036181043003786036
unit,0.00035926910218669894
ballistic,0.00034359330047770197
technology,0.0003411589757202632
aircraft,0.00033707884233835265
food,0.00033661045883371667
security,0.0003365009972495774
research,0.000336001982418186
medical,0.0003339929379198094
level,0.00033064940447188114
developed,0.0003270501178238652
farmer,0.0003267148116711606
mankind,0.00032536810224628883
largest,0.0003247545756016226
rural,0.00032473963808583406
vigorously,0.00032143979584278086
civil,0.0003208075779869464
today,0.00031714064062954365
achieving,0.0003132601976699121
maintained,0.00031222635912983533
balanced,0.0003069359171305721
doubled,0.0003010318765743576
launched,0.0002996475122728483
activity,0.00029903325567755517
planning,0.00029774878738897327
health,0.0002975632087068598
aspiration,0.0002972177129571245
situation,0.00029614633755659
insurance,0.00029597035781395376
employment,0.00029024701979344573
designed,0.0002900848855670556
safety,0.0002900263966518151
aided,0.00028885065498725676
overseas,0.00028757856717812345
capacity,0.0002869828521734121
agricultural,0.0002863760813398047
local,0.00028468560909595967
addition,0.00028454810394768556
tiro,0.00028442709180799184
kilowatt,0.00028442709180799184
park,0.00028101921379939033
multipurpose,0.000278330291074727
vast,0.00027401175081213447
radiation,0.00027361427309082
stabilized,0.00027356530267210973
penetration,0.0002719379993997683
defense,0.00027174234689286876
naval,-0.0002727195176391375
source,-0.00027546490434632884
settlement,-0.0002785128191484597
opinion,-0.0002849619046166199
enemy,-0.00028640382160671427
danger,-0.0002875472288908568
portion,-0.00028875574319278154
supply,-0.00029181663769560403
spain,-0.0002946503058339993
port,-0.0002959074917928488
issue,-0.0002962583473151367
article,-0.00030197518999583727
ought,-0.00030886599214475537
britain,-0.0003091182491866079
ask,-0.00030979165405558217
circumstance,-0.00031052546694324397
market,-0.0003118892622873753
make,-0.00031286520119775405
faith,-0.00031322527570601193
necessity,-0.0003165873780451329
convention,-0.00032145438950635343
protect,-0.00032196242898510353
advantage,-0.0003293241473946595
bill,-0.00032932673030541
equal,-0.0003334488728001609
form,-0.00033615982196699446
last,-0.0003365611623384297
whose,-0.000337631246918452
mexico,-0.00033993820862458703
institution,-0.0003404207002293055
minister,-0.00034046730752226336
put,-0.0003423828950592155
condition,-0.00034253609917840307
found,-0.0003434474821626047
point,-0.0003535742927305192
court,-0.000356931280865226
character,-0.0003570268190924562
importance,-0.000359374396053178
navy,-0.00036200924017494297
british,-0.00036419784583932585
respect,-0.00036590040146231137
hand,-0.0003660611497237502
reform,-0.00036682968007066064
secure,-0.00036878125763521984
regard,-0.00037117792213303127
expense,-0.0003716989267983125
reason,-0.00037808075784832976
measure,-0.00037830427532885546
mean,-0.0003882242322756741
say,-0.00039791671430461264
due,-0.0003989838390396736
pay,-0.0004023017422935721
recommend,-0.00042263681924211875
prosperity,-0.000422872029687061
matter,-0.00044408245029118606
whether,-0.00044503502684332887
thus,-0.0004450963435903963
proper,-0.0004533684607940133
spirit,-0.00045828198641379136
object,-0.0004650886511932149
money,-0.0004711386103881173
vessel,-0.0004752276516438357
citizen,-0.00047884839780303827
tonight,-0.00048278265369232977
want,-0.0004832131109698085
might,-0.0004904225900520203
claim,-0.0004916922783437571
representative,-0.0004927432546485027
necessary,-0.0004976218019490551
le,-0.000509832014219511
territory,-0.0005114901252375094
constitution,-0.0005191975714822031
whole,-0.0005260828088139796
officer,-0.0005311120605254035
large,-0.0005324178918503027
effect,-0.0005396113237681028
case,-0.000544589411523187
together,-0.0005552162817949963
interest,-0.000555269201329058
duty,-0.0005593039577625647
debt,-0.0005597339841751465
view,-0.0005703245690193766
session,-0.0005810623917701523
revenue,-0.0005912300861534947
great,-0.0005930492575935915
congress,-0.0006031323112673799
take,-0.0006074345542572942
know,-0.0006197198828708693
treasury,-0.0006223011927139787
country,-0.0006609546614757098
law,-0.0006631160367624847
part,-0.0006888992137673497
consideration,-0.0006951940654103063
present,-0.0007000918218273323
subject,-0.0009996823461238388
may,-0.0020991382191700744
