,row_1884_data
secretary,0.0011427145726861313
treaty,0.0008968596944373048
statute,0.0008614058642876453
vessel,0.0007448401822723063
silver,0.000728721157487779
intercourse,0.0007198695171069952
commercial,0.0007026637972512144
recommendation,0.0006753581662576853
merchandise,0.0006589312270014679
steel,0.0005533517018188328
ton,0.0005386085562548045
suitable,0.0005188510439063287
premise,0.0005065735612875836
naturalization,0.0004916364790836887
enactment,0.0004769939791899557
report,0.0004712506374319762
adoption,0.00046972964478079777
flag,0.0004635205230044615
gun,0.0004527303250785425
gift,0.0004440494050711867
conference,0.00043095661655968327
diplomatic,0.0004209049765098122
expedition,0.0004183101612558043
likely,0.00041503291485211563
letter,0.0004087978139053533
manufacture,0.00040832327157931187
concluded,0.00040276746256900724
lieutenant,0.0003941847996896585
thus,0.0003914867987026812
approval,0.00039096176428869613
seems,0.00037061922235230035
may,0.0003619743453606263
uniform,0.00036009142221827726
cotton,0.0003438493125208863
foreign,0.00034214406033445603
legation,0.00033259851408069417
consular,0.0003319686525326865
office,0.00032971760099694165
seem,0.0003259800585328213
revenue,0.00031949108140924857
total,0.0003167213358743552
kongo,0.000312472952708769
february,0.0003099385508214379
command,0.00030860520539944197
meridian,0.00030838479830177764
postage,0.0003051478532162628
removal,0.00030350854420637123
annual,0.00030097985863740704
certificate,0.00029841381943442025
favored,0.0002975830739368196
provision,0.00029718583890705477
coined,0.00029688825924925415
scheme,0.0002964953846013288
monitor,0.0002959339756628703
salary,0.00029481967035234073
shipping,0.00028528828185082834
circulation,0.0002849597179565892
invitation,0.00028232416945935906
august,0.00027992081111713154
enlarged,0.00027840356500995135
expenditure,0.00027686234628632227
message,0.0002761763379371091
result,0.0002733199204408203
construction,0.0002728551052205997
bureau,0.000268863902092163
july,0.00026237074660128345
territory,0.00026087914387310017
recent,0.00025995132956493103
mile,0.00025769098094269945
effected,0.00024872774960027597
fully,0.0002480691034348246
cruiser,0.00024470782750460877
successfully,0.0002441864291278037
whereby,0.0002441703879100209
delivery,0.00023954817010474931
subsequently,0.00023699005560778652
lately,0.000232938641726195
appreciation,0.00023293097787494032
chinese,0.00023269922987041196
board,0.00023228135876686998
exhibition,0.00023037544085923855
thetis,0.0002295186482335378
greely,0.00022793853224780728
siamese,0.00022793853224780728
march,0.00022563916907654476
permitting,0.0002252378786624437
dispatch,0.00022362793002997795
purchased,0.00022327950777579773
department,0.00022113344666028372
certain,0.0002208434539434774
mail,0.00022034382525685264
rich,0.0002200947700745991
hitherto,0.000219898880225839
extraterritorial,0.0002189805837225858
soviet,-0.0002176142376226336
proposal,-0.00021761480612173963
kind,-0.0002177301308033484
decision,-0.00021781763057109624
moment,-0.00021812649195653954
principle,-0.00021850454330921438
known,-0.0002195550752598557
arrangement,-0.0002218143072660449
reduce,-0.00022233672555136287
thought,-0.00022260670434763347
opportunity,-0.00022330769945102494
farm,-0.000224329415340507
spending,-0.00022461963148957543
independence,-0.00022554583424225181
forward,-0.00022816827983422033
deficit,-0.0002290426326864057
come,-0.00022979515056208087
situation,-0.0002300555426127559
build,-0.0002316329834804858
security,-0.00023577196071373238
look,-0.00023715000270427546
peace,-0.00023732230056365344
real,-0.00023804871319902036
occasion,-0.00023866220266504444
second,-0.00023958270996172064
fellow,-0.00024037447705609478
seek,-0.0002405680394889714
democracy,-0.00024102661792287753
agriculture,-0.0002445570794680405
loan,-0.00024709938678365136
fair,-0.00024926790104357234
said,-0.00025470879498420577
federal,-0.00025582319500937125
difficulty,-0.00025668747849579915
woman,-0.0002579061500531372
freedom,-0.0002592744833444155
new,-0.0002609245096018134
think,-0.0002615872241326136
event,-0.00026294317867035273
century,-0.00026317347024696475
additional,-0.00026623190594917946
man,-0.0002679021733278678
percent,-0.0002700825678358612
permanent,-0.0002714615925928087
set,-0.00027181872911143936
worker,-0.00027397404575290756
goal,-0.00027827059001983725
essential,-0.0002861331351638332
income,-0.00028644004139051363
danger,-0.0002875472288908568
get,-0.00030033924097988486
welfare,-0.00030071527249889894
back,-0.000304512998999077
faith,-0.00031322527570601193
social,-0.00031377497292920043
bring,-0.00032034729254293385
human,-0.0003214937678464387
protect,-0.00032196242898510353
call,-0.000326005097765017
form,-0.00033615982196699446
growth,-0.0003399089654595986
keep,-0.00035052877242792134
strong,-0.0003509389519373066
union,-0.00035759431567956423
land,-0.00035831057646910187
great,-0.00036362212150678106
future,-0.0003648135774230184
month,-0.0003662231767984134
billion,-0.00037028091398556633
energy,-0.00038833992003160057
responsibility,-0.00038878923202709465
time,-0.00039499497124774745
pay,-0.0004023017422935721
increased,-0.0004024744039246873
school,-0.00040309006856370245
another,-0.00040775151863680666
prosperity,-0.000422872029687061
today,-0.0004597157897720045
care,-0.00046045014169693543
given,-0.0004620659196596075
price,-0.00046257950521917576
object,-0.0004650886511932149
nation,-0.0004666383629331033
money,-0.0004711386103881173
budget,-0.00047502189639533123
health,-0.0004806565716769536
tonight,-0.00048278265369232977
resource,-0.000500210890169253
america,-0.000550848153516041
family,-0.0005591489080654708
even,-0.0005794186235568229
force,-0.0006131933504772029
know,-0.0006197198828708693
job,-0.0006253873502413487
let,-0.000629469039588674
help,-0.0006562420386960604
economic,-0.0006589576450885866
business,-0.0007255182357616974
give,-0.0007257259599489373
men,-0.000732166427402531
part,-0.0007555827908029826
people,-0.0007806126023993608
program,-0.0008118162833562361
life,-0.0008135111393772188
million,-0.0008381692726569729
world,-0.0010437213797850112
