,row_1792_data
provision,0.003129385874310573
among,0.0022748139941279662
hostility,0.002074446634507738
information,0.0020631676455597023
tribe,0.0017414224318603973
proper,0.0017005243999141722
law,0.0016282096798824613
execution,0.001377818946273538
particular,0.001360692407264939
tend,0.0012773978961418359
hitherto,0.0012187121613726137
event,0.0012165533719524948
found,0.001053756345781423
chickamauga,0.0010328803877513754
add,0.001027109846222094
enable,0.0010032309176548988
attention,0.0009921758603602935
lieu,0.0009914872657832627
impediment,0.000980886308649018
wish,0.0009770065109598357
legislature,0.0009750866010516966
attainable,0.0009561273698498289
due,0.0009556380419698149
symptom,0.0009554899120109495
frontier,0.0009546145833237499
confirm,0.0009261743213203167
fulfilling,0.0009261335499576824
cherokee,0.0009177575052266848
operation,0.000906161527933569
pursuant,0.0009032054632092162
satisfaction,0.0009012991768074536
subject,0.0008923761491887458
concern,0.0008869793493609013
allowance,0.0008859771565165362
strictly,0.0008827614809653453
doubt,0.0008820877437096599
quarter,0.0008751156652643643
devised,0.0008723170199525597
pacific,0.0008538015573143823
object,0.0008510438074914922
depredation,0.0008464352252325906
coinage,0.0008269985192246761
occasion,0.0008264355242480412
laid,0.0008222535573381951
loan,0.0008101084856168789
advisable,0.0008091103954682106
coin,0.0008080327438109631
indian,0.0008075750609605256
trust,0.0008016132824378469
thereof,0.0007994082800273589
calculated,0.0007956339306352163
besides,0.0007830334466072833
prosecution,0.0007785372087697743
offense,0.0007725906169121715
made,0.0007703612651846705
likewise,0.0007624690735758339
measure,0.0007482546841589325
case,0.0007399241603901674
requisite,0.0007297254560169375
ensuing,0.0007149323797457576
suggested,0.0007134189196051439
raised,0.00070871445684476
depend,0.0007045497639207348
session,0.0006935745267108514
circulation,0.0006870114851049577
part,0.0006828349487805884
generally,0.0006601281038152312
valuable,0.0006564463857882178
issued,0.0006512529701134076
put,0.0006479581820914295
according,0.0006363538683094535
judge,0.0006340634103372284
citizen,0.0006286900855962056
applied,0.000598161461538063
happiness,0.0005904707206770428
desirable,0.0005751893276148207
still,0.000564982498815764
consideration,0.0005645280201099398
gentleman,0.0005640468978785533
service,0.0005629931182108634
charge,0.0005408857917119817
aggression,0.000540068226202447
employed,0.0005384653842388149
infractors,0.000518949322512967
trusty,0.000518949322512967
holston,0.000518949322512967
correspondency,0.000518949322512967
amsterdam,0.000518949322512967
extraordinaries,0.000518949322512967
particularized,0.000518949322512967
despaired,0.000518949322512967
cementing,0.0005174081906610703
conciliating,0.0005164771128160605
felicitating,0.0005164771128160605
bail,0.0005150278103027894
scruple,0.0005129525334023617
antwerp,0.0005121159943895784
immature,0.0005098600224581717
whether,0.0005088893357298624
bandit,0.0005080093903323979
nugatory,0.0005066370076806801
recruited,0.0005065730652304188
eleventh,0.0005048683584896297
emissary,0.0005043284808354527
intimated,0.0005038278159209083
preferable,0.0005019411514313049
regulates,0.0005012613422495282
taken,0.000500886164534567
though,0.0005006901868985368
abatement,0.000500608245461976
unequivocally,0.0004952233566912514
distilled,0.0004951070876872498
reiterated,0.0004949122242953138
establishes,0.0004939216240027274
spirit,0.0004930752051678249
severally,0.0004926129900127525
outrageous,0.0004889729109537274
supposition,0.00048707557224551595
dismiss,0.000486995543030051
extortion,0.00048668306128940255
lessening,0.00048500473107185353
florin,0.0004811527621108489
deceased,0.00047983850994335524
distressed,0.00047925747731238517
recalling,0.0004787570916624688
strenuous,0.0004786917459080382
efficacious,0.00047815564279173327
massacre,0.00047767987973610943
unprovoked,0.0004767748010325736
dime,0.0004762535858829224
never,-0.0004768112725275202
period,-0.00047996955874042417
health,-0.0004806565716769536
tonight,-0.00048278265369232977
cost,-0.00048679333002597114
claim,-0.0004916922783437571
labor,-0.0004941786675022969
secretary,-0.0004970495189508885
cause,-0.0005001287089591407
resource,-0.000500210890169253
problem,-0.0005078789980849252
use,-0.0005199712056230062
amount,-0.0005204484746260708
whole,-0.0005260828088139796
effect,-0.0005396113237681028
change,-0.0005507490797047215
already,-0.0005521039561176359
together,-0.0005552162817949963
best,-0.0005571619410892556
opportunity,-0.0005586002616216971
expenditure,-0.0005673849290432017
come,-0.0005675688152082684
defense,-0.0006036718938248419
freedom,-0.0006077403072744588
year,-0.0006123437662899074
president,-0.0006159723904708367
know,-0.0006197198828708693
treasury,-0.0006223011927139787
job,-0.0006253873502413487
let,-0.000629469039588674
child,-0.0006312195625115548
legislation,-0.0006341081526858223
report,-0.0006427524556259105
relation,-0.000649291104150079
economy,-0.0006520886028177577
help,-0.0006562420386960604
economic,-0.0006589576450885866
commerce,-0.0006810655907178349
congress,-0.0006942132672841459
time,-0.0006957859730929019
day,-0.0006984964057075361
military,-0.0007063400521645674
important,-0.000716167238333657
action,-0.0007212593517654528
business,-0.0007255182357616974
men,-0.000732166427402531
land,-0.000737318558193233
increase,-0.0007571249328367085
security,-0.0008065524110817461
program,-0.0008118162833562361
life,-0.0008135111393772188
free,-0.0008162036542704157
million,-0.0008381692726569729
federal,-0.0008382184281964598
two,-0.0008587677633290779
tax,-0.0008633608964333507
well,-0.0008681232074720933
policy,-0.0008811471328125342
government,-0.0009045198704644326
necessary,-0.0009814426767091608
need,-0.0010290669756435147
force,-0.0010489588826123775
country,-0.001094662042310836
work,-0.0012732356785155924
make,-0.0012909534016429171
america,-0.0015075652048568346
world,-0.0018796148950251958
great,-0.0020128598471031746
american,-0.002437577104305098
people,-0.0027513235069807312
