,row_1833_data
duty,0.0016975253724052434
installment,0.001188968463336477
state,0.0009902621473169126
bank,0.0009502957823837658
united,0.000945066432189246
discriminating,0.0008460766681181392
payable,0.0008320240810464734
minister,0.0008274208201062798
session,0.0007783415947443221
however,0.0007600831672988838
french,0.0007486969103338238
public,0.0007453231791618817
treasury,0.0007263658692681387
king,0.0007253538525386297
department,0.0006973924231092395
chamber,0.0006919497922585053
subject,0.0006691917709010988
paris,0.0006675479135407342
two,0.0006419993101110948
pleasure,0.000592967124787005
spain,0.0005835887224740705
spanish,0.0005615749092689312
heretofore,0.0005311175999162325
liberal,0.0005301919042744508
royal,0.0005297521291958218
withstanding,0.0005293105926831939
relation,0.000518172409844124
secretary,0.0005088142454515043
charge,0.0004788857023290702
expense,0.0004754819896115763
resolution,0.00047519097291651044
taken,0.00047096159442925635
presented,0.0004472083370205232
convention,0.0004448800248880158
assurance,0.00043479076736178404
subsequently,0.00043096304038153115
made,0.0004307568266638483
treaty,0.00043065359080355855
finance,0.0004240092116553776
intercourse,0.00042016819208240007
friendly,0.00041491320019745084
electioneering,0.00041228955582771907
beyond,0.00039703862077208646
amount,0.0003966868813137923
hoped,0.00039319052591016434
deposit,0.0003893223915981705
receive,0.000386290268735829
government,0.0003857566897111403
assigned,0.0003850559182662659
formed,0.000384300167510877
may,0.0003766471236567822
received,0.00037580309348807874
friendship,0.00037568377115775265
rice,0.00037459189181393506
affords,0.0003717122443493592
charter,0.00036757406363200176
terminated,0.0003627412933925667
accordingly,0.0003452722499984314
director,0.00033983153539605986
commissioner,0.00033933905199831296
document,0.0003368825886738289
though,0.00033592707239368086
annual,0.0003309117983213049
stipulation,0.00032895529024171914
last,0.000321823002030937
satisfactorily,0.00031889843296891335
exertion,0.00031405896893375136
expire,0.00031335123533076715
character,0.00031075363320286296
ratified,0.0003087241303377958
adopted,0.00030808665712950533
engaged,0.0003028201889163892
stated,0.0003027825347338047
engagement,0.0003026805945161667
important,0.00030266949931016004
understood,0.0002994859993756151
effect,0.0002986316239561708
suitable,0.00029785018242002006
communicate,0.0002943825971865616
enlarge,0.0002940281587382822
various,0.0002916442915286586
mutually,0.00029093557500806794
beneficial,0.00029052563280892806
port,0.0002900146429307457
portugal,0.0002887293589215607
report,0.00028803978255087113
present,0.0002869753608653378
fulfilled,0.0002867254037508209
article,0.00028323768970960766
carried,0.00027841958948230056
exchanged,0.0002755508776575622
sincerely,0.0002743060136293253
view,0.0002729738133365783
cashier,0.0002728679404142139
tonnage,0.0002705899860234635
bogota,0.00026173918153295076
cause,0.00025647508952196605
condition,0.00025584201042597534
meeting,0.0002554334399391243
connected,0.0002538161891183975
delay,0.0002534837717817122
incurred,0.00025085402537482866
pursued,0.00024968267700444967
reunion,0.0002466442207326142
referred,0.00024659980058850376
loan,-0.00024709938678365136
open,-0.00024712975710447954
population,-0.00024732898483322837
total,-0.0002490265014662527
right,-0.0002494080327060899
material,-0.0002509280823881129
product,-0.0002524220161820475
said,-0.00025470879498420577
water,-0.00025589503475237336
challenge,-0.00025608458593736054
woman,-0.0002579061500531372
difference,-0.00025902418501737746
june,-0.0002601686163058116
adequate,-0.00026174219191153053
century,-0.00026317347024696475
man,-0.0002679021733278678
percent,-0.0002700825678358612
set,-0.00027181872911143936
return,-0.0002726964595126053
liberty,-0.00027339135590798884
worker,-0.00027397404575290756
goal,-0.00027827059001983725
construction,-0.00028588464089641735
enemy,-0.00028640382160671427
nearly,-0.0002867806333988738
cut,-0.0002875258597032223
agreement,-0.0002994268791189387
working,-0.000303114618578888
back,-0.000304512998999077
action,-0.0003056488639639482
dollar,-0.00030726665618059396
ask,-0.00030979165405558217
market,-0.0003118892622873753
men,-0.0003137377672800832
social,-0.00031377497292920043
land,-0.0003175720374538158
local,-0.00032018775765458213
human,-0.0003214937678464387
protect,-0.00032196242898510353
capital,-0.00032624215876866767
make,-0.00032757461117989973
way,-0.0003288671182096613
growth,-0.0003399089654595986
mexico,-0.00033993820862458703
europe,-0.00034595340103577373
recommendation,-0.0003489429574776905
city,-0.0003499331167717025
keep,-0.00035052877242792134
education,-0.0003587547145984855
member,-0.00036108102264046613
production,-0.0003614324176966813
development,-0.0003641900543789827
secure,-0.00036878125763521984
billion,-0.00037028091398556633
law,-0.0003718317485439733
life,-0.00037520351930210756
go,-0.00038408732439077425
energy,-0.00038833992003160057
history,-0.0003950721447948265
say,-0.00039791671430461264
international,-0.00040180216687482373
school,-0.00040309006856370245
thing,-0.00040381348250783424
tax,-0.0004137592280764969
value,-0.0004266813266733692
commission,-0.00043990757889865526
american,-0.0004490673863493587
today,-0.0004597157897720045
price,-0.00046257950521917576
like,-0.00046530975890112343
budget,-0.00047502189639533123
never,-0.0004768112725275202
believe,-0.000477898971067012
tonight,-0.00048278265369232977
cost,-0.00048679333002597114
people,-0.0004958976091680716
problem,-0.0005078789980849252
family,-0.0005591489080654708
come,-0.0005675688152082684
freedom,-0.0006077403072744588
job,-0.0006253873502413487
let,-0.000629469039588674
child,-0.0006312195625115548
help,-0.0006562420386960604
economic,-0.0006589576450885866
business,-0.0007255182357616974
work,-0.0007487575038675166
security,-0.0008065524110817461
program,-0.0008118162833562361
free,-0.0008162036542704157
million,-0.0008381692726569729
federal,-0.0008382184281964598
world,-0.0009480200382137625
america,-0.0009500238383018658
need,-0.0010290669756435147
