,element,global_weight
193,creating,0.0008843629910670316
194,collaboration,0.0008843629910670316
195,solutions,0.0008843629910670316
196,saving,0.0008843629910670316
197,host,0.000881704628949302
198,products,0.000881704628949302
199,purchasing,0.0008380377626875778
200,trees,0.0008380377626875778
201,savings,0.0008353794005698483
202,day,0.0008353794005698483
203,from,0.0008353794005698483
204,system,0.0008353794005698483
205,organizations,0.0008327210384521186
206,government,0.0007890541721903944
207,time,0.0007890541721903944
208,improved,0.0007890541721903944
209,all,0.0007890541721903944
210,other,0.0007863958100726648
211,transit,0.0007863958100726648
212,engagement,0.0007863958100726648
213,focused,0.000783737447954935
214,biodiversity,0.000783737447954935
215,by,0.000783737447954935
216,volunteer,0.0007400705816932111
217,industry,0.0007400705816932111
218,construction,0.0007400705816932111
219,not,0.0007400705816932111
220,limited,0.0007400705816932111
221,team,0.0007400705816932111
222,techniques,0.0007400705816932111
223,classes,0.0007400705816932111
224,opportunities,0.0007374122195754814
225,environment,0.0007374122195754814
226,improve,0.0007374122195754814
227,raise,0.0007374122195754814
228,experts,0.0007374122195754814
229,economic,0.0007374122195754814
230,featuring,0.0007347538574577517
231,living,0.0007347538574577517
232,agriculture,0.0007347538574577517
233,challenge,0.0007347538574577517
234,consumption,0.0007347538574577517
235,lights,0.0006910869911960276
236,electricity,0.0006910869911960276
237,do,0.0006910869911960276
238,donate,0.0006910869911960276
239,donations,0.0006910869911960276
240,times,0.0006910869911960276
241,recycle,0.0006910869911960276
242,charging,0.0006884286290782979
243,cleaning,0.0006884286290782979
244,discussions,0.0006884286290782979
245,planting,0.0006884286290782979
246,walking,0.0006884286290782979
247,launch,0.0006857702669605683
248,organizing,0.0006857702669605683
249,climate,0.0006857702669605683
250,single,0.0006857702669605683
251,members,0.0006857702669605683
252,investments,0.0006421034006988442
253,study,0.0006421034006988442
254,paths,0.0006421034006988442
255,park,0.0006421034006988442
256,vehicle,0.0006394450385811145
257,social,0.0006394450385811145
258,them,0.0006394450385811145
259,communities,0.0006394450385811145
260,could,0.0006394450385811145
261,wind,0.0006367866764633847
262,footprint,0.0006367866764633847
263,topics,0.0006367866764633847
264,plant,0.0006367866764633847
265,projecrs,0.0005931198102016607
266,sort,0.0005931198102016607
267,shower,0.0005931198102016607
268,sales,0.0005931198102016607
269,sale,0.0005931198102016607
270,prizws,0.0005931198102016607
271,es,0.0005931198102016607
272,ppl,0.0005931198102016607
273,suited,0.0005931198102016607
274,heads,0.0005931198102016607
275,fundraiser,0.0005931198102016607
276,ind,0.0005931198102016607
277,throughout,0.0005931198102016607
278,less,0.0005931198102016607
279,fauna,0.0005931198102016607
280,little,0.0005931198102016607
281,loco,0.0005931198102016607
282,plasric,0.0005931198102016607
283,expand,0.0005931198102016607
284,submit,0.0005931198102016607
285,mosr,0.0005931198102016607
286,near,0.0005931198102016607
287,orgs,0.0005931198102016607
288,sourcing,0.0005931198102016607
289,waban,0.0005931198102016607
290,res,0.0005931198102016607
291,0,0.0005931198102016607
292,adding,0.0005931198102016607
293,active,0.0005931198102016607
294,assemble,0.0005931198102016607
295,cleanup,0.0005931198102016607
296,conferences,0.0005931198102016607
297,buckets,0.0005931198102016607
298,case,0.0005931198102016607
299,bathroom,0.0005931198102016607
300,bathrooms,0.0005931198102016607
301,screenings,0.000590461448083931
302,roofs,0.000590461448083931
303,around,0.000590461448083931
304,urban,0.000590461448083931
305,changes,0.000590461448083931
306,biking,0.000590461448083931
307,change,0.0005878030859662013
308,issues,0.0005878030859662013
309,offer,0.0005878030859662013
310,including,0.0005878030859662013
311,campaign,0.0005878030859662013
312,install,0.0005878030859662013
313,challenges,0.0005878030859662013
314,into,0.0005414778575867476
315,advocate,0.0005414778575867476
316,increasing,0.0005414778575867476
317,focus,0.0005414778575867476
318,low,0.0005414778575867476
319,faculty,0.0005414778575867476
320,ensuring,0.0005414778575867476
321,s,0.0005414778575867476
322,policy,0.0005414778575867476
323,seminars,0.0005414778575867476
324,hosting,0.0005388194954690179
325,residents,0.0005388194954690179
326,carpooling,0.0005388194954690179
327,areas,0.0005388194954690179
328,using,0.0005388194954690179
329,collaborate,0.0005388194954690179
330,rainwater,0.0005388194954690179
331,organic,0.0005388194954690179
332,plastics,0.0005388194954690179
333,partner,0.0005388194954690179
334,control,0.0004924942670895641
335,pros,0.0004924942670895641
336,conduct,0.0004924942670895641
337,portion,0.0004924942670895641
338,recycled,0.0004924942670895641
339,gardening,0.0004924942670895641
340,donation,0.0004924942670895641
341,drives,0.0004924942670895641
342,what,0.0004924942670895641
343,stormwater,0.0004924942670895641
344,infrastructure,0.0004898359049718344
345,supporting,0.0004898359049718344
346,involvement,0.0004898359049718344
347,landscaping,0.0004898359049718344
348,long,0.0004898359049718344
349,wildlife,0.0004898359049718344
350,an,0.0004898359049718344
351,own,0.0004898359049718344
352,off,0.0004435106765923807
353,run,0.0004435106765923807
354,planning,0.0004435106765923807
355,activities,0.0004435106765923807
356,people,0.0004435106765923807
357,packaging,0.0004435106765923807
358,academic,0.0004435106765923807
359,specifically,0.0004435106765923807
360,services,0.000440852314474651
361,participants,0.000440852314474651
362,educating,0.000440852314474651
363,policies,0.000440852314474651
364,tips,0.000440852314474651
365,among,0.000440852314474651
366,clothing,0.000440852314474651
367,curriculum,0.000440852314474651
368,tech,0.000440852314474651
369,art,0.0003945270860951972
370,informative,0.0003945270860951972
371,reduced,0.0003945270860951972
372,scale,0.0003945270860951972
373,used,0.0003945270860951972
374,prizes,0.0003945270860951972
375,electronic,0.0003945270860951972
376,better,0.0003945270860951972
377,fundraisers,0.0003945270860951972
378,competition,0.0003945270860951972
379,evaluate,0.0003945270860951972
380,most,0.0003945270860951972
381,meetings,0.0003945270860951972
382,speakers,0.0003945270860951972
383,talks,0.0003945270860951972
384,signage,0.0003945270860951972
385,investment,0.0003945270860951972
386,conserve,0.0003945270860951972
387,work,0.0003945270860951972
388,disposal,0.0003945270860951972
389,which,0.0003945270860951972
390,reliance,0.0003918687239774675
391,engage,0.0003918687239774675
392,enhance,0.0003918687239774675
393,types,0.0003918687239774675
394,partnerships,0.0003918687239774675
395,natural,0.0003918687239774675
396,native,0.0003918687239774675
397,providing,0.0003918687239774675
398,come,0.0003918687239774675
399,costs,0.0003918687239774675
400,together,0.0003918687239774675
401,emissions,0.0003918687239774675
402,goals,0.0003918687239774675
403,grow,0.0003918687239774675
404,certification,0.0003918687239774675
405,incorporate,0.0003455434955980138
406,grant,0.0003455434955980138
407,our,0.0003455434955980138
408,out,0.0003455434955980138
409,trips,0.0003455434955980138
410,cup,0.0003455434955980138
411,tasks,0.0003455434955980138
412,only,0.0003455434955980138
413,heat,0.0003455434955980138
414,best,0.0003455434955980138
415,benches,0.0003455434955980138
416,personal,0.0003455434955980138
417,have,0.0003455434955980138
418,teach,0.0003455434955980138
419,goods,0.0003455434955980138
420,activism,0.0003455434955980138
421,ongoing,0.0003455434955980138
422,sustanibility,0.0003455434955980138
423,train,0.0003455434955980138
424,constructions,0.0003455434955980138
425,classrooms,0.0003455434955980138
426,track,0.0003455434955980138
427,center,0.0003455434955980138
428,semester,0.0003455434955980138
429,incentive,0.0003455434955980138
430,locations,0.0003455434955980138
431,lids,0.0003455434955980138
432,coffee,0.0003455434955980138
433,lab,0.0003455434955980138
434,info,0.0003455434955980138
435,consume,0.0003455434955980138
436,markets,0.0003455434955980138
437,children,0.0003455434955980138
438,scientists,0.0003455434955980138
439,your,0.0003455434955980138
440,replace,0.0003455434955980138
441,professionals,0.0003455434955980138
442,reduces,0.0003455434955980138
443,schoolwide,0.0003455434955980138
444,during,0.0003455434955980138
445,rooftops,0.0003455434955980138
446,dollars,0.0003455434955980138
447,prize,0.0003455434955980138
448,rrr,0.0003455434955980138
449,reward,0.0003455434955980138
450,recyclable,0.0003455434955980138
451,reductiom,0.0003455434955980138
452,tree,0.00034288513348028414
453,farmers,0.00034288513348028414
454,allocate,0.00034288513348028414
455,set,0.00034288513348028414
456,identify,0.00034288513348028414
457,minimize,0.00034288513348028414
458,fixtures,0.00034288513348028414
459,examples,0.00034288513348028414
460,ambassadors,0.00034288513348028414
461,sessions,0.00034288513348028414
462,progress,0.00034288513348028414
463,stewardship,0.00034288513348028414
464,action,0.00034288513348028414
465,car,0.00029655990510083033
466,wellness,0.00029655990510083033
467,join,0.00029655990510083033
468,cardboard,0.00029655990510083033
469,key,0.00029655990510083033
470,1,0.00029655990510083033
471,also,0.00029655990510083033
472,kinda,0.00029655990510083033
473,leaky,0.00029655990510083033
474,kitchens,0.00029655990510083033
475,alt,0.00029655990510083033
476,cans,0.00029655990510083033
477,strengthen,0.00029655990510083033
478,laundry,0.00029655990510083033
479,least,0.00029655990510083033
480,lecture,0.00029655990510083033
481,demostration,0.00029655990510083033
482,lessons,0.00029655990510083033
483,storage,0.00029655990510083033
484,stone,0.00029655990510083033
485,library,0.00029655990510083033
486,year,0.00029655990510083033
487,cafeteria,0.00029655990510083033
488,ama,0.00029655990510083033
489,internships,0.00029655990510083033
490,workers,0.00029655990510083033
491,surrounding,0.00029655990510083033
492,requiring,0.00029655990510083033
493,dhalls,0.00029655990510083033
494,chairs,0.00029655990510083033
495,hold,0.00029655990510083033
496,repurposing,0.00029655990510083033
497,2k,0.00029655990510083033
498,high,0.00029655990510083033
499,heavy,0.00029655990510083033
500,wc,0.00029655990510083033
501,3k,0.00029655990510083033
502,taught,0.00029655990510083033
503,having,0.00029655990510083033
504,resistant,0.00029655990510083033
505,reuses,0.00029655990510083033
506,happening,0.00029655990510083033
507,tapping,0.00029655990510083033
508,certifications,0.00029655990510083033
509,infosession,0.00029655990510083033
510,switch,0.00029655990510083033
511,coops,0.00029655990510083033
512,rooms,0.00029655990510083033
513,causes,0.00029655990510083033
514,literacy,0.00029655990510083033
515,swiping,0.00029655990510083033
516,renovating,0.00029655990510083033
517,renovation,0.00029655990510083033
518,idea,0.00029655990510083033
519,certain,0.00029655990510083033
520,imformation,0.00029655990510083033
521,if,0.00029655990510083033
522,ie,0.00029655990510083033
523,ideation,0.00029655990510083033
524,yearlong,0.00029655990510083033
525,renovate,0.00029655990510083033
526,bus,0.00029655990510083033
527,startup,0.00029655990510083033
528,cycled,0.00029655990510083033
529,particular,0.00029655990510083033
530,15k,0.00029655990510083033
531,papers,0.00029655990510083033
532,panelists,0.00029655990510083033
533,currently,0.00029655990510083033
534,packages,0.00029655990510083033
535,professors,0.00029655990510083033
536,2,0.00029655990510083033
537,shortage,0.00029655990510083033
538,100,0.00029655990510083033
539,bin,0.00029655990510083033
540,organized,0.00029655990510083033
541,bit,0.00029655990510083033
542,bad,0.00029655990510083033
543,org,0.00029655990510083033
544,screening,0.00029655990510083033
545,probably,0.00029655990510083033
546,party,0.00029655990510083033
547,places,0.00029655990510083033
548,politicians,0.00029655990510083033
549,podcast,0.00029655990510083033
550,play,0.00029655990510083033
551,platforming,0.00029655990510083033
552,selling,0.00029655990510083033
553,plates,0.00029655990510083033
554,picking,0.00029655990510083033
555,sculpture,0.00029655990510083033
556,service,0.00029655990510083033
557,pr,0.00029655990510083033
558,10k,0.00029655990510083033
559,prepared,0.00029655990510083033
560,performance,0.00029655990510083033
561,seasonally,0.00029655990510083033
562,oppurtunities,0.00029655990510083033
563,similar,0.00029655990510083033
564,amazon,0.00029655990510083033
565,b,0.00029655990510083033
566,boxes,0.00029655990510083033
567,some,0.00029655990510083033
568,reaching,0.00029655990510083033
569,25live,0.00029655990510083033
570,mind,0.00029655990510083033
571,spam,0.00029655990510083033
572,mgmt,0.00029655990510083033
573,med,0.00029655990510083033
574,appropriate,0.00029655990510083033
575,recyclability,0.00029655990510083033
576,makerspace,0.00029655990510083033
577,pooling,0.00029655990510083033
578,machine,0.00029655990510083033
579,lots,0.00029655990510083033
580,sprinklers,0.00029655990510083033
581,motivation,0.00029655990510083033
582,automatic,0.00029655990510083033
583,mugs,0.00029655990510083033
584,sinks,0.00029655990510083033
585,oncampus,0.00029655990510083033
586,old,0.00029655990510083033
587,d,0.00029655990510083033
588,appoint,0.00029655990510083033
589,number,0.00029655990510083033
590,non,0.00029655990510083033
591,wasteful,0.00029655990510083033
592,multi,0.00029655990510083033
593,sci,0.00029655990510083033
594,boston,0.00029655990510083033
595,properly,0.00029655990510083033
596,n,0.00029655990510083033
597,must,0.00029655990510083033
598,multiuse,0.00029655990510083033
599,snow,0.00029655990510083033
600,wells,0.00029655990510083033
601,frequent,0.00029655990510083033
602,unsustainable,0.00029655990510083033
603,accurate,0.00029655990510083033
604,govn,0.00029655990510083033
605,towels,0.00029655990510083033
606,veg,0.00029655990510083033
607,clg,0.00029655990510083033
608,collected,0.00029655990510083033
609,enough,0.00029655990510083033
610,given,0.00029655990510083033
611,trach,0.00029655990510083033
612,w,0.00029655990510083033
613,competiton,0.00029655990510083033
614,extremely,0.00029655990510083033
615,dryers,0.00029655990510083033
616,expiration,0.00029655990510083033
617,edible,0.00029655990510083033
618,especially,0.00029655990510083033
619,treasurer,0.00029655990510083033
620,absteact,0.00029655990510083033
621,city,0.00029655990510083033
622,5,0.00029655990510083033
623,garbage,0.00029655990510083033
624,thjngs,0.00029655990510083033
625,closets,0.00029655990510083033
626,evironmental,0.00029655990510083033
627,garage,0.00029655990510083033
628,grander,0.00029655990510083033
629,divest,0.00029655990510083033
630,concret,0.00029655990510083033
631,connection,0.00029655990510083033
632,elements,0.00029655990510083033
633,ecology,0.00029655990510083033
634,eliminating,0.00029655990510083033
635,foods,0.00029655990510083033
636,donattion,0.00029655990510083033
637,emotional,0.00029655990510083033
638,close,0.00029655990510083033
639,following,0.00029655990510083033
640,collab,0.00029655990510083033
641,composters,0.00029655990510083033
642,upcycle,0.00029655990510083033
643,triage,0.00029655990510083033
644,fruit,0.00029655990510083033
645,earth,0.00029655990510083033
646,administrative,0.00029655990510083033
647,fun,0.00029655990510083033
648,tiny,0.00029655990510083033
649,discourage,0.00029655990510083033
650,earned,0.00029655990510083033
651,timed,0.00029655990510083033
652,flex,0.00029655990510083033
653,fuels,0.00029390154298310065
654,quality,0.00029390154298310065
655,regular,0.00029390154298310065
656,cooking,0.00029390154298310065
657,installing,0.00029390154298310065
658,runoff,0.00029390154298310065
659,funds,0.00029390154298310065
660,improvement,0.00029390154298310065
661,fossil,0.00029390154298310065
662,fostering,0.00029390154298310065
663,showcasing,0.00029390154298310065
664,audits,0.00029390154298310065
665,vehicles,0.00029390154298310065
666,current,0.00029390154298310065
667,turbines,0.00029390154298310065
668,production,0.00029390154298310065
669,term,0.00029390154298310065
670,generate,0.00029390154298310065
671,containers,0.00029390154298310065
672,appliances,0.00029390154298310065
673,health,0.00029390154298310065
674,habits,0.00029390154298310065
675,documentaries,0.00029390154298310065
676,habitats,0.00029390154298310065
677,spending,0.0002449179524859172
678,plastic,0.0002449179524859172
679,festival,0.0002449179524859172
680,series,0.0002449179524859172
681,definition,0.0002449179524859172
682,grants,0.0002449179524859172
683,discussing,0.0002449179524859172
684,show,0.0002449179524859172
685,digital,0.0002449179524859172
686,adopt,0.0002449179524859172
687,innovation,0.0002449179524859172
688,discounts,0.0002449179524859172
689,followed,0.0002449179524859172
690,technologies,0.0002449179524859172
691,hands,0.0002449179524859172
692,learning,0.0002449179524859172
693,choices,0.0002449179524859172
694,air,0.0002449179524859172
695,prioritize,0.0002449179524859172
696,tracking,0.0002449179524859172
697,informational,0.0002449179524859172
698,existing,0.0002449179524859172
699,participate,0.0002449179524859172
700,schools,0.0002449179524859172
701,advocacy,0.0002449179524859172
702,parks,0.0002449179524859172
703,promotes,0.0002449179524859172
704,advocates,0.0002449179524859172
705,proper,0.0002449179524859172
706,future,0.0002449179524859172
707,parking,0.0002449179524859172
708,participation,0.0002449179524859172
709,lifestyle,0.00019593436198873376
710,produce,0.00019593436198873376
711,alternatives,0.00019593436198873376
712,flow,0.00019593436198873376
713,actively,0.00019593436198873376
714,month,0.00019593436198873376
715,upcycling,0.00019593436198873376
716,focusing,0.00019593436198873376
717,exchange,0.00019593436198873376
718,option,0.00019593436198873376
719,comprehensive,0.00019593436198873376
720,establishing,0.00019593436198873376
721,lanes,0.00019593436198873376
722,app,0.00019593436198873376
723,practical,0.00019593436198873376
724,transport,0.00019593436198873376
725,plants,0.00019593436198873376
726,cycling,0.00019593436198873376
727,skills,0.00019593436198873376
728,farming,0.00019593436198873376
729,monitor,0.00019593436198873376
730,data,0.00019593436198873376
731,farms,0.00019593436198873376
732,raising,0.00019593436198873376
733,passes,0.00019593436198873376
734,pathways,0.00019593436198873376
735,peers,0.00019593436198873376
736,propose,0.00019593436198873376
737,diy,0.00019593436198873376
738,real,0.00019593436198873376
739,bring,0.00019593436198873376
740,soil,0.00019593436198873376
741,serve,0.00019593436198873376
742,films,0.00019593436198873376
743,collaborating,0.00019593436198873376
744,monitoring,0.00019593436198873376
745,understanding,0.00019593436198873376
746,maintenance,0.00019593436198873376
747,implementation,0.00019593436198873376
748,take,0.00019593436198873376
749,reuse,0.00019593436198873376
750,invest,0.00019593436198873376
751,vendors,0.00019593436198873376
752,introduce,0.00019593436198873376
753,healthier,0.00019593436198873376
754,group,0.00019593436198873376
755,swaps,0.00019593436198873376
756,design,0.00019593436198873376
757,swap,0.00019593436198873376
758,allowing,0.00019593436198873376
759,various,0.00019593436198873376
760,those,0.00019593436198873376
761,guest,0.00019593436198873376
762,carpool,0.00019593436198873376
763,eating,0.00019593436198873376
764,insulation,0.00019593436198873376
765,roof,0.00019593436198873376
766,along,0.00019593436198873376
767,restoration,0.00019593436198873376
768,disciplines,0.00019593436198873376
769,home,0.00019593436198873376
770,individual,0.00019593436198873376
771,integrate,0.00019593436198873376
772,talk,0.00014695077149155033
773,peer,0.00014695077149155033
774,compete,0.00014695077149155033
775,brand,0.00014695077149155033
776,innovative,0.00014695077149155033
777,setting,0.00014695077149155033
778,e,0.00014695077149155033
779,methods,0.00014695077149155033
780,pedestrian,0.00014695077149155033
781,environmentally,0.00014695077149155033
782,brands,0.00014695077149155033
783,partnering,0.00014695077149155033
784,space,0.00014695077149155033
785,cons,0.00014695077149155033
786,humanities,0.00014695077149155033
787,decision,0.00014695077149155033
788,inspire,0.00014695077149155033
789,measures,0.00014695077149155033
790,resistance,0.00014695077149155033
791,image,0.00014695077149155033
792,availability,0.00014695077149155033
793,online,0.00014695077149155033
794,incorporating,0.00014695077149155033
795,cars,0.00014695077149155033
796,includes,0.00014695077149155033
797,offers,0.00014695077149155033
798,transition,0.00014695077149155033
799,activists,0.00014695077149155033
800,biodegradable,0.00014695077149155033
801,foster,0.00014695077149155033
802,network,0.00014695077149155033
803,evaluating,0.00014695077149155033
804,improving,0.00014695077149155033
805,smart,0.00014695077149155033
806,outdoor,0.00014695077149155033
807,outreach,0.00014695077149155033
808,racks,0.00014695077149155033
809,ethical,0.00014695077149155033
810,ingredients,0.00014695077149155033
811,initial,0.00014695077149155033
812,bicycles,0.00014695077149155033
813,schedules,0.00014695077149155033
814,shared,0.00014695077149155033
815,decrease,0.00014695077149155033
816,rides,0.00014695077149155033
817,species,0.00014695077149155033
818,provides,0.00014695077149155033
819,points,0.00014695077149155033
820,litter,0.00014695077149155033
821,start,0.00014695077149155033
822,locally,0.00014695077149155033
823,retrofitting,0.00014695077149155033
824,platform,0.00014695077149155033
825,procurement,0.00014695077149155033
826,upcycled,0.00014695077149155033
827,economy,0.00014695077149155033
828,demonstrations,0.00014695077149155033
829,investing,0.00014695077149155033
830,restore,0.00014695077149155033
831,become,0.00014695077149155033
832,lower,0.00014695077149155033
833,supplies,0.00014695077149155033
834,made,0.00014695077149155033
835,product,0.00014695077149155033
836,across,0.00014695077149155033
837,homes,0.00014695077149155033
838,market,0.00014695077149155033
839,integration,0.00014695077149155033
840,success,0.00014695077149155033
841,positive,0.00014695077149155033
842,fresh,0.00014695077149155033
843,subsidized,0.00014695077149155033
844,discounted,0.00014695077149155033
845,dedicated,0.00014695077149155033
846,hackathons,9.796718099436688e-05
847,while,9.796718099436688e-05
848,distribute,9.796718099436688e-05
849,processes,9.796718099436688e-05
850,hand,9.796718099436688e-05
851,evaluation,9.796718099436688e-05
852,potential,9.796718099436688e-05
853,improvements,9.796718099436688e-05
854,beautify,9.796718099436688e-05
855,adjustments,9.796718099436688e-05
856,guides,9.796718099436688e-05
857,increased,9.796718099436688e-05
858,creation,9.796718099436688e-05
859,guidelines,9.796718099436688e-05
860,shows,9.796718099436688e-05
861,preserving,9.796718099436688e-05
862,securing,9.796718099436688e-05
863,actions,9.796718099436688e-05
864,protect,9.796718099436688e-05
865,aside,9.796718099436688e-05
866,presentation,9.796718099436688e-05
867,communications,9.796718099436688e-05
868,eliminate,9.796718099436688e-05
869,beaches,9.796718099436688e-05
870,teaching,9.796718099436688e-05
871,world,9.796718099436688e-05
872,documentary,9.796718099436688e-05
873,engaging,9.796718099436688e-05
874,shopping,9.796718099436688e-05
875,pollution,9.796718099436688e-05
876,enhancement,9.796718099436688e-05
877,circular,9.796718099436688e-05
878,permaculture,9.796718099436688e-05
879,opportunity,9.796718099436688e-05
880,physical,9.796718099436688e-05
881,effectiveness,9.796718099436688e-05
882,themed,9.796718099436688e-05
883,pick,9.796718099436688e-05
884,session,9.796718099436688e-05
885,enhancing,9.796718099436688e-05
886,highlight,9.796718099436688e-05
887,users,9.796718099436688e-05
888,rich,9.796718099436688e-05
889,being,9.796718099436688e-05
890,herbs,9.796718099436688e-05
891,table,9.796718099436688e-05
892,behavioral,9.796718099436688e-05
893,responsibility,9.796718099436688e-05
894,ride,9.796718099436688e-05
895,resource,9.796718099436688e-05
896,chemical,9.796718099436688e-05
897,encourages,9.796718099436688e-05
898,screen,9.796718099436688e-05
899,centers,9.796718099436688e-05
900,critical,9.796718099436688e-05
901,grown,9.796718099436688e-05
902,establishment,9.796718099436688e-05
903,sense,9.796718099436688e-05
904,empowering,9.796718099436688e-05
905,assignments,9.796718099436688e-05
906,designing,9.796718099436688e-05
907,conserving,9.796718099436688e-05
908,special,9.796718099436688e-05
909,corridors,9.796718099436688e-05
910,would,9.796718099436688e-05
911,lives,9.796718099436688e-05
912,standards,9.796718099436688e-05
913,architects,9.796718099436688e-05
914,stakeholder,9.796718099436688e-05
915,when,9.796718099436688e-05
